 	la	casa	la	costruiscono	i	muratori	</S>
a31	0.153733942	0.1557662088	0.136689546	0.1354544148	0.118320964	0.1493345886	0.1507003768
a18	0.186619786	0.095238817	0.146943068	0.08787310722	0.09990569	0.2400963	0.143323221
a31	0.22310155	0.1087932784	0.131536162	0.102166969136	0.083845872	0.220722246	0.1298339472
a20	0.211920386	0.108519011	0.176633394	0.100556742292	0.0725990877	0.2072755592	0.1224958172
a31	0.260444974	0.089721357	0.169997776	0.05426475752	0.0670080206	0.186303472	0.1722596522
a37	0.294868978	0.10106545	0.130979892	0.096763236444	0.0774351894	0.199649425	0.0992377934
a18	0.232678209	0.079841276	0.2078607334	0.050321671092	0.0675697993	0.160112494	0.2016158164
a46	0.263397866	0.080263164	0.17035464446	0.05509738092	0.06391019038	0.186031508	0.180945259
a31	0.183816264	0.0918538284	0.20438484256	0.06525344076	0.06517800774	0.1676700908	0.2218435074
a46	0.217204544	0.1441548272	0.136162498	0.07637805786	0.0692222068	0.175345179	0.181532676
a31	0.1533602632	0.099580456	0.1150813768	0.0731797642	0.06807023634	0.166337782	0.3243901
a46	0.238300794	0.16357311	0.118076311	0.0818240606	0.0772765723	0.1713193774	0.1496297526
a31	0.147400754	0.101946718	0.1209269376	0.088450885	0.07875267	0.176713095	0.285808932
a46	0.243261084	0.15279687	0.123975782	0.0890964768	0.0935091502	0.1623472574	0.135013356
a31	0.1448192648	0.1143721268	0.137863846	0.1023106152	0.1018668034	0.171035104	0.227732232
a18	0.233169638	0.14684287	0.1283522508	0.10070611	0.109805357	0.1390108534	0.142112932
a31	0.206778573	0.125253552	0.1155120688	0.1058364814	0.1321608418	0.142526721	0.171931744
a37	0.19417608	0.149130062	0.138741428	0.1192908192	0.1290976646	0.118504866	0.1510590848
a13	0.18718851	0.1299379488	0.1209821956	0.116156692	0.1467855256	0.1428572324	0.156091872
a31	0.1446632608	0.1164156736	0.139946972	0.121476898	0.1086261184	0.1729409034	0.195930182
a20	0.161482038	0.132115218	0.154041724	0.130899254	0.147333154	0.119179154	0.154949476
a31	0.169029532	0.1079648476	0.11848029	0.1209698616	0.133972272	0.1729845752	0.176598584
a20	0.149098369	0.121714947	0.1537933586	0.137415514	0.1445319166	0.1222474338	0.17119845
a31	0.126288616	0.1118896064	0.142438192	0.131207186	0.149964426	0.17900906	0.159202939
a20	0.1375722138	0.118486465	0.164085227	0.13241174	0.131004292	0.1306882192	0.185751852
</S>	0.1220743984	0.1120680886	0.1486154012	0.129616645	0.143433946	0.1874013272	0.156790167
