 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.0933898712	0.123416898	0.0823938966	0.0865596504	0.0947556504	0.075280012	0.124697484	0.178027332	0.141479185
a8	0.0631112512	0.0485226512	0.0609220535	0.0856588022	0.110338808	0.0472286549	0.161650012	0.2571987534	0.1653689976
a31	0.0741334146	0.0570694628	0.0976055122	0.0775073798	0.0917496014	0.06036407444	0.14842505	0.2329412348	0.160204258
a10	0.115254055	0.0777794126	0.06345666978	0.0770593798	0.0824133456	0.0457581692	0.1240838036	0.2733772832	0.1408178766
a39	0.0999462338	0.07543796556	0.0685086852	0.0735443096	0.0980452504	0.04473600862	0.139719261	0.2389246132	0.161137719
a31	0.0899643526	0.07238177264	0.05152352726	0.0710393296	0.0941629354	0.05027193716	0.1486323792	0.2488436946	0.1731800228
a20	0.094049359	0.05407063572	0.05739813662	0.0715245546	0.1195256332	0.0511341148	0.1337718336	0.223574901	0.1949507964
a31	0.0833314772	0.04357442114	0.04133951966	0.064263707	0.0932404378	0.04391563768	0.1574177708	0.269394532	0.2035225186
a8	0.0762866664	0.0436083846	0.0552217148	0.0661095066	0.1123898446	0.0429717736	0.1406154036	0.2622848638	0.2005118352
a31	0.06802782824	0.02817597764	0.0344309234	0.0483194732	0.1030005128	0.0512629651	0.1381789594	0.306829324	0.2217740466
a17	0.0728738698	0.0623198858	0.0547170232	0.0682370434	0.130267265	0.05350586	0.1537553816	0.26536344	0.1389602174
a37	0.072920112	0.03123239626	0.0420385226	0.0484125722	0.1084888492	0.0456720373	0.1481160068	0.3050222172	0.1980972558
a23	0.0697178928	0.04228098154	0.0425987758	0.0500066666	0.1080854804	0.0464129034	0.1716655528	0.302214503	0.167017237
a31	0.075035917	0.0384517212	0.0474082598	0.0422263708	0.0874439524	0.04699791632	0.1547500324	0.292503156	0.215182647
a42	0.0757644503	0.0612877852	0.0431872539	0.0481093185	0.1122153816	0.0683291	0.142089362	0.316543652	0.1324736872
a31	0.0786742714	0.0390546798	0.048461831	0.0460456794	0.0952940296	0.04870702286	0.181012656	0.3268671268	0.1358826768
a20	0.0795840986	0.0613125466	0.0512459972	0.0591652758	0.1593876512	0.0874984758	0.1119229076	0.2609073148	0.1289757794
a31	0.0835582585	0.05220860524	0.0514432756	0.0570675708	0.0856215674	0.0578111332	0.171444326	0.281592358	0.1592528826
a17	0.0883028406	0.0769866236	0.0678778694	0.064822705	0.1232052032	0.0750365304	0.147609756	0.2183478892	0.137810569
a31	0.0911901401	0.0567263808	0.0635067364	0.0563326752	0.106168089	0.076872936	0.1613289538	0.2351113768	0.1527627118
a20	0.099134704	0.1010526832	0.0779537044	0.0708021636	0.1590704624	0.0879815908	0.0903948526	0.1792479298	0.1343619012
a31	0.10324467774	0.0734482224	0.0639333478	0.0594560302	0.1004241244	0.0732485632	0.135724696	0.240638596	0.149881766
a46	0.1065647562	0.107600862	0.0933766888	0.0694253662	0.1325818754	0.0923687	0.1024711372	0.1555614138	0.1400492098
a8	0.1047495897	0.0717530962	0.081281084	0.0557421552	0.1053809906	0.0975168306	0.123365199	0.229455396	0.1307556508
a31	0.10360844372	0.0948905288	0.1055841982	0.0757282922	0.108097701	0.0826647474	0.1280664084	0.1604975052	0.140862175
a18	0.1090617942	0.1071043394	0.1042543502	0.0848768676	0.0888711098	0.0868517784	0.106797428	0.1789331312	0.1332492
a31	0.0996604852	0.0969366624	0.1013683246	0.070547066	0.1192578954	0.087629597	0.120530134	0.1689118992	0.1351579246
a20	0.1087072553	0.105054496	0.1146560008	0.0849501392	0.0854787698	0.0895029238	0.1136575348	0.1680076456	0.1299852598
a31	0.104758492	0.1010937852	0.1115885284	0.07334588692	0.094210077	0.088189601	0.111639485	0.17470554	0.1404686034
</S>	0.1101738584	0.104200635	0.1197174866	0.0831718356	0.08150099	0.0839612188	0.1154364134	0.172398768	0.129438767
