 	ho	scritto	una	lettera	al	mio	fratello	</S>
a46	0.1134534828	0.109447176	0.076482142	0.089018152	0.1035400824	0.167917691	0.198983918	0.141157369
a31	0.146822247	0.106508336	0.051466292	0.061012401	0.074408973	0.1509455574	0.263032625	0.1458035644
a13	0.205339072	0.1873388526	0.0525654464	0.0520028166	0.0593425902	0.1536820596	0.2089428398	0.0807863476
a20	0.150738594	0.1547865228	0.0996228498	0.06022382	0.084250469	0.142954376	0.2124192138	0.0950041668
a15	0.1233352332	0.178654181	0.1106117328	0.0515530498	0.0576812181	0.145699118	0.2219567384	0.1105087618
a20	0.089380143	0.0958212984	0.1091488874	0.0647150544	0.0669736074	0.1483302828	0.283907796	0.1417229188
a31	0.087793971	0.0901753366	0.1053546842	0.0839566836	0.055027105	0.15368585	0.28431528	0.139691085
a39	0.1205066572	0.1337724242	0.1378602614	0.103109226	0.04941290528	0.12600322486	0.2375482386	0.091787049
a31	0.0834807142	0.095988277	0.100821197	0.098357986	0.0581474496	0.1244255696	0.277679114	0.161099688
a20	0.1616680382	0.1079680624	0.0791430828	0.0924873798	0.0604148402	0.1306792688	0.2355634866	0.1320758354
a31	0.1079282854	0.098236048	0.1000597796	0.1122731944	0.0653507408	0.1168010766	0.2425631956	0.156787678
a7	0.1407843946	0.0739540494	0.0921970238	0.0994738956	0.0733325107	0.1169223222	0.2027872872	0.200548486
a46	0.1336996494	0.0677949892	0.082345284	0.0935635622	0.07741620686	0.109824275	0.2358578546	0.199498178
a39	0.105808247	0.079141547	0.0939935724	0.10875647646	0.0864877404	0.1252728516	0.20296415	0.197575442
a31	0.1245797308	0.0931295634	0.1004985336	0.09384358574	0.0939052428	0.1291248532	0.180257968	0.1846605464
a46	0.1578174732	0.11320905	0.1105603744	0.09590541286	0.0828143222	0.0869616514	0.1394882584	0.2132434604
a0	0.114247139748	0.0839199136	0.08057751354	0.08393932288	0.0860277132	0.110923884	0.1991670188	0.241197498
a27	0.0902993844	0.0866069103	0.0821777244	0.0812829869	0.0981032568	0.131169184	0.22894429	0.201416259
a20	0.0983254082	0.0996701196	0.0824666748	0.0783461292	0.091652912	0.140283654	0.22422769	0.185027414
a0	0.1094190282	0.0858345114	0.074209458	0.0807814776	0.104195832	0.165888246	0.1990388252	0.1806326352
a14	0.1076481656	0.0779386598	0.0738249032	0.07539177	0.1000639928	0.164671134	0.2052717312	0.195189639
a0	0.10772167	0.0829095778	0.0747023391	0.0678003318	0.095042442	0.146800634	0.2194293288	0.2055936772
a46	0.11779493	0.081753352	0.0738422524	0.0683005138	0.0989735836	0.147769732	0.209666786	0.201898876
a20	0.1165716886	0.097355244	0.0822169998	0.0679621342	0.0880145004	0.15625748	0.206022462	0.185599482
</S>	0.1151950554	0.0903099318	0.0844432762	0.0644615686	0.0948064	0.143920827	0.187056308	0.219806626
