 	ho	scritto	una	lettera	al	mio	fratello	</S>
a10	0.1134534828	0.109447176	0.076482142	0.089018152	0.1035400824	0.167917691	0.198983918	0.141157369
a31	0.1622236134	0.1744180966	0.0508753608	0.04624567702	0.063299151	0.1595023498	0.225325078	0.1181106572
a37	0.18995743	0.139299836	0.0609045174	0.05700361588	0.068077668	0.1681019028	0.2428563788	0.0737986376
a31	0.1818175322	0.1383841918	0.0787031387	0.0481942041	0.059330248	0.1489620502	0.2385068152	0.106101829
a20	0.2230709532	0.1451126446	0.0997507148	0.0496181588	0.0654885336	0.1373487926	0.2076176356	0.071992548
a31	0.1343145338	0.12348348	0.0919168678	0.0535160426	0.0755810744	0.154358233	0.234412187	0.1324176138
a20	0.177518668	0.0970727032	0.12334793	0.095206653	0.0758451268	0.1449405216	0.197772532	0.088295854
a13	0.1114814314	0.101675933	0.1148132386	0.0708226228	0.08917058486	0.1333684858	0.232401984	0.146265754
a20	0.0999152972	0.0896104104	0.0904955198	0.076844535	0.06190827292	0.141142876	0.2630109872	0.1770720896
a24	0.1023983008	0.0932826988	0.1243174396	0.0736269541	0.05151676668	0.1382532492	0.2595889414	0.1570157118
a31	0.1540108684	0.107341416	0.0747146896	0.0745204648	0.0642588858	0.1261857838	0.2219408744	0.1770270292
a0	0.1939393874	0.0839076984	0.0850985786	0.0683992532	0.0605066397	0.1153448264	0.2102037692	0.1825998422
a35	0.151690272	0.0799706782	0.0648374092	0.0716798895	0.07758450646	0.1314612792	0.201994049	0.220781886
a0	0.1271345784	0.0862322766	0.0774246834	0.0709021656	0.0973457802	0.137804102	0.237554384	0.165602054
a31	0.146831458	0.0884405976	0.0676146434	0.0650137724	0.099864308	0.15648372	0.193003288	0.182748217
a11	0.1369809006	0.099903723	0.10185498456	0.08559965752	0.08605413736	0.1127812096	0.18278729	0.1940380798
a20	0.1063691248	0.0825113736	0.07940428906	0.08127979318	0.097176502	0.137743526	0.21383705	0.201678336
a41	0.09855660188	0.0867475041	0.08065597362	0.0822407648	0.098132572	0.1482021112	0.22723747	0.178227005
a10	0.0989301698	0.0898301378	0.0806070859	0.0762890348	0.095731475	0.157052136	0.22734522	0.1742147236
</S>	0.09335115316	0.0988078748	0.0795673098	0.077447446	0.0946381124	0.152472136	0.222181888	0.1815340488
