 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.064094138	0.058791965	0.065849781	0.0567438678	0.060581947	0.0719152754	0.0758243672	0.0995336314	0.073856767	0.0652341498	0.058758029	0.0846281486	0.0867805734	0.077407321
a31	0.0636476666	0.0570931858	0.0914350332	0.0974934326	0.0835269268	0.0579575656	0.0498133958	0.0668596784	0.0607190048	0.0614596362	0.0600134944	0.0770138962	0.1202215626	0.0527455074
a27	0.0670078358	0.0629811352	0.108489708	0.0630069008	0.068824289	0.0644665506	0.0576415168	0.0766406696	0.0625651672	0.0663891532	0.0636914334	0.0809569894	0.1085383464	0.0488003242
a17	0.06565248	0.0521163692	0.0766506676	0.1111069458	0.092435553	0.0644685362	0.061415944	0.0627384824	0.0687795098	0.0468944016	0.037410065	0.0652878986	0.1324149268	0.062628202
a31	0.0541693694	0.0482783032	0.062749049	0.0847783172	0.0973122946	0.0683366568	0.070031366	0.0814360884	0.065569417	0.050599251	0.0444727942	0.0899715294	0.1240732474	0.058222314
a24	0.0530181698	0.0456659024	0.0603511624	0.0726140168	0.075084465	0.067365687	0.0704056556	0.0797684646	0.0671577798	0.0582994844	0.0447850058	0.0807223612	0.1712379996	0.053523823
a29	0.039279728	0.034305953	0.0452170135	0.0510554968	0.071490211	0.0679619222	0.065371019	0.0703129322	0.0503138822	0.0488588634	0.0653462096	0.137640204	0.174732488	0.0781140492
a38	0.0473133562	0.0393850699	0.0467414982	0.050621698	0.0567166104	0.0666096376	0.0675065496	0.0717838232	0.0519507458	0.055144884	0.0660818276	0.1486110744	0.1535949936	0.0779382502
a31	0.0429095736	0.036602027	0.0493539664	0.0566361028	0.0632189924	0.0680723322	0.07081942	0.08005617	0.0618661068	0.053272944	0.0439524762	0.1295589816	0.150676634	0.0930042794
a37	0.043057635	0.0308409214	0.0434820936	0.0530946922	0.0708285248	0.0820547902	0.0754738534	0.07883674	0.080157427	0.0745179682	0.0616593968	0.0889239736	0.1435539148	0.0735180594
a28	0.03663746834	0.02718377362	0.0406588306	0.04807254408	0.0585967836	0.062408851	0.0625817396	0.074873927	0.0646217712	0.0690792666	0.0578354398	0.1223762136	0.1726263852	0.1024470012
a39	0.04044622512	0.02784048292	0.03666587706	0.04785945372	0.0567008152	0.06212671	0.0643109358	0.0671748378	0.0642773214	0.0665917364	0.051723087	0.11624077	0.1641132696	0.1339285072
a18	0.0432637258	0.03136928134	0.0387804636	0.0491550766	0.0570092578	0.0611751824	0.0645756142	0.0689967524	0.0674696634	0.0652759544	0.0483974892	0.1098442796	0.1556151226	0.1390721246
a46	0.0440903344	0.03398483588	0.04128153692	0.0477703374	0.0557721038	0.0613245446	0.0636768334	0.0663263476	0.0701444654	0.0672183766	0.0489149128	0.1136690078	0.1563885966	0.1294377414
a31	0.0394356457	0.03140880212	0.04280419068	0.04765227402	0.054998663	0.0594624356	0.0638394764	0.074876046	0.073051199	0.07134848	0.0510287344	0.1281179406	0.1385343152	0.1234418148
a13	0.03255459672	0.02452736372	0.03643702534	0.03964955938	0.0591311744	0.0687859406	0.0708317116	0.066740587	0.088234887	0.09301026	0.0606487579	0.1102231884	0.1100762024	0.1391487623
a39	0.03099254274	0.02205852024	0.0316347593	0.04123505974	0.0522405601	0.0593930324	0.06489860674	0.0707012102	0.0858373872	0.0848165794	0.0586832402	0.1044477092	0.14139905	0.1516617612
a31	0.03294799736	0.0233857456	0.03218443102	0.04164520084	0.0510700444	0.0575883737	0.06212852288	0.0646178384	0.0862105382	0.0868209336	0.0583058968	0.122624777	0.1691077842	0.1113619097
a13	0.0327357835	0.02540892002	0.03476636708	0.03531498266	0.054855129	0.0727431574	0.0793119282	0.0805359574	0.1148470046	0.1053917106	0.0550801792	0.0981992968	0.09051399	0.1202956156
a11	0.02766845626	0.0199842209	0.02891639024	0.03727169902	0.05243058792	0.0640134934	0.0696889884	0.0782144186	0.0999419514	0.0873927346	0.0629020588	0.0936109356	0.1191545722	0.1588094778
a28	0.02796297902	0.02003591724	0.028653167494	0.03778071966	0.05037088476	0.0628194474	0.06708162366	0.0660172122	0.0979327116	0.0953547726	0.0664231387	0.124941462	0.1337083	0.1209176392
a24	0.03158911576	0.02193860624	0.02825071434	0.03414929564	0.04970942276	0.06167052888	0.0657814258	0.06670474108	0.09467654914	0.09987658886	0.0558682264	0.1256663572	0.1728085782	0.0913098352
a18	0.03379307282	0.02406150546	0.03186522762	0.03805711448	0.04681065396	0.06167867388	0.078572871286	0.08548296626	0.10106160984	0.0804073179	0.0572362286	0.102936834	0.1591644234	0.098871474
a31	0.03840313068	0.02748613658	0.03462299814	0.03909402946	0.05060598994	0.06524383896	0.0762175445	0.07781452886	0.09515391896	0.0816773306	0.0593392308	0.0999002756	0.1580745156	0.0963665346
a13	0.02672861012	0.01956562202	0.02352267616	0.0290328424	0.04827744244	0.0722995734	0.08746332196	0.08161694692	0.1112693044	0.1037401288	0.0545769924	0.0756433858	0.1000419838	0.1662211837
a39	0.02714489148	0.01955453892	0.0249812986	0.031238849876	0.047147417414	0.0702588822	0.0867708287	0.09187409482	0.10465701932	0.0970939722	0.0508936918	0.08809688	0.1450331632	0.1152544684
a31	0.02845724542	0.01935704384	0.02544320334	0.031489270604	0.04790644259	0.07199365042	0.10803899346	0.09764080628	0.09707382924	0.0861688862	0.0580944034	0.080215544	0.14698366048	0.1011370536
a39	0.02792624112	0.01942888702	0.02332411896	0.02759852534	0.041761966	0.06402136334	0.1287423606	0.1102710628	0.1013825696	0.0888420154	0.0489214686	0.069331664	0.0987789188	0.1496688304
a17	0.02201049764	0.01707202268	0.0233101738	0.03039937686	0.04399102139	0.06841385618	0.13068818842	0.11069395214	0.0886937695	0.0799832112	0.0489022262	0.0758186874	0.131228135	0.128794889
a31	0.03000945112	0.02202431216	0.02519468456	0.027044702724	0.043949286564	0.06555993496	0.12774422536	0.10842920368	0.08886932788	0.0807614012	0.052510117	0.0781912168	0.12377818766	0.1259339838
a39	0.02895647306	0.02195930648	0.0241799494	0.0302713337	0.04169769706	0.04993576554	0.15661302084	0.09869910048	0.0932987316	0.0902320146	0.0477715468	0.0632777866	0.1030509496	0.1500563356
