 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.0712937792	0.075064534	0.063486616	0.0490785606	0.0558805438	0.0720564682	0.0771690508	0.1011891616	0.1000168656	0.170229578	0.164534835
a23	0.047099816	0.0630547924	0.046126481	0.04065261082	0.0700577124	0.101389519	0.089892288	0.1197462544	0.1231512028	0.1414501218	0.1573792158
a31	0.089184825	0.1208517632	0.0566300464	0.05345576754	0.070298343	0.0816434664	0.0714099708	0.11530760188	0.096441658	0.125334311	0.119442198
a37	0.0792476562	0.095664712	0.0652753498	0.0796187879	0.0644795728	0.103486762	0.093712722	0.1279962258	0.1020392442	0.1139025168	0.0745764532
a39	0.0783547922	0.096716711	0.0528051254	0.05444025412	0.0961085916	0.127137201	0.0992906204	0.1205029668	0.090086426	0.0909826902	0.0935746462
a17	0.056445513	0.077127049	0.0571625294	0.06716290512	0.0770301134	0.12175771	0.101396304	0.1126118358	0.09145008	0.107403774	0.13045218
a11	0.0573776878	0.0767409288	0.0510535548	0.06244982726	0.0752991224	0.1191388576	0.101038242	0.1226484928	0.0976656772	0.103866902	0.132720698
a31	0.0626055962	0.0732042028	0.0488185528	0.0678640154	0.0675836958	0.1014728516	0.1078223642	0.119947437	0.098177421	0.12078598	0.1317178918
a20	0.05066260628	0.0959812312	0.055154623	0.06058089506	0.0666100094	0.1075797496	0.1137054028	0.1244728894	0.104791804	0.110369347	0.1100914472
a31	0.0444578646	0.069723646	0.050319028	0.0503998016	0.0610403194	0.1114204992	0.120923675	0.1197556774	0.1238675888	0.145620944	0.1024709328
a24	0.036717684	0.065865774	0.0292171184	0.03287060472	0.0598370268	0.098408867	0.1106778072	0.1307745764	0.1247146434	0.1383096972	0.1726062088
a31	0.03991889056	0.065603861	0.0358846026	0.03449442706	0.0636955356	0.1051309016	0.112425704	0.1198537818	0.128466777	0.129565246	0.1649602612
a8	0.0345747452	0.0482230098	0.023025819	0.02511309794	0.0527383388	0.0825573782	0.0955208688	0.131532671	0.120477615	0.15041453	0.2358219312
a31	0.0346674664	0.03542931548	0.02106090894	0.02459620522	0.0527290262	0.0942269044	0.120928688	0.1232455578	0.1427751788	0.160702764	0.189637981
a24	0.02938880056	0.0380984322	0.02469859578	0.02667016326	0.04675190094	0.088639692	0.103010407	0.1215750838	0.1297211436	0.183976148	0.2074696197
a6	0.03928400334	0.0433296252	0.02177015118	0.02263279448	0.04499644668	0.0920212888	0.1038253574	0.1231158066	0.149834526	0.1775360236	0.1816539432
a31	0.03246335004	0.039668122	0.0236116605	0.0158422793	0.04209843124	0.0886640468	0.1121738032	0.1247364094	0.187748814	0.178386196	0.15460689948
a20	0.0339087836	0.0404588626	0.0212661448	0.0269550841	0.03903339412	0.0910304754	0.104824886	0.1512847534	0.1493982934	0.177942743	0.1638965697
a31	0.03651682904	0.0408263124	0.0198721698	0.02379099494	0.03720912772	0.084450618	0.1040772548	0.140663231	0.2080861828	0.202919336	0.1015879533
a23	0.03431358706	0.0397395068	0.0206027308	0.02254772674	0.0340023914	0.076482965	0.1102660206	0.1734456176	0.1725498962	0.1861305618	0.1299189971
a28	0.02963122246	0.0339907234	0.01975736074	0.01869071872	0.03193272786	0.082203658	0.121419695	0.1481657294	0.2043719412	0.198428263	0.11140797072
a31	0.019145634752	0.0257744438	0.0163064563	0.01539651392	0.034212973	0.0816841486	0.1251013332	0.1520694562	0.219149612	0.197699464	0.11345996766
a0	0.0351718438	0.0385072194	0.02167071156	0.0296687024	0.03295369114	0.0769334174	0.1156590532	0.197632896	0.164738372	0.1728374768	0.11422660456
a28	0.02414227158	0.02882512186	0.0174765472	0.01577743304	0.0282939632	0.074813204	0.1336378038	0.1702632546	0.211100788	0.210197496	0.08547211832
a35	0.01789117852	0.0279268287	0.01502516486	0.01516459968	0.0331863808	0.08005633	0.136272841	0.187749654	0.191873317	0.184854369	0.1099993984
a8	0.0177395746	0.02579981476	0.01405285546	0.014231428	0.0346594006	0.0835942592	0.15307753	0.1937702632	0.183896108	0.179537116	0.0996416258
a20	0.0193812034	0.0257250498	0.01494920222	0.0150442766	0.0380431708	0.0948073972	0.1229782028	0.2015122874	0.183062268	0.1840658394	0.1004311046
a31	0.01758962536	0.02382186576	0.01691007202	0.0233325782	0.0460827246	0.1147177008	0.178028142	0.2022667486	0.149417209	0.1489613946	0.0788719288
a37	0.03726224368	0.0354382954	0.02199728966	0.02917252888	0.0292794271	0.0802229288	0.1463050932	0.2270952546	0.1428690874	0.1722867924	0.07807107754
a31	0.01596206234	0.02376990912	0.0150280923	0.01575971506	0.0268747027	0.068710581	0.0979360332	0.2661641732	0.15628263	0.1912542098	0.1222578745
a37	0.0445107562	0.0436029678	0.028183935	0.0335949434	0.0368544708	0.0840935436	0.110163137	0.29554914	0.1115248126	0.1363404886	0.0755817937
a19	0.01925786282	0.0255537874	0.01870190426	0.0188800826	0.025120263	0.0744750178	0.0820243198	0.3157427304	0.1343585994	0.167923518	0.11796189
a35	0.02106836828	0.0264820124	0.02061729794	0.0212318183	0.0284087416	0.0763594784	0.0965570268	0.2877827124	0.1369902108	0.1712067232	0.1132955798
a20	0.020744918586	0.0237773819	0.0209811423	0.0232063162	0.0364947488	0.098551041	0.1281150666	0.267835642	0.1187267208	0.1603283782	0.101238639
a31	0.01772837734	0.0203414494	0.01871947112	0.0222686724	0.038656846	0.0985514688	0.1181175824	0.2512650764	0.1413593772	0.1603116854	0.1126799668
a39	0.04111818066	0.0369758104	0.0267140388	0.0321916756	0.03518720888	0.0723235082	0.0821788004	0.2943178458	0.1285153182	0.1377858936	0.1126917396
a31	0.02351891324	0.0265708095	0.02546181	0.0269848006	0.0301862704	0.0787981744	0.086530985	0.2817897484	0.1283909348	0.1651782118	0.1265893374
a28	0.0530861016	0.0488924774	0.0386086128	0.0397934334	0.0491997329	0.0640693624	0.0677837062	0.30722305	0.1099269614	0.1266394698	0.0947770844
a20	0.03540583392	0.0383929606	0.0394225366	0.0405552554	0.0394384022	0.0735615626	0.079433079	0.245798006	0.129297978	0.1604079974	0.1182863742
a8	0.03255028318	0.03709597	0.0366874962	0.03698303166	0.0411747934	0.071175947	0.0817265402	0.269618438	0.132279894	0.1402956574	0.120411958
a13	0.03980366408	0.0433553622	0.041401066	0.043468008	0.0469595266	0.0701884988	0.0876308374	0.2506233496	0.1109776626	0.1605152114	0.1050768092
a44	0.03738672422	0.04044175972	0.04065573188	0.04270306114	0.0500234758	0.077571511	0.0907869618	0.1869103532	0.138943331	0.161849838	0.1327272522
</S>	0.04033124896	0.04295003744	0.0419841792	0.0435999382	0.0532949702	0.0708256492	0.11208327	0.23901629	0.092954048	0.158443979	0.1045163606
