 	dovevo	comprare	il	pane	ogni	giorno	</S>
a20	0.1489441246	0.1047206206	0.131101039	0.136126556	0.139044444	0.168260812	0.171802422
a31	0.1263962202	0.101857931	0.1418818078	0.0950579538	0.1784429186	0.2248033478	0.1315598178
a37	0.185762834	0.1320972766	0.1291880282	0.0759836418	0.1624817292	0.230083176	0.0844033424
a31	0.1580985972	0.1227417422	0.1332931464	0.0900164146	0.1746272014	0.217114091	0.1041088184
a7	0.1570676244	0.119016286	0.1290458676	0.0718125176	0.1635343116	0.2674744842	0.092048919
a31	0.094327986	0.07696562096	0.0960701252	0.0845423336	0.203167454	0.269979824	0.174946646
a44	0.172459424	0.1043068639	0.1091550448	0.0507960144	0.1372169453	0.2918584764	0.1342072588
a31	0.118807868	0.0822002658	0.1008987278	0.0759783156	0.1257375374	0.280898418	0.2154789076
a7	0.18548464	0.0934537094	0.0948657542	0.0508333918	0.11182598	0.280981232	0.1825552771
a3	0.1083390308	0.0836761814	0.087650411	0.0652824784	0.1046710075	0.3019458728	0.2484350202
a20	0.1018273294	0.0889824936	0.102278799	0.0927462372	0.11792806	0.312637662	0.1835994318
a31	0.1277957168	0.103921225	0.1073722564	0.0924454136	0.142858616	0.2865311646	0.1390756078
a0	0.163998118	0.1029442432	0.0988780548	0.094955221	0.0955901432	0.2658488754	0.1777853752
a31	0.1594889092	0.102581162	0.1002259924	0.0772138642	0.099286823	0.2679284332	0.1932748296
a8	0.148462845	0.1062579148	0.0855093872	0.0789817362	0.088907104	0.309211112	0.182669887
</S>	0.123642032	0.1124694614	0.1077990398	0.0839754725	0.0967000074	0.2640884608	0.2113254944
