 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.122942056	0.112573967	0.095219296	0.0837103058	0.148196381	0.198117646	0.23924036
a31	0.174871456	0.0715397442	0.111070786	0.1212318086	0.155861002	0.1929895292	0.1724356628
a17	0.249638276	0.12006465176	0.1167569342	0.0869918824	0.1082596792	0.1685874724	0.1497011588
a31	0.243349622	0.1337895872	0.127925444	0.1211040712	0.1229499582	0.151536912	0.0993444032
a14	0.259515678	0.1326255248	0.12481359	0.0928685612	0.0858532301	0.182888442	0.1214349868
a17	0.143432826	0.0859254172	0.165868894	0.1328183202	0.1305564745	0.224224736	0.1171733368
a31	0.157607078	0.0734123556	0.1696109188	0.1269611018	0.1077693436	0.2598067348	0.104832493
a11	0.204462684	0.07772197932	0.156917398	0.1046154886	0.0791293842	0.2578736876	0.1192794094
a35	0.182642244	0.06385277868	0.1045706758	0.0757577428	0.0641924016	0.295317764	0.213666408
a38	0.1145129076	0.05452962624	0.0812110172	0.0835176428	0.0857260998	0.355509174	0.2249935196
a31	0.133440094	0.0706184598	0.0998240632	0.0810235396	0.0869083742	0.374482851	0.153702619
a21	0.138810451	0.0647814146	0.100016069	0.0693912144	0.0599535092	0.406003695	0.161043623
a31	0.1277472048	0.0456879586	0.079570999	0.0766992908	0.1040215352	0.384383748	0.1818892692
a24	0.1362556886	0.0717753932	0.0862701234	0.0749080688	0.0712559666	0.418506377	0.1410283498
a8	0.1077739254	0.0535622448	0.0649817658	0.0562011793	0.1057746956	0.4328833868	0.1788227952
a23	0.0710658378	0.0479579092	0.0566851682	0.0879439112	0.157308156	0.42322337	0.1558156246
a31	0.0677648848	0.05150348864	0.06381760948	0.0870110488	0.18901767	0.371852526	0.169032738
a8	0.0899082436	0.0662778174	0.0805605976	0.0683572402	0.1231199248	0.396252104	0.1755240536
a23	0.0774304942	0.06355370734	0.06407078532	0.0864045158	0.176230138	0.360494906	0.171815464
a31	0.07537599806	0.06746265914	0.073320104	0.092280395	0.178035848	0.361582453	0.151942542
a10	0.0969023954	0.0817136292	0.0834827462	0.0823047726	0.111589326	0.35966852	0.1843385968
a37	0.0896664266	0.0796290308	0.0803092488	0.0931454768	0.15012942	0.310576596	0.196543782
a46	0.0901643618	0.0850203414	0.0883502042	0.108158389	0.154248894	0.308401746	0.16565602
a8	0.09128181216	0.090405588	0.0886827972	0.1068259168	0.1446433652	0.307842078	0.1703184508
a31	0.09464969734	0.089985042	0.0920088926	0.112859234	0.176874686	0.275681244	0.157941194
a20	0.1082637096	0.1033612648	0.1006674042	0.107595608	0.144219772	0.245122764	0.190769452
a8	0.10534982894	0.0957313708	0.0951469262	0.1013918124	0.15298294	0.238478002	0.210919122
a13	0.10710022732	0.1040135559	0.1025691548	0.117119908	0.151413303	0.238240676	0.179543174
a18	0.0981549054	0.0894821208	0.091012119	0.108366948	0.145740998	0.264499906	0.202743004
</S>	0.1517235952	0.095250576	0.0877638436	0.1020265	0.14963585	0.2427262508	0.170873354
