 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
a31	0.0793018756	0.11189442	0.0874758768	0.0959717576	0.0977493985	0.0861880258	0.13342201	0.1632371404	0.1447594732
a8	0.04454775956	0.143292858	0.0850572178	0.214291904	0.150525274	0.0391576242	0.1441674688	0.0938935322	0.0850663638
a31	0.04622077234	0.1219388448	0.0925890654	0.1990103612	0.1689715498	0.05210414528	0.1232574756	0.10760723204	0.0883005662
a10	0.07032790326	0.1255532888	0.1164817954	0.190529347	0.1340780548	0.06250720206	0.1470057928	0.0772872346	0.0762294107
a17	0.0538124983	0.15960406	0.0679019756	0.190495051	0.1385755092	0.0540474262	0.1494145012	0.0827661472	0.1033828352
a20	0.0470473179	0.18161907	0.0739228386	0.1436994804	0.1403137186	0.03653158584	0.155079192	0.1035488048	0.1182380052
a31	0.04782684426	0.183659776	0.064649869	0.130661426	0.1132888124	0.0388474378	0.157896254	0.1056417164	0.157527854
a29	0.07168973532	0.216955277	0.0682144846	0.1689037838	0.157090994	0.03151502772	0.1540980298	0.0387444603	0.09278820968
a31	0.04086169412	0.1473019434	0.0523686952	0.1651769574	0.1258986924	0.03186040674	0.1631576272	0.1137237132	0.1596502891
a17	0.0679511734	0.231583345	0.063207307	0.1823796908	0.170013943	0.0268140449	0.1324834792	0.0313374096	0.0942296107
a31	0.04287744662	0.158614804	0.0538939192	0.174857586	0.159369359	0.0285548478	0.1463381916	0.08782675212	0.1476670992
a17	0.0634764654	0.209968966	0.0644257808	0.18193166	0.171736102	0.026692147	0.1398062232	0.03611334398	0.1058493324
a31	0.0424579016	0.182774922	0.0553296722	0.1720215748	0.169220472	0.031211116	0.142426832	0.07644159818	0.1281159068
a17	0.057721551	0.1950729252	0.0659068886	0.1811625028	0.1745988712	0.0291002566	0.142322925	0.0434625566	0.1106515054
a31	0.0425525754	0.174195011	0.0607723362	0.164049228	0.170592776	0.0338546996	0.1509005954	0.07631064192	0.1267721364
a17	0.0574909592	0.1795287424	0.0661061612	0.1681071372	0.1603061832	0.0349385776	0.14914248	0.0512503926	0.1331293892
a31	0.0468716892	0.1579537816	0.0669620802	0.1595290412	0.1559044368	0.0392059574	0.1630668846	0.0955978764	0.1149082586
a24	0.0626925446	0.1430147186	0.0725051594	0.155251574	0.1381205208	0.0508880506	0.1628822666	0.0718193508	0.1428258312
a31	0.0510050042	0.1426965668	0.072829916	0.1692173228	0.155177762	0.0457345344	0.1682168142	0.096596033	0.0985260544
a17	0.0706652686	0.1328139544	0.082655431	0.1396987252	0.110902624	0.0717094186	0.171226225	0.079360184	0.1409681312
a23	0.0649282222	0.1018554438	0.07448829026	0.1607253176	0.119242192	0.0684970538	0.19854883	0.1020946568	0.1096199956
a8	0.0807446956	0.0913578054	0.0700096004	0.1218600996	0.0882964532	0.0967182232	0.21673142	0.093549846	0.140731865
a31	0.08005005608	0.1009133888	0.07070070952	0.1310163912	0.0965066246	0.095569138	0.178415734	0.116284083	0.1305438772
a20	0.0825840456	0.1041232452	0.0985858204	0.0983180416	0.0942023882	0.0849318474	0.1462429096	0.125650838	0.1653608308
a31	0.091196462	0.0911208326	0.0896433835	0.1151120906	0.0801111594	0.118983528	0.134427349	0.1178905028	0.1615147144
a46	0.0986849624	0.1001784392	0.09222702	0.090357602	0.0848986002	0.0959235216	0.1274778572	0.163070542	0.14718144
