 	devo	comprare	il	pane	ogni	giorno	</S>
a8	0.1164043142	0.10237714	0.1243069528	0.119061912	0.14989587	0.229571236	0.158382576
a31	0.12049154	0.0865485258	0.109857823	0.084442878	0.172516806	0.267614842	0.1585276106
a10	0.1407809868	0.1163413562	0.1306914032	0.1002069316	0.1595829138	0.230894392	0.121502025
a20	0.098595602	0.1431840814	0.1474003488	0.0899714112	0.1696719618	0.234632328	0.1165442564
a10	0.101471304	0.0955894076	0.1002426442	0.0616662538	0.1572545476	0.2664224384	0.2173534316
a31	0.0940877764	0.08502356376	0.0761478634	0.0421258422	0.1572230872	0.316091176	0.229300678
a14	0.123727009	0.1270357404	0.081849548	0.0425507378	0.1432650756	0.328932878	0.1526390092
a31	0.1017141522	0.1001166945	0.0685301052	0.0439219228	0.1303406946	0.389129526	0.1662469202
a37	0.1106118394	0.089642271	0.069312316	0.044461909	0.125057772	0.34941211	0.2115017918
a31	0.0970323498	0.0761408948	0.0631879084	0.0545840826	0.1132657656	0.3557344492	0.2400545514
a46	0.1064374952	0.0840758142	0.0644627622	0.048303357	0.1090984368	0.2920214372	0.2956006642
</S>	0.1041250566	0.0708375604	0.0576755224	0.0612861772	0.1178451438	0.3026277948	0.2856027604
