 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a31	0.115875282	0.0989616934	0.0802418502	0.0732924012	0.092515332	0.092272694	0.0876631436	0.115729642	0.1354968978	0.107951076
a20	0.1276156356	0.0738367764	0.112565176	0.090058162	0.1586481918	0.1019568544	0.0948541686	0.0818720514	0.0796661042	0.0789268826
a31	0.12269255	0.101554942	0.1040722464	0.1021111722	0.1447880548	0.1236077752	0.0814806146	0.08260389506	0.0775381516	0.0595505998
a29	0.112145705	0.098313699	0.111355513	0.1000350104	0.15542274	0.14217111	0.0901381156	0.08150378628	0.0545386477	0.05437566748
a15	0.0920570216	0.0831710952	0.1088756028	0.089826174	0.131575942	0.116576374	0.081146242	0.0823374844	0.07212150404	0.1423125428
a31	0.0937135786	0.0854088754	0.121437165	0.0741200474	0.140370792	0.116921396	0.0823722484	0.0924118514	0.0947601407	0.0984838972
a18	0.089887151	0.0850521554	0.1714094682	0.0754410072	0.170707455	0.099628384	0.0967333836	0.092472337	0.055137687	0.0635309766
a46	0.0711101474	0.0692190576	0.137705032	0.0710566682	0.1725035	0.0853200732	0.0831402072	0.088617391	0.07276610038	0.1485618264
a31	0.0774608056	0.0735642984	0.1551510498	0.0745543148	0.1746580452	0.0866687094	0.0740064658	0.0765238078	0.0862893696	0.1211231202
a37	0.07317293952	0.061199856	0.150166766	0.080912122	0.1775071744	0.1058387006	0.1056586402	0.0865951946	0.0637676242	0.0951809836
a31	0.0764569924	0.0698408958	0.1056900018	0.1035723122	0.21652619	0.0880348942	0.063667092	0.0741382274	0.07143488134	0.1306385252
a41	0.0764588153	0.0615527324	0.1082742076	0.100427484	0.1910226918	0.1191415704	0.0645649694	0.0819965294	0.07773826388	0.11882274
a31	0.0870258584	0.0728935292	0.0958941028	0.1196692824	0.205563989	0.103847278	0.072762373	0.0678359642	0.07478564248	0.099721966
a3	0.0782050332	0.0639684422	0.0768090064	0.1021024128	0.184627327	0.0975780862	0.0556077293	0.0821990842	0.1187793568	0.1401235172
a31	0.083171121	0.0738673812	0.0963640834	0.1139026188	0.1626379732	0.132693854	0.0645254382	0.0650393188	0.0926836112	0.1151146186
a23	0.0758962072	0.0706662782	0.0784980396	0.0949284038	0.0900150212	0.068117771	0.0587118026	0.089892603	0.1703367008	0.202937169
a29	0.0688136583	0.069188617	0.0889930338	0.0800913788	0.104075067	0.0955351688	0.0699230602	0.115315134	0.178733472	0.129331409
a46	0.0681730438	0.06733917646	0.0686865504	0.0803827222	0.0747747398	0.0755965858	0.071899096	0.133008225	0.214613218	0.145526668
a23	0.06423019108	0.0615829514	0.0648390718	0.0703677692	0.0709413396	0.069696817	0.0750313122	0.1443272478	0.231085252	0.147898054
</S>	0.06036012354	0.05497158546	0.05786146464	0.07165342808	0.0685288078	0.0791075354	0.0871144476	0.122576498	0.179741742	0.2180843988
