 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.1062695082	0.143486478	0.120441142	0.132777938	0.110077295	0.20763101	0.179316624
a33	0.1042494252	0.137832031	0.140433156	0.1238984384	0.173191245	0.184239202	0.1361564686
a31	0.1384588598	0.218401049	0.1974186674	0.1453885806	0.103530716	0.1342936148	0.0625085284
a41	0.1600801652	0.199488978	0.245433848	0.145984168	0.1054212614	0.094339305	0.0492523121
a18	0.1394396256	0.193880704	0.25278882	0.11471953386	0.131025986	0.1134115196	0.0547337842
a11	0.1357490362	0.174724697	0.215059916	0.1295656309	0.1535503782	0.1187800852	0.0725702496
a17	0.112582775	0.153711924	0.2065946388	0.1621276366	0.1310832194	0.130469255	0.1034306057
a11	0.0954156042	0.1576047424	0.159804492	0.1569820724	0.1444050378	0.1427270776	0.1430609564
a31	0.1117022102	0.1659632258	0.1134257394	0.1409955926	0.1057813304	0.146717896	0.2154139784
a21	0.1128040202	0.1802006022	0.12681481	0.15957718172	0.1089038538	0.107870908	0.2038286104
a31	0.0942515218	0.1438449946	0.0928332734	0.11526440168	0.1206567916	0.203760667	0.2293883558
a15	0.125858127	0.199557296	0.159103986	0.15375455	0.1119395206	0.111166014	0.1386205082
a31	0.113922259	0.143945222	0.1175937638	0.1052953525	0.136154616	0.188134716	0.19495407
a11	0.1534045132	0.201782692	0.1200911028	0.14731545	0.1129689784	0.1184974618	0.145939822
a31	0.1638764308	0.202010858	0.1114959406	0.101184992	0.118609316	0.1577861092	0.145036318
a11	0.14704408	0.155464818	0.101453179	0.15427104214	0.118912404	0.1270874392	0.1957670252
a46	0.14291728	0.208389856	0.102078808	0.11471832392	0.099484639	0.16166148	0.1707495892
a31	0.133288613	0.237473704	0.1024459136	0.1243188326	0.0997732776	0.168046894	0.134652784
</S>	0.1469507134	0.0952374338	0.0842815938	0.1541196199	0.1143821786	0.13580992	0.269218508
