 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	0.0713593024	0.0853773692	0.0895502762	0.0716918108	0.088294786	0.09040452	0.0974647828	0.1273239772	0.123964686	0.154568508
a31	0.0518126008	0.153515702	0.0893330658	0.0987317324	0.0686292348	0.066003586	0.069670856	0.100969664	0.181551228	0.1197823148
a10	0.070192020934	0.184179659	0.0885058192	0.1117671344	0.0849859258	0.0736191616	0.070763251	0.0870621298	0.167177568	0.0617473256
a41	0.0462294056	0.167479821	0.1062471992	0.1291824852	0.099123146	0.0763364022	0.0566728382	0.0752648112	0.1657853208	0.0776785906
a24	0.04495249072	0.136488832	0.103858002	0.1564408584	0.113227058	0.071641293	0.0549956444	0.060752364	0.1513444632	0.106298986
a46	0.04286317696	0.084205724	0.09405286	0.1649499072	0.130165972	0.0927269962	0.068270349	0.064371346	0.1447071068	0.1136865464
a24	0.0392712448	0.078611366	0.081798794	0.1492462886	0.129656787	0.0939348388	0.0764572958	0.06989963	0.160862973	0.120260783
a37	0.04471887958	0.0907984054	0.0802016148	0.101497957	0.105437814	0.1104725912	0.0871903894	0.085060181	0.1809124608	0.113709698
a46	0.0514752449	0.0867526342	0.0784006772	0.0830623376	0.0863824232	0.1238883636	0.089075499	0.0877980826	0.213419964	0.0997447812
a31	0.0346244823	0.0805379946	0.081237416	0.0867129982	0.070284712	0.1326970092	0.1059161852	0.0880621752	0.189085822	0.130841222
a20	0.041794193	0.0851756298	0.0627678638	0.07558358	0.072538563	0.134068114	0.1115227448	0.1071277308	0.190782955	0.1186386266
a8	0.04724395892	0.0781592838	0.070229835	0.0651869548	0.0575068754	0.090564502	0.1247965088	0.13634528	0.223061928	0.1069048754
a31	0.025487007088	0.065449857	0.0607004152	0.0662266086	0.0480692656	0.086657837	0.1198537306	0.1129253638	0.2208391514	0.193790748
a10	0.03352085236	0.1041550444	0.0598755452	0.0642741908	0.0745259786	0.100859524	0.1324896158	0.123695445	0.2212891648	0.0853146484
a31	0.0397650289	0.0819469698	0.0731878272	0.0571252262	0.062362904	0.0962239356	0.1178838432	0.1282195108	0.2103710932	0.1329136822
a10	0.04142967618	0.09692087352	0.0753426646	0.045133906	0.0713651426	0.1022474872	0.11792891	0.126149857	0.227481406	0.0960000972
a11	0.04358551534	0.0748374654	0.0793893238	0.0495169838	0.0739413524	0.096859168	0.0989714234	0.1089518918	0.26265082	0.1112960902
a37	0.023123055	0.0533802948	0.0626655781	0.04793958494	0.0675205118	0.112327062	0.1135203734	0.1070482098	0.289545442	0.122929864
a31	0.01851647809	0.047352361	0.05692739828	0.0400749783	0.0583549732	0.129458564	0.1130827246	0.1131985908	0.261158796	0.1618751486
a20	0.04299742828	0.06849288274	0.0624994138	0.0537026726	0.0793831814	0.1022223904	0.1058787866	0.1171172326	0.2465472812	0.121158734
a41	0.02502429122	0.046848471	0.06083762856	0.03579413472	0.0698273114	0.1188137988	0.1150474388	0.1149809488	0.292135178	0.120690774
a11	0.018178724954	0.035903608	0.0455759406	0.0346637724	0.097426494	0.1207108448	0.1073660412	0.1109461928	0.277647563	0.151580818
a27	0.014879494082	0.0333507948	0.03821185968	0.0406729376	0.100145363	0.109718353	0.113050537	0.11144148	0.279897368	0.1586318202
a0	0.018240283948	0.0452018926	0.0481404746	0.0471539626	0.0793588552	0.0955401612	0.1142864408	0.11993373	0.2688663334	0.163277886
a20	0.01487485278	0.045141446	0.0438925671	0.0427272934	0.0940381778	0.095893446	0.103196255	0.115065232	0.284143938	0.1610268182
a31	0.02040372564	0.0485372808	0.0480099433	0.0520458892	0.0969339642	0.121225134	0.103528725	0.118953872	0.263729675	0.1266317926
a17	0.046340523784	0.0526210892	0.05521913194	0.0588453908	0.136597588	0.127743897	0.0974745656	0.0995926452	0.2384689998	0.0870961546
a20	0.02036920676	0.034539081	0.0410134488	0.042529055	0.092353875	0.08960534	0.1042426192	0.1257956608	0.300091006	0.1494607108
a37	0.02098256569	0.0435815736	0.0415776392	0.0550898244	0.1231851354	0.1230613192	0.094275018	0.0971580454	0.2614942268	0.1395946584
a31	0.022492535492	0.0498375764	0.04845437296	0.058436563	0.111465574	0.115657256	0.0997102338	0.097595479	0.2510517302	0.145298666
a0	0.0581366313	0.0525302584	0.0519411682	0.054374918	0.1232950704	0.1122100746	0.108021409	0.0946714518	0.249689514	0.0951294848
a17	0.02972290344	0.0467700658	0.0500849002	0.0682391548	0.1041856178	0.1066265224	0.0902067506	0.089442222	0.280608388	0.1341134686
a28	0.04341213843	0.0570132478	0.060757681	0.0632694822	0.1144638986	0.0875818142	0.0843301308	0.0891629644	0.2737640238	0.1262446008
a31	0.041977650948	0.05064605	0.0479124494	0.0578013316	0.1041585816	0.0941209724	0.0958064802	0.0918736022	0.2734367312	0.1422661338
a20	0.07311908646	0.067166326	0.0608290232	0.059713152	0.063910297	0.090453316	0.1136241218	0.114713879	0.250960254	0.1055105644
a28	0.0413141436	0.0535736744	0.0507507236	0.06151253	0.0927685688	0.1045192628	0.098547811	0.0960491294	0.2652176648	0.1357465044
a15	0.05135160022	0.067678985	0.0603139492	0.0638236418	0.0931872382	0.0868622204	0.0870014794	0.0925307708	0.2693157892	0.1279343426
</S>	0.05258304032	0.0654891578	0.0580589296	0.0615699768	0.07785516	0.089816819	0.0956218632	0.1027380408	0.269546593	0.1267204394
