 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.042998158	0.0469186182	0.0450806886	0.0441144938	0.0369914278	0.0413942624	0.0438869592	0.0397263798	0.0526802008	0.054244485	0.0582344964	0.0580042551	0.060500648	0.0560975492	0.0584685882	0.0694746588	0.0947877152	0.0963964574
a31	0.0574287822	0.11616222	0.043471819028	0.035761694	0.0243350431	0.0351190478	0.0407075438	0.0439266704	0.0441324474	0.0397626372	0.0416258218	0.0327349888	0.0302741346	0.0639998368	0.092582533	0.044591135	0.1217949366	0.0915887432
a5	0.05707648196	0.1324822398	0.03658547558	0.042197964	0.02532343592	0.0338032374	0.0343004532	0.0424827222	0.0436834204	0.0382587698	0.0449464472	0.0427464386	0.0430137618	0.0652093702	0.097221785	0.047660148	0.1141527298	0.058855129
a7	0.0451451944	0.1178343806	0.03531997504	0.0544140042	0.04128432	0.0443057302	0.046285218	0.0499813276	0.0493577204	0.0479236894	0.0486096208	0.03208066592	0.03113902286	0.0443532242	0.1231002042	0.0382490914	0.0990399792	0.051576651
a37	0.033321901	0.0653719078	0.01515787066	0.0404761352	0.02730362168	0.0372829152	0.0401562848	0.071670845	0.0532545236	0.043170418	0.0500019166	0.03303127494	0.04025765152	0.04968771766	0.093748766	0.046999231	0.134265558	0.1248415068
a7	0.0352705814	0.0584148676	0.01440092098	0.0406114456	0.0284335486	0.0404127799	0.0454564932	0.0798071356	0.0554014126	0.0440186232	0.0554487158	0.0371822314	0.05092281772	0.0498914592	0.0890013198	0.0544045682	0.1282168748	0.0927041998
a20	0.031626679	0.0460768262	0.01621125584	0.0391206228	0.0291319158	0.040054063	0.0446988296	0.0886744942	0.0552536294	0.0473622714	0.0546145502	0.04206204	0.04825402848	0.0437942834	0.0761629368	0.0543798592	0.1312219154	0.1112997632
a31	0.0357231719	0.0597900464	0.01694807186	0.0464462888	0.0350444966	0.0408867482	0.0426286288	0.0587665442	0.045262162	0.0428423906	0.0537226482	0.0397878392	0.04930795908	0.0405686726	0.0681793544	0.052199145	0.1606946872	0.1112011208
a17	0.0292533895	0.0395037228	0.01548657966	0.0450746966	0.02226458998	0.02938039908	0.0286894132	0.08166265506	0.0509476062	0.0426609804	0.0507130878	0.0424532152	0.0508067598	0.0668355754	0.0872498452	0.0670845528	0.1705483524	0.0793846138
a29	0.02608864276	0.0328753196	0.0151912115	0.0363691306	0.02467174914	0.04084076374	0.03608158974	0.04227533608	0.0476441688	0.0446148976	0.0542885414	0.0432231344	0.05011130034	0.0462468914	0.0766741378	0.072767563	0.1807993546	0.1292362978
a39	0.033383691	0.0403326426	0.01540505972	0.036494936	0.02428692712	0.03718144144	0.038758241	0.0433855084	0.0495374966	0.0448679886	0.0553107084	0.0461582846	0.0569528596	0.04405155	0.0759107334	0.063924889	0.1485656088	0.1454914786
a31	0.03357633	0.0482626276	0.01582579908	0.0376267914	0.0252458743	0.0357043368	0.0365379388	0.0455223114	0.049206081	0.0452194796	0.0562220492	0.0428266024	0.0534572494	0.0463712738	0.0807597244	0.0590164988	0.147020703	0.1415983278
a3	0.0307279476	0.0492678428	0.01319901914	0.0448326165	0.02140145392	0.02715059152	0.02843707846	0.04419829646	0.0462913612	0.044664509	0.0584156256	0.0472008266	0.04645168474	0.0687767618	0.086251774	0.07246494	0.1559588666	0.1143087818
a29	0.0268848741	0.038886749	0.014782186406	0.03334685778	0.01766335826	0.03173214692	0.02896509748	0.03664784882	0.0441622359	0.03926556	0.0522875734	0.0392197534	0.0462113426	0.069366239	0.0923385976	0.0824205286	0.1960993808	0.109719677
a20	0.02800959432	0.0438147474	0.01540819902	0.035229628	0.02179583738	0.03051155828	0.0311767988	0.0383316064	0.0417822802	0.0370201014	0.0481585508	0.0416701052	0.0415272597	0.0579979222	0.096068493	0.0641090244	0.1914345404	0.1359537826
a31	0.0282194861	0.056908769	0.01637755562	0.04180019528	0.02639062818	0.03235760546	0.03030999866	0.0391257036	0.0397205428	0.03597165994	0.0474750788	0.040185685	0.0426409588	0.059444728	0.095351207	0.0808702614	0.1578984482	0.128951509
a13	0.0249199412	0.0545999998	0.012275026832	0.04649550288	0.02025487876	0.02517544254	0.02500147166	0.04502330152	0.04349723088	0.03851148072	0.058162497	0.0488114958	0.0450983413	0.0660915808	0.0994411814	0.0644344164	0.1477390786	0.1344671258
a29	0.02432742118	0.0365224848	0.016489309794	0.0390851613	0.0158368722	0.03014538448	0.02603943616	0.03294311684	0.0391156322	0.0344908892	0.0494822804	0.0380722312	0.0412251276	0.0667178742	0.1112295874	0.071216781	0.2270709668	0.0999894493
a41	0.0272233423	0.0400866798	0.015723374228	0.03739532238	0.01697101284	0.02946147012	0.02793841206	0.0327285679	0.0397771788	0.0348814002	0.0475756672	0.0387407641	0.03845273168	0.063595224	0.1100384002	0.0790917286	0.231609282	0.0887094365
a10	0.02329255314	0.0420899218	0.01538511346	0.04200075134	0.01813791406	0.03151291472	0.0281637666	0.0334529526	0.0388921007	0.03317427866	0.0462505809	0.0390029586	0.0414792692	0.0576110968	0.1004032014	0.0703787604	0.234573262	0.1041986198
a24	0.02546225668	0.0491387002	0.016139002226	0.0405825603	0.01787539312	0.02955592352	0.02973850852	0.04343220274	0.04044881804	0.03681529348	0.0460815938	0.0384434166	0.03849553512	0.0593046064	0.1026781538	0.059512416	0.217196988	0.1090986574
a31	0.0315483455	0.047715411	0.01623341802	0.0351783205	0.01527890932	0.03113059324	0.03117694876	0.03598941378	0.04044948628	0.03694862104	0.0500325	0.0412401108	0.0436911784	0.0556026282	0.0902499136	0.061289681	0.2476585734	0.0885859718
a13	0.02208539334	0.039129307	0.0114909375	0.0473168705	0.01673426584	0.02366411444	0.0244460042	0.03905664052	0.0411501774	0.0339361282	0.048925114	0.043435421	0.04050392274	0.0593862428	0.1113084094	0.0606945792	0.1991123552	0.1376241108
a8	0.02464554192	0.0335598856	0.01570365412	0.0407046174	0.01317409568	0.02602719686	0.02368663424	0.03180013164	0.0379548995	0.03358402904	0.04794700494	0.0379375676	0.043228979	0.0607722536	0.1185364068	0.0655099182	0.235213035	0.11001415
a31	0.01428604602	0.0253335943	0.01178532743	0.04668747424	0.014455156472	0.01928718376	0.0213955443	0.04986942834	0.04375227482	0.04567905706	0.0543676466	0.0364878734	0.03998584534	0.0744127732	0.1223326194	0.084766065	0.206315868	0.088800217
a13	0.01784321258	0.02523607	0.01656551366	0.05573809984	0.02230040714	0.0237876017	0.023784737	0.0502758978	0.0441879518	0.0491585658	0.0555295134	0.0513071672	0.0387154417	0.0652395	0.1255512392	0.0501177304	0.170094198	0.11456713988
a46	0.0206856427	0.0276650352	0.0131112649	0.05535011674	0.014948478768	0.022470221174	0.0218839734	0.0456202594	0.0494918272	0.0482882258	0.0551043276	0.0419298948	0.04071784094	0.0666916664	0.1147746832	0.0504761938	0.18193856	0.1288518226
a24	0.0150676338	0.02157907988	0.01164753	0.0544601875	0.01529609816	0.020656426474	0.02168618148	0.054495792	0.05236724934	0.053956591	0.0532325256	0.0392373306	0.0383540022	0.0742800116	0.1056918208	0.047894747	0.191764202	0.1283325724
a31	0.01401892654	0.0224868607	0.01380805326	0.05939786386	0.01709864158	0.02657027968	0.0237135197	0.06153069106	0.0456312526	0.0480962638	0.0512702302	0.045331173	0.0352805988	0.0798844946	0.1003827632	0.0475026628	0.177463763	0.1305319688
a24	0.02249799688	0.03170074714	0.0184581691	0.0537324632	0.03491883212	0.0268065158	0.026762115	0.0663348294	0.0440584626	0.0651971428	0.0605345566	0.0443845194	0.036426093	0.0740100954	0.1163236088	0.047923457	0.1470512346	0.0828791564
a31	0.0217759761	0.031494344	0.01350669845	0.0590034783	0.02278127816	0.0243692393	0.0271659022	0.0596037558	0.051754579	0.0637511786	0.0628244204	0.0489562808	0.0438292745	0.0863794954	0.097357683	0.0520802032	0.1361356252	0.0972305818
