 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	0.029055034	0.0409831146	0.038663397	0.0415953912	0.037374856	0.0497367276	0.0371982688	0.0340892546	0.0386970598	0.0349059626	0.0366279328	0.0571595006	0.0742666932	0.0566080288	0.0553859622	0.0386696982	0.0419544161	0.055929054	0.0414640496	0.0414848562	0.0595935212	0.0585571864
a11	0.01317720536	0.0425759812	0.01772606486	0.0319918792	0.0300871878	0.0348439232	0.02119571434	0.01916897584	0.0332613196	0.0428675134	0.0558754376	0.0486783618	0.1076565846	0.0367028924	0.0375240708	0.0854275518	0.0414693766	0.0530005586	0.0796136388	0.059283934	0.060742183	0.0471296798
a23	0.00960791048	0.0302153598	0.01358204146	0.0228828992	0.0305328044	0.037148518	0.0244852566	0.02250085932	0.032155822	0.036994268	0.058237532	0.0551173528	0.109642579	0.0428975392	0.040472269	0.0833157794	0.0604482676	0.052705713	0.0879473546	0.047871914	0.0477910712	0.0534468572
a46	0.01054785188	0.02619584554	0.01496756052	0.0247917032	0.0342831114	0.03866507866	0.026106408	0.0244288804	0.0339074574	0.0379695306	0.057859895	0.0649684784	0.0871199714	0.057992252	0.0460817034	0.0822417282	0.0567579544	0.047088328	0.0696643231	0.043949026	0.04657612226	0.0678368208
a8	0.0105219583	0.0258978854	0.01406218862	0.02671620432	0.0330884814	0.0389512424	0.0244302438	0.0221082148	0.0331169568	0.0358212828	0.053807707	0.0647363718	0.0946300386	0.0674991726	0.0447375206	0.1015128654	0.04565963632	0.0421683564	0.0744075986	0.04353929414	0.05193963368	0.0506471628
a31	0.01020877236	0.0235794602	0.01502654298	0.0273474402	0.0329495656	0.041545738	0.0219048119	0.01780126182	0.0345521856	0.0423986126	0.0691429384	0.0433538658	0.0886719214	0.0454420914	0.0379954596	0.0653504056	0.0489483448	0.061255109	0.0838040416	0.064071838	0.058161859	0.0664877278
a20	0.01158562598	0.0242856826	0.014947699	0.02680262	0.0267952406	0.0399432883	0.01530363256	0.01307662916	0.0291464878	0.02927812612	0.0394131996	0.0443760614	0.0731277326	0.0304826588	0.041548529	0.0647483254	0.039189985	0.053508769	0.0995798584	0.1070113298	0.0692943558	0.1065541592
a31	0.00960413202	0.03011314444	0.01646651352	0.03357686492	0.03192566024	0.03449730186	0.02212576744	0.01964290656	0.03161383546	0.0299902444	0.0442929322	0.0503515736	0.0605947686	0.0426780114	0.0434945136	0.055747139	0.0355194198	0.0504163026	0.0672157952	0.0888704634	0.0978914862	0.1033712062
a39	0.008445287788	0.0289375944	0.0153456877	0.0272553732	0.024773021	0.03531343312	0.01487494852	0.01149100716	0.032513374	0.0319945604	0.049304662	0.0435348532	0.0589123814	0.0339750602	0.0515523708	0.0730240376	0.045278917	0.0559217882	0.066976683	0.105738256	0.08201804992	0.1028186508
a10	0.008017271546	0.02972788408	0.01425412722	0.02826217858	0.02547454712	0.0329849382	0.01965081256	0.0160241644	0.0344077128	0.03233281	0.0492559396	0.0447627728	0.0523156218	0.0397356086	0.0535779862	0.0584846656	0.0381075942	0.0487975206	0.0670733126	0.1099839058	0.1229007704	0.0738678616
