 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a20	0.069338314	0.0610619428	0.0698178636	0.0536995254	0.0633965662	0.0781743586	0.067739289	0.0745115854	0.0846855148	0.0533864472	0.0897229592	0.1210298932	0.1134357628
a31	0.1172832292	0.0906520384	0.0738498474	0.0377531992	0.0548866638	0.059660176	0.0527648176	0.0657221282	0.085768326	0.0608717476	0.0750209712	0.1298863636	0.0958804804
a37	0.1563306228	0.1091998494	0.0992974792	0.0446682578	0.0589915886	0.062761221	0.0509896664	0.0652690712	0.095740921	0.0343226672	0.0650065848	0.1129314226	0.0444906344
a31	0.1207903942	0.0705301588	0.0938303244	0.0559692626	0.0823189662	0.0756446562	0.06587265086	0.0648662636	0.0790658524	0.0468966614	0.0607320404	0.1018813628	0.0816013824
a7	0.12203944	0.0832932808	0.092180319	0.0605418884	0.0864191238	0.0737645594	0.0512996413	0.059848921	0.0757585378	0.0399066544	0.069223839	0.095022182	0.0907016098
a31	0.082935554	0.0459098232	0.0516547496	0.0496476016	0.0580002588	0.0628499718	0.0647096106	0.0754594832	0.1047259134	0.046223775	0.0817998362	0.151379658	0.124703765
a21	0.117765727	0.065252362	0.0521380762	0.0409837451	0.0654630322	0.0811473442	0.0637171576	0.0704833964	0.0900201409	0.0355254258	0.08545875	0.1080503468	0.1239944764
a31	0.0588162082	0.03777813908	0.0386439988	0.0338663761	0.0578757998	0.0720616978	0.073189104	0.0933302726	0.0858509496	0.048508909	0.0974809385	0.123418659	0.1791789488
a24	0.0818614336	0.05088573452	0.0405530624	0.03631052732	0.0655541686	0.082299499	0.0763104268	0.0987048728	0.080693598	0.02712890632	0.1099238948	0.118542006	0.1312318706
a20	0.0587448282	0.03840189748	0.03922167586	0.02649283086	0.057215802	0.0762425944	0.0741286058	0.105437556	0.0903901976	0.0251272421	0.1448670006	0.12067665	0.143053093
a31	0.0485993518	0.03107425808	0.0318734456	0.0260814294	0.0575715986	0.0968310606	0.0874770852	0.1053521372	0.109227146	0.0315556695	0.1336375538	0.118777008	0.1219422716
a39	0.0570598116	0.0364657903	0.031127272	0.02887332602	0.0593406188	0.1006318788	0.1096921216	0.1162498094	0.09872896	0.0267150752	0.11761434374	0.1241165872	0.0933843822
a3	0.0420226492	0.0284945898	0.0302671412	0.0204989159	0.050264928	0.1209427308	0.1142174262	0.1069555068	0.113457215	0.03408371034	0.1255021293	0.106471272	0.1068217984
a11	0.0361443934	0.0246040084	0.0278429322	0.0183443392	0.0446850452	0.1042419774	0.1225266788	0.1155818094	0.1188094716	0.0411868449	0.1157296228	0.1203778836	0.1099249828
a37	0.0380876162	0.0245983009	0.0275040082	0.022131706	0.0488802506	0.0983954108	0.1106771552	0.134154019	0.1280207602	0.0349976002	0.091672087	0.0984716476	0.1424094468
a17	0.0450086434	0.0292336554	0.028859428	0.02451288992	0.0529427318	0.100142792	0.0989019496	0.1314080834	0.1323794466	0.0346926002	0.0942486518	0.091324239	0.1363448888
a28	0.03830162454	0.02505057988	0.02665636572	0.0229667139	0.0511024333	0.0925596136	0.1183677342	0.1454659706	0.1176710232	0.0360967446	0.0973962424	0.0914346486	0.1369303306
a31	0.0395374776	0.02719884312	0.031150613	0.025785082	0.0513119606	0.0979657526	0.1086277498	0.1405891274	0.1175014662	0.0357974722	0.0907991462	0.0938196892	0.1399156336
a28	0.04900019326	0.0406191496	0.0368004358	0.0353137679	0.055966046	0.0902263038	0.0916442678	0.1268096894	0.0979768448	0.0346332559	0.0844926807	0.1536175766	0.102899787
a31	0.03524875752	0.0288478792	0.031209147	0.02438266428	0.04604938618	0.0813128892	0.0821871268	0.0965769508	0.127045686	0.0620182348	0.1124563566	0.133061252	0.1396036588
a16	0.0607536052	0.0553979784	0.0512935618	0.0440024754	0.0586979198	0.0928784746	0.0751015056	0.1173948772	0.1006885836	0.047971265	0.064851194	0.1153727932	0.1155957808
a31	0.0435025546	0.040240924	0.0404531514	0.03374871376	0.04695136448	0.07161621268	0.0697537098	0.093182912	0.1224121566	0.0845808632	0.1030239928	0.1236877834	0.1268456422
a0	0.0669617078	0.0592361038	0.0676444952	0.0565602974	0.0612556218	0.0832363194	0.0685878484	0.0824599624	0.076321487	0.0645378448	0.068188099	0.1078849748	0.1371252072
a18	0.0527045318	0.0515538876	0.0544344114	0.0481155186	0.0571883621	0.0722029784	0.064316179	0.0722090202	0.086239453	0.102827973	0.097339484	0.1250725588	0.1157956364
a31	0.0449854192	0.045997863	0.050137555	0.05213685872	0.05469945414	0.0618261846	0.0593292424	0.0895365816	0.0813786436	0.1050846888	0.1122314172	0.121491498	0.121164629
a8	0.0598271626	0.0552075438	0.0624122318	0.0637059264	0.0655580798	0.0753381288	0.0683402992	0.0813199362	0.0713404874	0.0734708758	0.0809922962	0.117930986	0.1245560368
a31	0.0517387864	0.0531534634	0.0579153926	0.0552953202	0.0599878962	0.0727064086	0.0666933264	0.0606257814	0.0700267414	0.107263634	0.100428761	0.1097122966	0.1344521814
</S>	0.05594051488	0.0530581968	0.0605004436	0.068009294	0.0680926264	0.072040032	0.064921226	0.0642790002	0.0721104032	0.0866689186	0.0880833	0.123012366	0.123283671
