 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
a31	0.092919648	0.0875033916	0.089032986	0.1023968272	0.0970423818	0.097225648	0.089729816	0.0980887048	0.117749156	0.1283114352
a20	0.0810229244	0.0904304892	0.1130744508	0.0966925	0.163954298	0.0986947836	0.1057074288	0.098006674	0.1093145796	0.0431018806
a31	0.135619192	0.104343498	0.107043686	0.11563632	0.1492710712	0.0947156358	0.0983390778	0.0682650644	0.0793149792	0.047451463
a21	0.0937183814	0.0711178232	0.069482419	0.0799008614	0.176254722	0.1155194866	0.125843826	0.08994261	0.1139512154	0.0642686714
a31	0.0808516298	0.0691900028	0.0995016286	0.1264901654	0.15260247	0.1205606746	0.099275831	0.091870876	0.105367065	0.0542896506
a13	0.0940599574	0.0619803504	0.066756231	0.075426305	0.170519182	0.1089610102	0.1146018694	0.1094978182	0.1354530874	0.062744177
a31	0.0614704968	0.0592394398	0.0934826832	0.0790473668	0.1610244588	0.1224079202	0.1019148474	0.1075870214	0.1375227846	0.0763029789
a6	0.0575768574	0.0419086914	0.0525569764	0.0580259026	0.1871454472	0.1307024946	0.1451577588	0.1338628036	0.136510914	0.0565521374
a46	0.04364217308	0.0283777072	0.03771049768	0.0639184978	0.1692013452	0.1186624898	0.127888158	0.144750458	0.177182738	0.0886659603
a31	0.03804946294	0.024827384	0.0323173886	0.0593267238	0.20484977	0.1498218612	0.1432328576	0.1414002812	0.1507583988	0.055415889
a46	0.0473546842	0.027968108	0.039018261	0.0516927008	0.1577892638	0.1482714618	0.1477986406	0.125230329	0.1361787076	0.1186978615
a11	0.0298507502	0.021142962	0.02279239952	0.04030494854	0.2048874588	0.1058064507	0.145048382	0.1435111708	0.2004039448	0.0862515204
a37	0.02324314048	0.0192813052	0.0236625542	0.0402749036	0.2281729906	0.1262293674	0.1788716878	0.1285428186	0.1517451376	0.0799761002
a18	0.0248071514	0.0198406692	0.02605255684	0.0437938817	0.194030142	0.1242387916	0.188007742	0.148448844	0.152674446	0.07810578686
a46	0.0286046314	0.0244079858	0.0314615253	0.05310688292	0.1571605882	0.1237693376	0.1893013084	0.131677073	0.1716526552	0.0888580462
a31	0.0343725782	0.02979366698	0.03365579086	0.0562294548	0.153127058	0.1274050198	0.161854	0.1265047314	0.190391102	0.0866666044
a20	0.0542797862	0.0525277556	0.0525024992	0.04923856086	0.1725548508	0.1467993858	0.1218376206	0.1108697292	0.1235594614	0.1158303616
a35	0.03395976794	0.03349149806	0.0327353355	0.03999039336	0.139950592	0.1388386394	0.150815312	0.1222048922	0.1564225652	0.1515909862
a6	0.03618320768	0.03472853636	0.0349811469	0.04057964192	0.1301178608	0.149021008	0.1393725064	0.149945228	0.1154170636	0.1696538132
a13	0.03695132684	0.0362380462	0.0371130466	0.04552997274	0.140242904	0.1257976294	0.1039421978	0.1032327176	0.150370372	0.220581797
a28	0.0404285782	0.03994655966	0.0475480298	0.06261037514	0.1454840134	0.132493486	0.0842404066	0.1204187552	0.180497006	0.146332828
a31	0.037553158	0.036373609	0.037602527	0.05358135714	0.1729770648	0.1306860538	0.1051726796	0.13116989	0.172540317	0.122343338
a10	0.059274328	0.05208872276	0.05298087808	0.05469102934	0.1183948606	0.1109500724	0.114688227	0.123631876	0.155873694	0.1574263212
a24	0.0420050316	0.04170558266	0.04158801976	0.04481227056	0.1272485958	0.1074648917	0.0909478294	0.141259638	0.177286612	0.1856815218
a31	0.04842383914	0.04808308916	0.04773426488	0.04980594738	0.125503374	0.10966885532	0.1021596506	0.1405101588	0.1599438928	0.168166916
</S>	0.071852158	0.0632610121	0.0669615816	0.06991860314	0.081946292	0.0968825609	0.0881962298	0.1155230178	0.148199414	0.1972591186
