 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.0925146662	0.0884076568	0.0981911674	0.096164608	0.101431685	0.1222379672	0.1112718208	0.098540878	0.1052645648	0.085974994
a24	0.06273270608	0.1015317136	0.14878049	0.147169694	0.1349263172	0.10962622	0.0822243778	0.0695819996	0.0915841544	0.0518423206
a16	0.0763550872	0.093695318	0.132193419	0.1214112864	0.1218361932	0.0975258388	0.0729003162	0.077359067	0.1330945756	0.0736289334
a28	0.0612031226	0.0929728332	0.1221791616	0.1246811666	0.1223782534	0.0885146128	0.0632431668	0.0691088644	0.1992804342	0.0564383886
a31	0.0690373392	0.095490436	0.1247930208	0.1255694366	0.1268667472	0.083315799	0.0695193312	0.0781971218	0.1632086278	0.0640021518
a37	0.0476890308	0.091491717	0.112942314	0.112554138	0.1235869252	0.0648164976	0.0595940318	0.103614803	0.2007915458	0.08291899748
a24	0.0556744454	0.0859333076	0.1088713454	0.1110452248	0.12655508714	0.100530161	0.0657572246	0.0859218108	0.205157456	0.0545539628
a46	0.0621706402	0.073534211	0.09344088012	0.1068490262	0.13856463934	0.097576046	0.0844281366	0.0902827994	0.1975743796	0.0555792266
a31	0.0507355036	0.07751443988	0.1004575438	0.1048056168	0.129538064	0.1066024938	0.0966296274	0.1085048662	0.1501574412	0.07505438886
a10	0.0469128948	0.0852013088	0.1055147258	0.109810617	0.1417116546	0.096613453	0.095093123	0.0798470086	0.0947003869	0.14459483808
a11	0.0491655902	0.0933389822	0.1108409288	0.1069513048	0.13172794526	0.098204749	0.07534275088	0.0799792302	0.1193108102	0.13513770832
a31	0.05548906276	0.08174110638	0.10137652852	0.10484916448	0.1256813258	0.1039769118	0.0836917968	0.0889728766	0.13252630254	0.1216948874
a0	0.0555013044	0.0839376474	0.1095259644	0.1103135588	0.1376323208	0.0963100092	0.1152825572	0.0751299708	0.06884025412	0.14752643246
a31	0.04399531962	0.08051260432	0.111222072	0.10961828274	0.12051196192	0.1118049126	0.0836398103	0.0982101634	0.0940583878	0.14642648516
a39	0.0488253655	0.0849503878	0.1220723556	0.138237078	0.164497284	0.08833518	0.08969559408	0.0557970134	0.05061813114	0.15697161644
a29	0.0504989794	0.07458893	0.1254203542	0.12295618772	0.1340008106	0.101170027	0.10231409856	0.0706125956	0.09725391068	0.12118408446
a41	0.03642976278	0.061440157672	0.11334605824	0.1193512192	0.1281206868	0.0854512612	0.14437036994	0.07098985934	0.09564829094	0.14485234968
a35	0.02055201746	0.05887373806	0.11113346264	0.1249257448	0.1284232424	0.0855165546	0.14798735914	0.0685288312	0.0897970932	0.16426196506
a20	0.01572724664	0.05732616342	0.11473733652	0.1372115966	0.1393838878	0.1025490854	0.17442716248	0.0888163256	0.09349477986	0.0763264412
a31	0.0197144464	0.06690468916	0.1328816038	0.16085564388	0.1512516038	0.090330166	0.1028155306	0.0735718072	0.0977845272	0.1038899588
a37	0.0368079334	0.06914834548	0.1511858076	0.16525535228	0.1497592134	0.0762175866	0.07330932306	0.0696783102	0.1164330258	0.09220509582
a2	0.01960818918	0.038067838852	0.11147787554	0.1572391964	0.161745483	0.101220563	0.1404148852	0.0694403324	0.0958321069	0.1049534998
a20	0.0417148263	0.04676871896	0.13945496304	0.179060582	0.173739124	0.0918257138	0.0924246478	0.059224003	0.0799071732	0.0958802242
a0	0.02779003332	0.03633138178	0.09227398226	0.1409145708	0.158438114	0.0934382278	0.1437419694	0.0807609268	0.1073162892	0.1189945052
a31	0.0322697083	0.05447837494	0.1142390806	0.1414414838	0.1566621018	0.0998091658	0.1044487944	0.0749691296	0.100440777	0.1212413986
a16	0.063384407	0.04939645724	0.10970741294	0.187002331	0.1662645132	0.081961947	0.077329446	0.0799056306	0.0975731406	0.0874746934
a31	0.05030346714	0.05597350128	0.09317735572	0.1064532796	0.1151253504	0.139185766	0.145128728	0.090258926	0.0976660098	0.1067276234
a20	0.0799938194	0.0548328768	0.0906972469	0.1566278516	0.1358948946	0.0799056018	0.080450199	0.0924929908	0.1140454306	0.1150590812
</S>	0.0640744916	0.05029528586	0.0642832754	0.08452312248	0.0863680152	0.1431310428	0.147565007	0.116398776	0.122624325	0.1207366252
