 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a33	0.069338314	0.0610619428	0.0698178636	0.0536995254	0.0633965662	0.0781743586	0.067739289	0.0745115854	0.0846855148	0.0533864472	0.0897229592	0.1210298932	0.1134357628
a31	0.117537436	0.0909448054	0.0669054534	0.036914949	0.06324157686	0.0696962146	0.0852298642	0.0830197316	0.0729534482	0.056780502	0.0683305904	0.1095598906	0.0788855432
a20	0.1360404134	0.1092905524	0.0915561032	0.0428318886	0.05373751864	0.0606153588	0.0616508042	0.0913857808	0.0857636756	0.0482411488	0.0696646702	0.0943896844	0.0548324288
a31	0.119383638	0.0813037824	0.096669196	0.061176661	0.0743099352	0.0764375852	0.0654025093	0.067466382	0.0830183514	0.0463216008	0.0634192816	0.1030770998	0.0620139574
a28	0.1246086672	0.073332946	0.0821828028	0.0576542522	0.082604375	0.0764448724	0.0505596306	0.0614871418	0.0818052206	0.0484310526	0.071140774	0.101377256	0.0883710368
a20	0.0956202142	0.0587529744	0.0540470612	0.0512681912	0.0618515388	0.0746295422	0.066370845	0.0790720606	0.111732099	0.0394029058	0.067487283	0.136437591	0.1033276846
a37	0.0765103218	0.0491741826	0.0508041142	0.0468572572	0.0628706798	0.0787694988	0.0697768724	0.0840194898	0.1093920456	0.0454655852	0.0767387992	0.133052433	0.116568748
a31	0.0656598182	0.0455173077	0.0426807934	0.0364663946	0.0609107732	0.08086890704	0.0733920146	0.086585087	0.1118951236	0.0417807958	0.07289762426	0.158331498	0.1230138516
a20	0.078045213	0.050828145	0.0671215414	0.0345899424	0.0653122744	0.0833592602	0.0698913418	0.0933741924	0.1199056828	0.04338659844	0.09570900086	0.1020458944	0.0964308944
a31	0.0499071976	0.03179049754	0.0324044502	0.0287035132	0.058684576	0.097190415	0.0786674104	0.1147068788	0.1225232936	0.03558588688	0.10825589876	0.1226928218	0.1188871316
a46	0.0682371116	0.04092795788	0.035184004	0.0285878914	0.0598203351	0.0989260478	0.0903531152	0.1183353874	0.0966789762	0.0297699936	0.10308444152	0.1089162574	0.1211784942
a20	0.0389328574	0.024017986	0.0258732374	0.02081550004	0.0541745922	0.107779488	0.0885314042	0.1082892526	0.0985059956	0.03528171274	0.1320488696	0.120477639	0.1452714658
a31	0.0463079456	0.0326228494	0.032799956	0.026013727	0.0516764014	0.1048048716	0.0857241414	0.1183132708	0.113231633	0.0268779002	0.129249968	0.1110914492	0.1212859072
a20	0.0575499176	0.0381516042	0.0324805918	0.03047591814	0.0580344632	0.100835621	0.112151281	0.1123692518	0.099884759	0.032349294	0.1006527638	0.1216532552	0.1034112621
a37	0.0464274818	0.03030539452	0.0322193852	0.02308630472	0.0511432242	0.1152489738	0.1122607418	0.095955002	0.1108521364	0.0392970018	0.1119744916	0.1068290008	0.124400892
a31	0.0455805976	0.0329439562	0.0352245276	0.02647509712	0.04911346	0.10769329	0.113335058	0.106974621	0.1187912416	0.0442863788	0.1002505725	0.104456474	0.1148747098
a17	0.05350489334	0.04102263912	0.03510532236	0.03357218548	0.054032249	0.097079592	0.093322787	0.129449988	0.1115271808	0.0447422328	0.0782114497	0.1132318338	0.1151976248
a31	0.03959466472	0.03102634874	0.0332547476	0.02379768968	0.043776988	0.0907404664	0.1199632914	0.1015780966	0.1129038116	0.054603718	0.0964716678	0.1239327018	0.1283558306
a18	0.0578533418	0.050437153	0.049807294	0.0398218208	0.0534507376	0.0916613468	0.0778446992	0.1300270616	0.12023775	0.0528856828	0.0595745416	0.1018695736	0.11452898
a37	0.0418879622	0.0368492214	0.038632985	0.02736505426	0.039832846	0.0744339398	0.0946747092	0.107711583	0.1270181096	0.0665127452	0.0954936288	0.124804904	0.1247823224
a20	0.0393544276	0.03559774652	0.0377050842	0.0305055423	0.0429036522	0.06380525666	0.0699624686	0.0989410006	0.1408683448	0.1003187058	0.111713894	0.1204067434	0.1079171334
a31	0.03730593872	0.0337859884	0.0365549188	0.03136750602	0.0446542943	0.0648214414	0.084991116	0.1120888976	0.11333371	0.1054184736	0.1268435242	0.1115853128	0.097248906
a11	0.0602285252	0.0547712218	0.0621995606	0.0471317308	0.0548398086	0.0836778488	0.086358507	0.1083845278	0.0849009418	0.0583154976	0.0711213136	0.1049741812	0.123096346
a31	0.04239338672	0.0408637874	0.04244097068	0.03901360106	0.0426208814	0.0564101996	0.0686915486	0.0868272492	0.1240079274	0.0945749208	0.1128674486	0.13157458	0.1177135092
a8	0.06496544224	0.0588724248	0.0672519578	0.0616084036	0.0622944834	0.075470718	0.069817186	0.081934517	0.0690886354	0.074150466	0.074688938	0.1045397742	0.13531704
</S>	0.0501904198	0.051798422	0.0574881854	0.0521026418	0.0564459752	0.067451184	0.0631762326	0.0662450642	0.075526368	0.100858454	0.1007878608	0.1232868268	0.1346423572
