 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.0473150734	0.0483097466	0.0588594664	0.0597111866	0.0441776524	0.0377258404	0.0379456014	0.039051311	0.0426048874	0.0438888844	0.046184894	0.0591058676	0.057085432	0.0526230248	0.0549391896	0.0567119062	0.056540156	0.071190819	0.086029088
a37	0.0217869272	0.018542642	0.0236239472	0.0343611516	0.0351595182	0.0437589104	0.0399954126	0.0443136944	0.052186187	0.0610810062	0.069367147	0.084967844	0.0893283752	0.0671453376	0.0707366854	0.0594938748	0.0645220026	0.0714107758	0.0482185618
a8	0.0258083718	0.0191543318	0.0210170436	0.0317320096	0.0436413686	0.0679327602	0.0488484552	0.077485523	0.0776469108	0.0846559326	0.078219012	0.0871420674	0.0873398208	0.050782058	0.0550487326	0.03804626444	0.03945327408	0.0427332262	0.0233128374
a31	0.022100441	0.0163536303	0.0179680992	0.031068561	0.0450908924	0.065749133	0.0449699258	0.0699419216	0.0715670038	0.0788445392	0.0743992502	0.078571763	0.0729659054	0.0476382162	0.057076197	0.0414164892	0.0478289486	0.0551004836	0.0613486084
a39	0.020973992	0.0171919548	0.01892547252	0.035633884	0.0396351876	0.0531017384	0.0405818086	0.0563968422	0.0654536112	0.076673084	0.0742944004	0.0866785964	0.089214065	0.0687034584	0.0663636168	0.0508591134	0.0525591774	0.0531307994	0.033629208
a3	0.0228082614	0.0198985628	0.0159043908	0.04232408	0.0419050352	0.0449395908	0.0390396242	0.0447543466	0.0602508424	0.073180527	0.080427728	0.0841462448	0.0791726116	0.0569402132	0.0698331424	0.0475399854	0.051378191	0.04754452	0.078012099
a8	0.02061279926	0.0196583174	0.017497944	0.030764954	0.0402643802	0.0419291314	0.0375944806	0.046736279	0.0626283436	0.077903257	0.0765704514	0.0691991266	0.071523666	0.0461009652	0.0645495006	0.048957933	0.059458824	0.0742812278	0.0937684398
a31	0.01683524406	0.0141649844	0.0115463684	0.0297132026	0.0428397862	0.0526474976	0.0444041584	0.0575203286	0.0687801934	0.0829840922	0.07391242	0.0666152922	0.070275873	0.0497212842	0.060516518	0.0524482524	0.0648756016	0.0713745532	0.0688243884
a7	0.0200446117	0.01996584204	0.0216190416	0.0380500486	0.0421601696	0.0440552642	0.031828223	0.0426551114	0.05938294	0.0744302928	0.080486113	0.0830799192	0.086500477	0.0584098324	0.0683971008	0.0613724154	0.0550574132	0.0541498808	0.05835526654
a27	0.01984427672	0.01777031828	0.01614331546	0.032760575	0.0401754788	0.0393992385	0.0308792748	0.0417333882	0.058380171	0.075931081	0.0812526816	0.0839954006	0.083620179	0.0541517936	0.053445911	0.0528354442	0.0546181396	0.0606351344	0.1024281892
a31	0.02046942214	0.02135458324	0.0207608019	0.0359716342	0.038074107	0.0400235934	0.0319364324	0.0473148358	0.0602507224	0.076448556	0.0762765036	0.0719170992	0.081544076	0.0484918566	0.048302418	0.0482303756	0.0571899828	0.077283385	0.0981595875
a0	0.020729245	0.0178659801	0.0135732083	0.0360864448	0.0406810612	0.0450289428	0.0281899864	0.0472661308	0.0685834472	0.0834226372	0.0943329328	0.095816111	0.085108006	0.047475075	0.0612578366	0.0446470924	0.0428521904	0.0576549394	0.0694287211
a31	0.01883424636	0.01522226134	0.01230747134	0.0333904514	0.0429684344	0.042262397	0.0347119338	0.0519421688	0.0598830148	0.0726107332	0.0835997982	0.0822309438	0.081394063	0.0546469888	0.0505539432	0.0544671692	0.0551257806	0.0635837096	0.0902645002
a37	0.02042469578	0.01798000306	0.0152719127	0.0354041244	0.0376373268	0.041810599	0.0288793908	0.0504788676	0.0671679728	0.080543088	0.090938396	0.0856396616	0.085415799	0.0483424818	0.0643463986	0.0504274968	0.048722227	0.064718091	0.06585145268
a31	0.01930015498	0.01501058602	0.0130563882	0.0381013834	0.048279497	0.047126021	0.0355018103	0.0488900344	0.057494713	0.064633697	0.078557167	0.0948149332	0.0832009532	0.0531713466	0.0544050234	0.0524191336	0.0510717426	0.0558894178	0.0890759705
a24	0.02020923416	0.01647928	0.01239497702	0.0320687876	0.036503917	0.0414305752	0.0284219609	0.0511074972	0.064628615	0.0774450006	0.087234638	0.089058758	0.08484054	0.0489508066	0.0658641066	0.0501781282	0.0481680098	0.073313528	0.07170164786
a31	0.02009901674	0.01566942546	0.01223496732	0.0369801474	0.0490677716	0.0443443688	0.0352984006	0.0474043318	0.0574715136	0.066736358	0.077430982	0.084478638	0.0755646122	0.0533711816	0.0584867742	0.0586404828	0.0562581618	0.062441083	0.088021765
