 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.0772969686	0.0850738136	0.0767617416	0.0666839874	0.0647940002	0.080943926	0.0906600902	0.1134564752	0.183698884	0.160630104
a28	0.08169646978	0.05018886092	0.0507576044	0.0598603244	0.0630462134	0.0960245608	0.170701072	0.125749089	0.186421456	0.1155543478
a24	0.0780846236	0.0556916998	0.0632969648	0.0546453262	0.0597709882	0.103554528	0.190545776	0.116715959	0.143520213	0.1341739292
a28	0.0737835516	0.0638656088	0.0727613556	0.0658698862	0.0693436576	0.1146558088	0.146602042	0.103232258	0.138053992	0.151831821
a31	0.0892987026	0.08425857	0.0896439752	0.0787759484	0.094273527	0.0941869914	0.1045044642	0.0912362776	0.157281288	0.116540241
a20	0.0866010606	0.0695940368	0.0708659512	0.0643364023	0.0720065734	0.110722014	0.137739638	0.1216370498	0.140993097	0.1255041702
a31	0.081385325	0.0668418146	0.0630208996	0.059097008	0.0646864446	0.0939363656	0.1020130256	0.1412483104	0.150477649	0.1772931604
a13	0.0793614624	0.0423657408	0.061008113	0.0511307916	0.0453943598	0.1339264852	0.157304728	0.156866154	0.1392899988	0.1333521864
a31	0.07083870882	0.0416921898	0.0421695025	0.0457525812	0.04781556014	0.117203697	0.1458187912	0.150115194	0.157048984	0.1815447714
a41	0.06428549686	0.0378941514	0.0398582054	0.044460474	0.0424832864	0.0986069732	0.138352053	0.152804659	0.1536836638	0.2275710402
a33	0.0643855014	0.03704989774	0.0347155746	0.04414557034	0.0479670206	0.1011028114	0.1288707096	0.1508916708	0.1681773042	0.2226939723
a8	0.05347057764	0.03497849758	0.03101546254	0.0350357442	0.0360008286	0.1119039852	0.164536676	0.177277568	0.173120718	0.1826599334
a24	0.05269520286	0.02957446632	0.02584737876	0.0307242006	0.0343097116	0.09064252	0.1578608872	0.176814512	0.23869965	0.162831499
a37	0.06186912504	0.02789219068	0.02373737308	0.0304504834	0.0326737518	0.0945794062	0.1370551568	0.172959397	0.2082499866	0.2105331296
a5	0.06589072146	0.03028630794	0.0265225321	0.0394720287	0.03919493	0.1405329354	0.1701519126	0.1488059522	0.147086627	0.1920560698
a31	0.0635810098	0.0355197957	0.04652425372	0.0771542242	0.0596183882	0.1041869958	0.1543870004	0.117635525	0.157057495	0.1843352886
a20	0.0576758734	0.04335569448	0.0796387443	0.0701613352	0.0381993952	0.0806009408	0.135026202	0.1287423412	0.1828707792	0.183728722
a31	0.05195630912	0.03836664844	0.051583166	0.0526115198	0.0409785402	0.099275158	0.1665566136	0.121848653	0.1789593692	0.1978640208
a8	0.0568219795	0.0431922981	0.0486829496	0.0481856774	0.0454696472	0.0713586598	0.1563725836	0.114213262	0.19499767	0.2207052688
a31	0.04971517542	0.04103396516	0.043712033	0.0507668382	0.0485339024	0.0925657948	0.173291726	0.1402246308	0.193319844	0.1668361292
a20	0.06333945706	0.0617341056	0.071392853	0.08311626	0.087463397	0.081739064	0.123620922	0.108654296	0.178407107	0.1405325498
a24	0.0591315912	0.0532510924	0.0553083562	0.0595288534	0.0622025162	0.089612922	0.109965636	0.108603396	0.175400913	0.226994723
a31	0.05418843494	0.0486471144	0.0504347384	0.058207653	0.0630664246	0.0963197434	0.134836524	0.1340866532	0.189696906	0.17051579
a37	0.0733983064	0.078107988	0.085322366	0.0924271014	0.0935618378	0.0909385968	0.0926266094	0.106356352	0.157430768	0.1298300626
</S>	0.06025086686	0.0572946167	0.0608321647	0.0735302624	0.0789823066	0.095150868	0.1088374976	0.111272111	0.172579816	0.181269505
