 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.101271112	0.0864279712	0.091889698	0.1240882012	0.066492393	0.1447102252	0.178691832	0.206428558
a31	0.0968674792	0.0900222262	0.072974613	0.127843028	0.0401312912	0.141438028	0.2881909952	0.142532368
a8	0.1276573244	0.1074093308	0.0876004728	0.13282275	0.04020675	0.1271863894	0.2339317314	0.1431852556
a31	0.1460029148	0.126607283	0.1115009776	0.1533953	0.0532037034	0.122496456	0.178090958	0.1087024182
a20	0.1455583312	0.1201833248	0.143860958	0.1531593808	0.0534176622	0.1016491008	0.210463993	0.071707248
a31	0.161290534	0.0874185662	0.1258949316	0.151018882	0.05351616792	0.1125963258	0.183625975	0.124638588
a24	0.1404603332	0.090540925	0.128360671	0.1806829792	0.05625881186	0.1183365356	0.162448746	0.1229109782
a31	0.09192728468	0.0625437642	0.083182237	0.1719462334	0.04463928744	0.1149189634	0.2231207152	0.2077215638
a28	0.1143233118	0.06698460194	0.0877184861	0.180281637	0.0474834976	0.106400454	0.2097030292	0.1871049848
a17	0.07567741396	0.04545315752	0.060812873	0.1856585154	0.06325723312	0.1035686758	0.256343493	0.2092286689
a31	0.07191834172	0.05221832288	0.0561517368	0.1513135391	0.0543741682	0.0728699504	0.32636458	0.2147893624
a28	0.092775478	0.0585046998	0.085004963	0.1565989588	0.0651559482	0.0877544046	0.293869944	0.160335621
a13	0.0746693656	0.0481176766	0.0498902181	0.1805458822	0.06892102632	0.0760694274	0.30857521	0.1932112225
a31	0.0701412964	0.0561432758	0.0519763212	0.1672375164	0.0603949114	0.057103254	0.328564766	0.2084386674
a23	0.0809823014	0.0574074402	0.0676944234	0.1602323068	0.0897085326	0.0872464692	0.274868645	0.1818598826
a31	0.0789124466	0.06163693694	0.0561580438	0.180913179	0.0819374	0.0864328048	0.289123922	0.1648852896
a18	0.0872460122	0.068024229	0.0787920664	0.1510810634	0.0908980534	0.0900244932	0.267066926	0.166867128
a31	0.0980102904	0.071425616	0.0651063592	0.1482407936	0.086913239	0.0787777906	0.260241459	0.1912844434
a18	0.109678565	0.087177882	0.095936989	0.1336025002	0.12233499	0.1039672192	0.20402765	0.143274222
a31	0.1197255094	0.0917752308	0.0866085622	0.132331158	0.1232889154	0.0967283282	0.191952496	0.1575898048
a24	0.1089978236	0.100198762	0.1120952466	0.1201259376	0.1246123916	0.113977588	0.1691008612	0.1508914
a17	0.1149786228	0.0921748304	0.09128134	0.1180442452	0.144694276	0.1064523696	0.177337386	0.155036922
a20	0.083412281	0.0872684048	0.09772029	0.1319300332	0.170159354	0.1249810362	0.173657684	0.1308709092
</S>	0.07970963684	0.09213245442	0.1056015908	0.139604456	0.1399651638	0.1425305508	0.163244194	0.1372119488
