 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.0673253498	0.0610752052	0.0821262488	0.0683548236	0.0683825512	0.0683107338	0.083679006	0.064412809	0.0752851238	0.095205494	0.152742386	0.1131002632
a31	0.0703779954	0.0556596509	0.0721368332	0.0794840826	0.0599320642	0.0810892066	0.1232152404	0.0708091212	0.0710974354	0.0855951168	0.161766214	0.0688370394
a28	0.0663456655	0.0492424916	0.0498646803	0.06067919912	0.04569904406	0.0689593516	0.1372964016	0.0593101024	0.0917551024	0.114049577	0.1791058738	0.077692494
a31	0.0859566356	0.07277349846	0.124483235	0.0747106092	0.0667973766	0.083487516	0.1032546648	0.0462035824	0.0697098212	0.0877564236	0.1437500388	0.0411165788
a20	0.0630608848	0.052119428	0.0982837598	0.0496719724	0.0699646932	0.10827966	0.16400637	0.0519115522	0.0824560732	0.0745361562	0.14136087374	0.0443485888
a31	0.0657710112	0.046878746	0.0763370034	0.0655885858	0.0590897232	0.0770164238	0.1407017824	0.0497336366	0.0743196116	0.0706425528	0.1771491454	0.0967717696
a21	0.05914397	0.03101571506	0.0359499438	0.0559863252	0.0557009788	0.1143925906	0.2183591568	0.050058781	0.0860395954	0.0774311164	0.1404520672	0.075469776
a31	0.0417721392	0.0296424472	0.047978585	0.0701775062	0.0600955746	0.0878325912	0.146768829	0.047005743	0.0851856822	0.0817599354	0.1714494866	0.1303314606
a17	0.0502492346	0.02568770438	0.0292216362	0.0517053402	0.057199017	0.0787469828	0.193465033	0.0541549932	0.0996263802	0.1078771258	0.1625635916	0.0895029212
a29	0.035441289	0.02033491648	0.028765613	0.0610985922	0.052100542	0.0778285076	0.123142178	0.0430414882	0.1005529142	0.0970447374	0.1992359148	0.1614133548
a24	0.0426036592	0.03310262848	0.04207641668	0.0649331504	0.0546985632	0.079770966	0.1231062896	0.0447415054	0.0812846874	0.0836894626	0.2149065488	0.1350861316
a37	0.0362212572	0.0255857569	0.0353400914	0.0692226532	0.0600846424	0.077114974	0.1182860174	0.0410608635	0.0884234842	0.0944265972	0.218524225	0.1357094232
a8	0.0378748626	0.02771350828	0.0393947394	0.0642686682	0.051088958	0.0642200496	0.1108744686	0.0430467464	0.0829144786	0.0885153594	0.252870362	0.1372178072
a31	0.02593752636	0.0191301287	0.01959806082	0.05614094168	0.05899149862	0.06260173832	0.1048189388	0.0358107498	0.0862868666	0.0883407764	0.2512949526	0.1910478286
a24	0.0473787826	0.04076479934	0.03885917102	0.0461427968	0.0409000058	0.059007358	0.108726114	0.0356147364	0.097805023	0.091336392	0.1938482208	0.1996166056
a31	0.0345669986	0.03051226976	0.026674216	0.0521670316	0.05465453056	0.068994476	0.0983479028	0.0391623212	0.100122073	0.0925094586	0.2182006964	0.184087993
a17	0.038806724	0.03018338676	0.03064588004	0.04172010126	0.0351544252	0.052084667	0.0980491764	0.0410402268	0.103773638	0.120258843	0.200155268	0.2081276628
a31	0.0301662562	0.02825900652	0.0234930175	0.03654070634	0.0384858341	0.0597617282	0.0802427736	0.0336510512	0.1090792514	0.108760978	0.2468355754	0.2047238246
a39	0.0413004288	0.0322266202	0.03324722288	0.03319808512	0.0318119828	0.0528201126	0.0955174428	0.0406403456	0.0985323164	0.1285351664	0.2475084248	0.1646618124
a35	0.033503719	0.03042264632	0.026991105	0.03233868268	0.0340583658	0.0545019732	0.0744115242	0.035641422	0.112124689	0.1152091736	0.244762732	0.2060339634
a8	0.02236497384	0.01869555622	0.0182825514	0.0374770074	0.0444737818	0.0618563564	0.0870294562	0.0627177776	0.1277875472	0.111065094	0.243072934	0.1651769726
a31	0.01830027528	0.01428223822	0.01568720594	0.03312940074	0.04433181	0.0694975942	0.113725426	0.066310413	0.130806392	0.0972073554	0.269571186	0.1271506786
a37	0.03254952584	0.02936769102	0.040292301	0.03526438116	0.0300821358	0.0665530698	0.103409588	0.0443128486	0.1155253486	0.1469675254	0.2622691208	0.0934064548
a38	0.0213423625	0.0180508279	0.0209558272	0.03374819794	0.0422588252	0.051154256	0.0834967616	0.05506397592	0.1237473816	0.1517213444	0.28201974	0.116440467
a31	0.02076892012	0.01706524146	0.01723740114	0.0334232739	0.0413573206	0.059459287	0.094543955	0.074646992	0.130192698	0.1235977102	0.276140094	0.1115671252
a0	0.0408878308	0.0417973892	0.0460530548	0.03095774634	0.0275692878	0.0565605086	0.096926052	0.0456050385	0.1018086672	0.114912792	0.279909562	0.1170121022
a23	0.02319242586	0.02022656166	0.0210567426	0.0260944878	0.035869386	0.0493608968	0.090031295	0.0842708246	0.1384465172	0.1421145104	0.260944028	0.1083923146
a31	0.02473098086	0.02218513072	0.0246223274	0.0339098502	0.0450549476	0.0607168912	0.1025604012	0.0855217076	0.1358134608	0.1244352918	0.235860449	0.1045885352
a17	0.042902503	0.049111346	0.0522872804	0.0418364988	0.033622694	0.0603291618	0.108006825	0.0445984548	0.1066736112	0.1002288212	0.2589288832	0.1014739208
a31	0.0294641006	0.0284590456	0.0294526924	0.0292569987	0.0364507394	0.0540295088	0.0901034676	0.0771064582	0.1236022094	0.1458689156	0.2264030908	0.129802789
a28	0.0508854566	0.0538951698	0.056545983	0.0497157896	0.0454731718	0.0629716296	0.1033843544	0.0506401328	0.091829904	0.094930861	0.225815804	0.1139117564
a18	0.0370593544	0.0373441578	0.0423665414	0.0367363454	0.039900944	0.0640543376	0.0936008584	0.081721598	0.1223753232	0.1102243716	0.20869104	0.1259251166
a33	0.0368954548	0.0388028666	0.0447447554	0.04021316486	0.0461567714	0.0764399966	0.1077908764	0.088859715	0.12199476	0.0966614368	0.180748288	0.1206919248
a8	0.03815783952	0.0413903238	0.0440155024	0.0438321948	0.0516262074	0.0666461088	0.0897622548	0.0968894994	0.1054013088	0.107233814	0.1718459654	0.143198975
a31	0.0380207342	0.0392656556	0.0430355132	0.043682937	0.0553197032	0.067331963	0.090315932	0.1124429184	0.131303739	0.106602438	0.159413408	0.113265058
</S>	0.0562068244	0.0609953842	0.063689678	0.0592119216	0.0574849579	0.0571096732	0.0700432988	0.0695920424	0.0784888014	0.096815894	0.156448054	0.1739134818
