 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.0450531906	0.0554836292	0.0748183694	0.0373233682	0.06508865	0.049523482	0.0616521576	0.0544762646	0.07076841564	0.06424246126	0.0519915084	0.059513284	0.0801844672	0.106069716	0.1238110184
a31	0.0541433718	0.0611407556	0.03330310408	0.04969570738	0.0259880772	0.06508646792	0.0676627086	0.0543257814	0.0636331398	0.0499899474	0.0367749378	0.0470868676	0.062728306	0.2247571892	0.1036836046
a8	0.0727514932	0.0561436346	0.03662812174	0.05165614366	0.03206961742	0.06033506346	0.0558699556	0.04782926532	0.0549112644	0.05324232228	0.0333424899	0.0566180704	0.0743699068	0.2451495412	0.069083118
a31	0.0529358804	0.0761382742	0.0497095726	0.05928908404	0.04464651392	0.07361401928	0.0789084571	0.0521879412	0.052694269	0.0571884196	0.0346903312	0.0623917521	0.0746056404	0.133158908	0.0978409178
a20	0.0812421044	0.085886505	0.06747004294	0.04164507712	0.048245888	0.0525797057	0.079607533	0.05335985704	0.0583848198	0.0574534774	0.0446297068	0.0595293756	0.0665169362	0.1164977926	0.086951177
a31	0.0772875168	0.0782927068	0.05558763174	0.05018641586	0.062326148	0.04481630776	0.0795664382	0.0590997722	0.0575738488	0.0682202982	0.0469388992	0.0538294202	0.05627942514	0.1261714052	0.0838237664
a13	0.0898523008	0.0776110378	0.05045697012	0.04019826066	0.05121975446	0.04488193314	0.087585174	0.0585650384	0.0547483678	0.078112183	0.0445868426	0.0645790136	0.0664220734	0.1380562112	0.0531247904
a18	0.0697830094	0.0766911248	0.04900289272	0.03903289012	0.04134807766	0.0373514716	0.088751774	0.0626739128	0.0627078986	0.0746315614	0.0477652848	0.0742964124	0.08245675236	0.1106734304	0.0828335172
a31	0.0642385276	0.0757173452	0.0478155096	0.03736647084	0.0379571602	0.03620506748	0.0827705136	0.0628793634	0.060836267	0.0580617942	0.0487565566	0.07069440398	0.0777239344	0.129473682	0.1095034056
a20	0.0808001662	0.0701069136	0.05348090916	0.03321302058	0.0397418068	0.03390598948	0.0872944272	0.058575702	0.0606921144	0.0789234952	0.0503622692	0.0911153998	0.0868611328	0.117416023	0.0575106404
a39	0.0692878482	0.0756210018	0.04630029896	0.0270616999	0.03557483788	0.03241474024	0.0831878654	0.0642714076	0.0658594274	0.06975005	0.0522894736	0.0929676386	0.0914912912	0.101456054	0.09246639
a13	0.0659590208	0.0581864904	0.0318269544	0.0277590381	0.02969253546	0.0306083465	0.0853379872	0.0626334778	0.0658846156	0.0686297488	0.0581981906	0.0929277079	0.0949231726	0.112166527	0.1152661436
a31	0.0615592812	0.0691966446	0.0365624393	0.0303821278	0.02886032852	0.0318526756	0.0843127966	0.0642985878	0.0699569094	0.0709777253	0.0636193398	0.088657286	0.08278714628	0.1090501536	0.107926557
a18	0.0655163636	0.0516886722	0.0278197446	0.0296485447	0.0308693406	0.0303980478	0.0837974136	0.0552011988	0.0623045628	0.0838773136	0.0675285672	0.106985418	0.1065186984	0.1342384944	0.0636076004
a31	0.0585493178	0.0524331926	0.0279811299	0.02837398628	0.0326960812	0.0321657297	0.086907114	0.064933411	0.0745756354	0.0912205652	0.076504409	0.0938819344	0.08685758434	0.1078951264	0.0850247878
a37	0.0583726062	0.039444492	0.02371109206	0.03080869484	0.0282407837	0.0301117516	0.0871357384	0.055371386	0.0624351774	0.0996258654	0.0758791	0.1109792934	0.1010463274	0.1475020082	0.0493356812
a18	0.0569395164	0.043078784	0.02533945494	0.03204970302	0.03472429508	0.03474254006	0.0900740184	0.0646323778	0.0700485678	0.101888396	0.0776537566	0.0925784158	0.0900265438	0.1151544968	0.0710691496
a31	0.057950456	0.0440629742	0.02225059574	0.0315297131	0.02791942148	0.0315800326	0.0906815876	0.070510432	0.0829958004	0.0991782726	0.0841979694	0.08286181	0.0785548314	0.097816424	0.0979096872
a20	0.0566871198	0.0379172628	0.0258353586	0.03112504274	0.02799907166	0.030825479	0.0885878798	0.0567984168	0.067180384	0.1036844792	0.0807628426	0.110118244	0.0903612686	0.141094774	0.0510223674
a31	0.0572178706	0.0409141244	0.0260646094	0.03139473456	0.034553116	0.03160881388	0.096021671	0.0649225836	0.0739177506	0.0953121566	0.071074046	0.092397583	0.0880169296	0.124247949	0.0723360708
