 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.0449172792	0.039883724	0.0500442528	0.0426972016	0.0584949516	0.0495408046	0.0594388868	0.0611047828	0.074147924	0.0597887326	0.0634997296	0.0662894334	0.0704037128	0.079497968	0.091833815	0.088416784
a31	0.0494561019	0.06316751286	0.0856880504	0.0629390534	0.0517829644	0.071292216	0.0501625068	0.047627746	0.099031593	0.0430325874	0.0484429168	0.0498507618	0.0401490242	0.0812496888	0.0968796234	0.0592476164
a37	0.0585607864	0.066834219	0.0568930066	0.0565498944	0.0550279646	0.0650700972	0.0521255852	0.0538968052	0.0978997906	0.0465506108	0.0628270042	0.0577274984	0.0307073788	0.087910878	0.0969014136	0.0545170498
a31	0.0687926816	0.0598562639	0.1056970516	0.0645962546	0.0572436176	0.0619848066	0.0514827952	0.074951993	0.0917800844	0.0480948012	0.0654450188	0.0486736678	0.0294006216	0.0619766718	0.0676433086	0.0423803732
a24	0.0407309908	0.0659026676	0.0655016598	0.07552212046	0.0502045934	0.0527061904	0.0621402404	0.069897196	0.1099830152	0.0614257146	0.0857433926	0.0595203558	0.02643411874	0.0581626246	0.0753089237	0.0408162032
a46	0.045622764	0.0465652048	0.0396326142	0.02540906134	0.0398114756	0.0682126102	0.0541157944	0.060715884	0.1070650652	0.055209753	0.0711211058	0.0602292944	0.0373469534	0.0689591602	0.0915881028	0.1283951642
a31	0.0327733396	0.046834858	0.0384428528	0.028975973	0.0490202598	0.0716446146	0.0559902702	0.063212012	0.136764055	0.0506428574	0.092410587	0.0568064776	0.0355493836	0.0640366347	0.0928573826	0.0840384444
a39	0.0425604422	0.0427779552	0.04586459648	0.03597471384	0.0394319374	0.0539943612	0.0625565618	0.0739863894	0.121666769	0.0570190558	0.0829046748	0.0703411528	0.0313415642	0.0690051756	0.0849019208	0.085672698
a8	0.0318535947	0.03648591134	0.045493025	0.04385109168	0.0644305756	0.0540751888	0.0488316494	0.054031292	0.1040062248	0.0553597672	0.0929171048	0.0787450118	0.0414251906	0.0611342087	0.0904126432	0.0969475352
a3	0.023304416	0.032244716	0.0304849922	0.04348403414	0.0705640026	0.058690696	0.0552385288	0.0605423262	0.1097251428	0.0512458602	0.0813858952	0.063828471	0.037332641	0.0615196193	0.1106173698	0.1097913008
a31	0.0255102514	0.036878977	0.03785425368	0.03634278294	0.062364635	0.0520116478	0.0518371126	0.0572024718	0.0874422972	0.0511434034	0.081524433	0.070580198	0.0382156798	0.0725995264	0.1192638876	0.119228445
a10	0.0377932526	0.0435741603	0.0445614348	0.044131747	0.0537977316	0.049425493	0.0450762184	0.051983977	0.0824920426	0.0480798717	0.0795840458	0.085776164	0.0397065048	0.086667018	0.1088204844	0.0985298656
