 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
a8	0.024075978	0.0270529386	0.0300748202	0.0222825641	0.0231429922	0.0261168044	0.0218216866	0.0250284796	0.0276909688	0.026680766	0.0283243836	0.0249962944	0.0204801678	0.0275235932	0.0298964548	0.0262796344	0.0319567656	0.027824725	0.0261457426	0.0261132242	0.0249605058	0.0258664718	0.0341656846	0.0342556572	0.0327445822	0.0284619808	0.0316016094	0.0307773916	0.0298007208	0.0331652334	0.0278170738	0.025608201	0.0291193582	0.0368535834	0.0512929496
a31	0.021673528	0.0238053554	0.029920429	0.0280675664	0.0315838782	0.02690649466	0.032043975	0.0306732418	0.0298191928	0.026351543	0.0306475574	0.0278385498	0.037829709	0.0246876506	0.0247845148	0.0268501012	0.03091506608	0.0244741666	0.0287526414	0.0255271728	0.0244678506	0.0227392352	0.0235477794	0.0278965818	0.01727136248	0.0190344752	0.0224379793	0.0451153828	0.0264610688	0.0377201019	0.034723259	0.03362874448	0.0387216414	0.0386599344	0.0244222696
a24	0.0257987908	0.02639922964	0.028393012	0.0248616955	0.0254444282	0.0407332741	0.03547988	0.0227797272	0.026434261	0.02074164248	0.0270591656	0.0241348838	0.04939413834	0.0230602626	0.023443814	0.0237408621	0.025699227	0.0258709694	0.0279723608	0.023076162	0.0199624062	0.0259691711	0.018104978	0.02401150872	0.0240998495	0.0187592596	0.0205029894	0.031551384	0.0274252028	0.038818967	0.0398287862	0.036388548	0.045019344	0.0434295852	0.03561021264
a37	0.0142737232	0.01469828388	0.0206597206	0.0232558158	0.02585773886	0.0421766984	0.0343242444	0.0271299715	0.02267931692	0.0245835988	0.0306807873	0.0267350996	0.0427107444	0.02169604294	0.027995514	0.0267100206	0.0314194946	0.031489109	0.0362974756	0.0335813356	0.0252753034	0.021571961	0.0308865347	0.0224272535	0.0274390212	0.0198035477	0.02228115	0.0320492242	0.026328492	0.032374633	0.03997589072	0.03353240796	0.03962217632	0.0372936236	0.030184037
a24	0.0180057316	0.01673371588	0.0184233132	0.0181613741	0.01779593694	0.0327313898	0.02465705708	0.0211707706	0.01888520758	0.018898772	0.0260927928	0.0208245304	0.0681564846	0.0207950064	0.0228705094	0.0253024988	0.0334185526	0.0339259806	0.0352926032	0.0330237094	0.0261106116	0.02496162188	0.0219796284	0.0188712248	0.0353765894	0.0225918802	0.0211954212	0.0271366876	0.0299453474	0.0414168204	0.0352998514	0.03390535196	0.0382394999	0.0460646874	0.0517388676
a37	0.0150775794	0.014723866	0.0191741342	0.0182617434	0.019216292	0.0451603278	0.0334238262	0.0249730782	0.02140376	0.0211003952	0.029902615	0.0241002858	0.0424883854	0.020931515	0.0276661602	0.0288379954	0.0278939246	0.035680179	0.0358059772	0.0329892258	0.0245632884	0.0243546374	0.0283090442	0.0250064378	0.0267803758	0.0227708102	0.0194574818	0.0266499588	0.026164431	0.0335796412	0.0323817028	0.0329467253	0.0414832932	0.04657890448	0.0501620035
a31	0.0168142905	0.0164549108	0.020991184	0.01626743526	0.0193253477	0.0230773933	0.0190072797	0.0246330008	0.01998199532	0.0216889094	0.0295639874	0.0260687846	0.0383879898	0.02168100644	0.0281592094	0.0302717808	0.0316330152	0.0320333544	0.0332764752	0.0307042954	0.0251153322	0.0272917411	0.0273409376	0.0263942506	0.0295610238	0.026451653	0.0244245552	0.0289116054	0.0289268536	0.0415842978	0.0344251762	0.03469330486	0.04354330414	0.0505426127	0.05077169156
a28	0.0104589376	0.01394270822	0.0179378979	0.01637282834	0.0149132276	0.04405815914	0.0320814726	0.0205031154	0.02324842404	0.01980026674	0.0260375498	0.0219542957	0.05460281954	0.02348284688	0.0258169244	0.02789002928	0.03932330108	0.0304625446	0.03560825548	0.0296039422	0.0246082558	0.0294434982	0.02043126286	0.01953928572	0.0704657996	0.01882328204	0.019437969	0.0304212662	0.0284053148	0.036047742	0.03854123966	0.03321151372	0.03688675266	0.0433002532	0.02233703146
a17	0.0115022636	0.01356348988	0.0167882804	0.01423322046	0.0155953978	0.0281463322	0.0203679703	0.02108889	0.02459858666	0.0228783824	0.0314382708	0.0243955278	0.0517280066	0.02180829412	0.0277251996	0.0286797938	0.0429962036	0.0327725656	0.033396539	0.0298412638	0.028254465	0.0281497918	0.02443188312	0.0220520384	0.04659972512	0.0232847018	0.02231778572	0.029163145	0.0280815118	0.039272472	0.0373511746	0.03481977612	0.0399545697	0.0415890878	0.04113340772
a31	0.0116391841	0.0135209606	0.018567366	0.0158821886	0.01654990586	0.02288202628	0.0184862178	0.0205640399	0.02515138034	0.0214432302	0.0320242314	0.0231972416	0.03435201732	0.02392405472	0.0282731165	0.0284617214	0.0351461844	0.0325829045	0.0315849986	0.0299550357	0.0259381952	0.0268073274	0.0308231571	0.026782039	0.03066829614	0.0251248452	0.0293948806	0.0382801736	0.0374352284	0.0424269598	0.0333977104	0.03554465594	0.03982951046	0.04271933074	0.05063969946
a20	0.0094133882	0.01433783572	0.02056994934	0.01257883848	0.01613081872	0.02908731902	0.0175947666	0.02185125326	0.02603150332	0.02139496	0.027367513	0.023455161	0.04012443152	0.0298285582	0.0277875134	0.03091638912	0.0432934274	0.0338047678	0.0356891696	0.0325642902	0.0271067876	0.0353694464	0.02224632632	0.01802743516	0.0556898228	0.0206242887	0.0218026044	0.03205992048	0.0320035082	0.034013734	0.0356441272	0.0298030026	0.034050691	0.0512223662	0.0365140688
a28	0.011525148388	0.01452465614	0.02221768824	0.01498609434	0.01904163436	0.01984239908	0.01435935632	0.022875525	0.02671705076	0.02199438362	0.028547535	0.022617347	0.04057939494	0.0280118956	0.0297725914	0.0292521964	0.04519389408	0.0330654574	0.0335423285	0.0308435829	0.0297814088	0.0316318454	0.020512039	0.018147501846	0.04792435966	0.02226660776	0.0209812174	0.0287048928	0.0287256438	0.0326138122	0.0388023714	0.0311601728	0.04372735124	0.056680711	0.038829891
a31	0.01114348478	0.01375578692	0.01951454028	0.01369760692	0.0178572396	0.02064315756	0.01479141692	0.022201985	0.02625314226	0.022163859	0.0329072942	0.0243474634	0.03149620848	0.02744542728	0.030980253	0.030416264	0.03798246894	0.035101704	0.0331695454	0.031693471	0.02910408	0.0290575966	0.02581248128	0.022066505172	0.03856993504	0.02688868324	0.026927449	0.0338230978	0.0344144278	0.0377971244	0.0360429186	0.0324633701	0.040247398	0.04440763828	0.0448149668
a21	0.008752874108	0.0119720173	0.01805231366	0.01128220094	0.01599371216	0.0216055389	0.01323582414	0.02317937046	0.0282461678	0.02125277804	0.0277765256	0.02543857412	0.03177133106	0.0345738314	0.0312796018	0.0335879452	0.036113334	0.035703156	0.0369228024	0.0357137972	0.0286744416	0.0343553652	0.01886410018	0.01558811262	0.0444120959	0.02119766956	0.0203646782	0.0315585488	0.0319573788	0.0358249694	0.038250352	0.031779918	0.0355444246	0.0555045586	0.05366969986
a24	0.01006734826	0.0136458554	0.0205542293	0.01390944592	0.0193980567	0.01841315702	0.01455447068	0.0235733744	0.02831716192	0.02110354436	0.0263463064	0.0227717362	0.02821183794	0.031823736	0.0290922586	0.029447207	0.0371027607	0.0327799342	0.0325574428	0.0312637194	0.0301240304	0.0315726636	0.02057839126	0.01691777417	0.03762801704	0.0220409033	0.0203200996	0.0279313972	0.0279806181	0.0322088371	0.0407252946	0.0357791606	0.0537506058	0.0777005383	0.0398080674
