 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	0.121728514	0.117360901	0.0982915268	0.11999839	0.110535995	0.128070554	0.1396731302	0.1643409738
a31	0.1749275272	0.143758232	0.1187237388	0.096260611	0.0955901336	0.194337262	0.0880736774	0.0883287992
a29	0.1353409588	0.1861521276	0.0905685238	0.125939402	0.1175424828	0.1676073008	0.0636498878	0.1131993224
a10	0.130388	0.1422717612	0.165101554	0.15414987	0.12673269	0.139091368	0.0802465974	0.0620181812
a24	0.1588667534	0.1305571548	0.1016863748	0.1362466576	0.105011267	0.1304674456	0.1154016098	0.1217627172
a31	0.15005839	0.122811346	0.128854848	0.1312417286	0.111068996	0.12776170454	0.111190399	0.117012588
a24	0.1555735434	0.1327338408	0.1160665116	0.169170406	0.144230058	0.15446728986	0.0568648138	0.0708935604
a16	0.0966975994	0.118899545	0.089857791	0.1653558528	0.126043003	0.16431537648	0.0803891388	0.1584416806
a31	0.0964362464	0.104575983	0.0802791722	0.141905612	0.114942043	0.1665922644	0.1220999708	0.1731687012
a20	0.126169109	0.1145885628	0.0790929712	0.148740012	0.195627842	0.1446634516	0.048356631	0.1427613946
a31	0.1316515354	0.105915518	0.0710335426	0.158719174	0.1187866682	0.146761754	0.0597721868	0.2073596222
a11	0.1198485258	0.1110263334	0.0924428046	0.1781600974	0.1194063526	0.1667641094	0.0631600428	0.14919177206
a17	0.111079858	0.0980236706	0.0722817736	0.1726602988	0.1355890216	0.1794236074	0.0472262756	0.1837154918
a11	0.09499991514	0.0878392874	0.0549985574	0.1355665148	0.1224277594	0.2044188706	0.0630872354	0.2366618778
a17	0.1014259419	0.0935962196	0.0587580944	0.135775038	0.107390786	0.181478108	0.0802718708	0.2413039512
a31	0.0886045273	0.0938158404	0.0553458602	0.12243291	0.1012603902	0.1845624518	0.0748066824	0.2791713057
a20	0.0930529976	0.0888637138	0.0474557986	0.1328872212	0.0985539872	0.2343291932	0.0569679282	0.2478891996
a31	0.0873276182	0.080782061	0.0467342544	0.1409784376	0.1146767504	0.246811331	0.074228975	0.2084605544
a20	0.0881265962	0.0961813662	0.051606733	0.146588204	0.09753397	0.278075546	0.0725469472	0.1693406712
a8	0.07768360546	0.0830633744	0.0512971346	0.1477239246	0.099171081	0.2856893	0.0756729438	0.1796986074
a31	0.06696731852	0.0869222066	0.0566346983	0.0864751538	0.0870306444	0.343663266	0.1016380288	0.1706686484
a24	0.068900175	0.0699743658	0.0501050364	0.125890856	0.09517919	0.3307379248	0.0867898384	0.1724226056
a31	0.0687561142	0.0753637152	0.0595384722	0.1091099514	0.093119328	0.337354144	0.1306870888	0.126071209
a10	0.0855638628	0.07658586	0.0549392292	0.128263171	0.0863642992	0.3420988488	0.0686996106	0.1574851174
a31	0.0717379184	0.088301142	0.0705634376	0.1543253902	0.0836159568	0.307881763	0.1124620656	0.1111123142
a11	0.0940363754	0.10021901	0.0806661592	0.149316737	0.1021793352	0.2914338206	0.0661461702	0.1160023928
a46	0.0987032928	0.1208493152	0.0814344146	0.1151430658	0.08136297	0.234127244	0.1442533828	0.1241263242
a6	0.0764521974	0.0979272046	0.0769932344	0.0893189914	0.093960663	0.206364868	0.184054256	0.174928592
a31	0.0664677108	0.0928111474	0.070359394	0.0943774182	0.1000035712	0.215094598	0.178658754	0.18222743
a26	0.1034761358	0.0932837114	0.084240436	0.0879334818	0.097823532	0.232428996	0.161374245	0.139439437
a31	0.0800201664	0.1006013526	0.0803288182	0.0825389658	0.086782278	0.175331302	0.199607373	0.194789768
a8	0.1149899968	0.102632123	0.0913119666	0.0900502708	0.0962948338	0.190115534	0.157503254	0.1571020268
</S>	0.0905281406	0.0938306092	0.087097951	0.082970234	0.103215424	0.148968718	0.203953604	0.1894353268
