 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.1070885514	0.08459971	0.0952031726	0.125571744	0.130354782	0.1325074668	0.174776736	0.149897835
a20	0.10240295	0.05773193394	0.0934179728	0.05461484684	0.140848124	0.171395194	0.2343041268	0.145284854
a31	0.151725038	0.1068972268	0.1019088532	0.0631765364	0.1049499792	0.123184278	0.222228988	0.1259291132
a29	0.15459509	0.1010651304	0.1121353682	0.04730386326	0.132349327	0.113274487	0.239228272	0.100048458
a31	0.127567645	0.10284084986	0.156212817	0.05107379182	0.1285383592	0.0975619494	0.211466004	0.1247385834
a20	0.160865316	0.103241541	0.1479444136	0.04478926752	0.177011526	0.1141731708	0.1679614768	0.0840132802
a31	0.106136594	0.0883868038	0.23008456092	0.03644766818	0.1418114544	0.0929195928	0.166341817	0.1378715234
a18	0.1288989812	0.0877039846	0.18976052276	0.04060218486	0.18308609	0.1120583968	0.1676335688	0.0902562656
a20	0.0982873952	0.0842197526	0.23694784508	0.04020525922	0.138210454	0.0946187531	0.1863152526	0.1211952608
a31	0.09047652	0.0780573644	0.2120955308	0.03353461144	0.116666844	0.0888402782	0.2147315424	0.1655972894
a28	0.1244510342	0.1190202878	0.22047200186	0.0406958512	0.12880109	0.1094524162	0.1810972592	0.0760100878
a31	0.105982602	0.091462115	0.2225329286	0.0402990832	0.117689766	0.089235124	0.2080401256	0.1247582296
a11	0.152796336	0.1265028712	0.16414602	0.04625664136	0.100673916	0.1175682532	0.1817573676	0.110298595
a24	0.1397739248	0.1086034976	0.1539855998	0.0434325538	0.1124632772	0.0916491066	0.232290529	0.1178015122
a38	0.117132026	0.0963611966	0.1205747082	0.0466447159	0.1216415772	0.094942254	0.2524100852	0.1502934148
a31	0.1330939346	0.122884178	0.1156183322	0.0624032446	0.0999328156	0.0963976408	0.210334738	0.1593351176
a46	0.1499085026	0.1163687752	0.129546423	0.0865986782	0.08735619	0.1012874548	0.2005703708	0.1283636176
a20	0.115172026	0.1101092436	0.109761786	0.0777534211	0.0845428858	0.1409848588	0.197707328	0.163968463
a31	0.1076676612	0.105968668	0.1407725344	0.1014558976	0.0949980186	0.117400408	0.17672816	0.1550086668
a46	0.1398151099	0.1148480678	0.1113987016	0.1036610942	0.0812652768	0.087152332	0.1782454568	0.1836139902
a31	0.128550762	0.111939281	0.11140992	0.099417883	0.0791658764	0.112888872	0.155645577	0.200981832
a8	0.1119597234	0.11625703	0.132571353	0.1094295196	0.0742286626	0.086421931	0.1853649708	0.1837668068
a31	0.128955368	0.1158234388	0.1131257938	0.1107743684	0.080776537	0.131670026	0.157221388	0.16165309
</S>	0.1079134854	0.1165763054	0.1333197836	0.109900782	0.0756817912	0.0891738456	0.175373217	0.192060794
