 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	0.0603952346	0.0827299368	0.0869403418	0.0745179152	0.1007774798	0.0573790894	0.157949181	0.202875009	0.1764357968
a31	0.166975179	0.120743682	0.1143927196	0.084692571	0.090402442	0.0434644562	0.107734615	0.149770252	0.121824099
a46	0.1610693572	0.1247730642	0.1094932202	0.0814590546	0.0873322878	0.048712358	0.145230005	0.148624505	0.0933061278
a31	0.173821772	0.119033397	0.1134128646	0.107215047	0.1026981002	0.057406454	0.1042979588	0.1142205664	0.1078938464
a24	0.1308643994	0.1627795572	0.1283965018	0.1084961732	0.0865109316	0.0574781168	0.0991980518	0.135517391	0.090758895
a31	0.155694048	0.1225065002	0.1332590988	0.126833258	0.0903258326	0.04888431934	0.1063706726	0.1057042998	0.110421993
a37	0.1544935388	0.1574550112	0.1460567132	0.126242472	0.0734509486	0.03791088468	0.11857445294	0.1113289508	0.0744870692
a31	0.0730929038	0.14684742	0.171873193	0.117594478	0.0902632594	0.03866483448	0.0878562352	0.1325837566	0.141223906
a18	0.1054370884	0.1657167512	0.178598816	0.138056128	0.1056729368	0.04179489834	0.0739721508	0.1180128814	0.072738344
a31	0.0727577618	0.147978041	0.18883798	0.1205896108	0.0925352952	0.03713605648	0.0819410746	0.1403833024	0.117840853
a41	0.10201466152	0.171945228	0.191279752	0.1280723208	0.1069050962	0.03566088356	0.0601482498	0.1287255036	0.075248317
a31	0.0761319516	0.156268636	0.210748368	0.116059048	0.1009209896	0.03149460342	0.0685078466	0.14979553388	0.0900730003
a21	0.09053365612	0.1624775344	0.21562109	0.118352765	0.092061853	0.03283136148	0.0525901284	0.15542040774	0.0801111698
a31	0.07349121352	0.1399514526	0.231927622	0.1174539406	0.101904669	0.03646031434	0.0695295558	0.1652682068	0.0640130004
a14	0.0750998756	0.1360383034	0.225892684	0.1034934194	0.0896512412	0.0349966326	0.056775517	0.19545777226	0.0825945542
a31	0.0748619486	0.1281945432	0.234560842	0.106885634	0.0928933766	0.0365722912	0.07481515614	0.2009647812	0.0502514197
a24	0.0686267574	0.1124285828	0.2018581328	0.085907904	0.1019642444	0.0408011034	0.0889961682	0.22308371594	0.0763333688
a31	0.0633397086	0.106546599	0.201981786	0.0872204436	0.1065423462	0.0572077719	0.1124806102	0.2117294892	0.0529512664
a10	0.0677873847	0.091391601	0.1877951788	0.0856194926	0.0913178758	0.0452085633	0.1140179482	0.2255656648	0.0912963308
a7	0.0736814844	0.0896419353	0.1660857724	0.077886337	0.1111429218	0.0443781898	0.1370407074	0.220067127	0.08007553612
a20	0.0682224296	0.0646452226	0.1233135826	0.065781316	0.1260300588	0.0471225006	0.1336467224	0.2515818344	0.1196563256
a31	0.062045345	0.06329893	0.1022669396	0.0668616341	0.1410960454	0.0608551644	0.1004191338	0.2319975356	0.1711592956
a8	0.109372767	0.0924045242	0.1024517958	0.0672996592	0.1102503143	0.0647005142	0.1158482914	0.207237754	0.1304343868
a31	0.06060199992	0.0820013371	0.0854895292	0.0613835648	0.088191415	0.0725802588	0.1537695304	0.233916274	0.162066108
a33	0.09030429234	0.0981731724	0.0971441772	0.0889324516	0.0834307444	0.084860516	0.1743514914	0.155212608	0.127590494
a7	0.06881894028	0.08556074284	0.078170845	0.06583137374	0.0786977551	0.082555614	0.1753717508	0.20383601	0.16115696
a31	0.06251040032	0.0784569896	0.0773932416	0.0715994974	0.0810852682	0.0845125432	0.1736836988	0.207741638	0.163016718
a23	0.10450007414	0.1023174812	0.084103769	0.0748158282	0.07934571	0.0941509552	0.173176688	0.164443874	0.123145636
</S>	0.07375484654	0.08032346346	0.0727945924	0.06675138628	0.07298125	0.0875241332	0.191328904	0.192588072	0.161953355
