 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.0715893094	0.0921384796	0.083501477	0.0791442136	0.0909798234	0.0561238164	0.0804351608	0.1073005352	0.192298736	0.146488434
a31	0.1412025986	0.088471514	0.133181428	0.1009068288	0.181278243	0.0468214573	0.0612865546	0.0687869996	0.0777506256	0.1003137626
a13	0.1646597067	0.0981177492	0.1396133292	0.1192396226	0.1692618692	0.0491467462	0.0679847182	0.0737083958	0.0702868942	0.0479809356
a37	0.0866179651	0.0846437134	0.172259648	0.162251524	0.1904076632	0.04823173172	0.0628478384	0.0606808012	0.06213268482	0.069926423
a31	0.100789084	0.116958728	0.1472943332	0.1702179118	0.173797862	0.0523447448	0.0641338632	0.057576599	0.06171177028	0.0551750646
a39	0.091528261	0.105655791	0.163758715	0.1435217236	0.180986892	0.0509820148	0.0739019831	0.0683937885	0.07070415852	0.0505666738
a20	0.070548176	0.0795855388	0.1136875872	0.1558645242	0.165409404	0.0576146116	0.0964814076	0.08683677	0.0935099262	0.08046205
a31	0.0765729834	0.0820346514	0.125049818	0.16480698	0.167658682	0.0556271374	0.0845790044	0.0795428178	0.092582977	0.0715449436
a0	0.0865323777	0.0838948344	0.140493164	0.1213742504	0.1711693492	0.0597947446	0.09513084294	0.0745379844	0.07765813886	0.0894143198
a31	0.05848616334	0.0654909508	0.098477348	0.126736318	0.232211442	0.0669050906	0.1035272668	0.0904394472	0.0724862175	0.0852397678
a20	0.0810725392	0.069084099	0.131002376	0.1113256014	0.1559162072	0.08509570592	0.0968877282	0.0833623404	0.0757657382	0.1104876171
a24	0.06513597346	0.060077004	0.1096819004	0.123322182	0.226622366	0.0737293883	0.0977253744	0.086663771	0.06576165654	0.0912804146
a31	0.0558665706	0.0573207522	0.0918072258	0.132391582	0.257142602	0.0810581548	0.0865080094	0.0806433422	0.0620664159	0.095195368
a10	0.0676089146	0.0507607942	0.1102357932	0.101064578	0.194228164	0.0988492102	0.09179289106	0.089371185	0.0761220136	0.1199665024
a27	0.06394888052	0.0491297284	0.11592821	0.0982629434	0.2612594288	0.0908499982	0.0806035898	0.0760833436	0.05842251382	0.1055113551
a37	0.03896145936	0.0393032552	0.092718615	0.1195527182	0.271883508	0.1028335488	0.0886122976	0.0806436878	0.0662671642	0.099223724
a31	0.04354340024	0.04188967406	0.0863290746	0.148505078	0.272637688	0.0909376442	0.0767678674	0.0867118896	0.06346898248	0.089208695
a18	0.05104036004	0.0468197198	0.1041800288	0.0865017736	0.261538864	0.0807346142	0.09438024952	0.0803931654	0.08889688948	0.105514332
a11	0.03982757864	0.0417966684	0.0854876218	0.0910745388	0.248680844	0.0993421148	0.083949329	0.0737332502	0.0785587807	0.1575492738
a31	0.04114684458	0.0480986659	0.0827409412	0.1177349884	0.266327163	0.0882855182	0.0829467648	0.0854711522	0.0795722256	0.1076757306
a28	0.05352905484	0.0584394766	0.078292804	0.0831983612	0.2228197132	0.1171767714	0.0790782038	0.0756351718	0.11420241558	0.1176280136
a31	0.0469509384	0.0614987194	0.0952812152	0.0804138426	0.2089226528	0.100240988	0.0738049796	0.0718852111	0.11239087122	0.1486105536
a20	0.06897521464	0.0776507044	0.0671128862	0.0854847814	0.1341383456	0.1467668574	0.0644600918	0.070788057	0.13092106672	0.1537019978
a3	0.05047054476	0.0604371144	0.097007324	0.0752999776	0.1900330596	0.1174637492	0.068758615	0.0716333742	0.12612988532	0.1427663646
a28	0.05047043108	0.0801411464	0.0927052526	0.0792577854	0.150802498	0.1134917574	0.0694779308	0.078625253	0.164124577	0.1209033538
a20	0.046343484	0.069386339	0.0652617138	0.0895721128	0.1359709274	0.1133673	0.077975316	0.1290025284	0.1321101774	0.1410100962
a31	0.0479980572	0.0994841526	0.074413775	0.1039067586	0.1341232048	0.0923640792	0.0948266842	0.1132386506	0.1091220984	0.1305225496
a46	0.07963997796	0.0890759504	0.0767278108	0.079617403	0.1115445914	0.079365125	0.0734036588	0.0845978868	0.165449292	0.160578327
a23	0.05534289936	0.0686284566	0.0583160264	0.0603595398	0.0718965764	0.0972706322	0.0717271272	0.1246548178	0.225500272	0.166303636
</S>	0.0566324798	0.0706748154	0.0654789958	0.0653249358	0.0894994322	0.085421093	0.086974619	0.1145682172	0.1988839988	0.166541398
