 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	0.0472915362	0.1108133038	0.067128072	0.0500955446	0.057463824	0.0564746966	0.066551779	0.0655438086	0.0832055584	0.0690527702	0.068640618	0.087335672	0.0876443406	0.082758504
a31	0.1235167676	0.0948211262	0.0868557786	0.0706076994	0.0447856328	0.0531359768	0.0454007778	0.058621768	0.060088817	0.0505805134	0.080134768	0.088255626	0.0776868522	0.0655078802
a37	0.1025416456	0.1100226002	0.117630562	0.0523949596	0.0512299256	0.0556307802	0.0627327376	0.0649844958	0.0587373406	0.0516880488	0.1083658836	0.0644323022	0.0660410374	0.0335677068
a31	0.0843659678	0.0952624402	0.095354367	0.0679091544	0.0685096894	0.0936270414	0.087687836	0.0744898802	0.053951635	0.057356673	0.0677984084	0.056804763	0.0566788134	0.0402033472
a37	0.064315727	0.0795994366	0.0916555382	0.0549998682	0.0770097116	0.088222796	0.1175978464	0.0827921272	0.0611853796	0.0650994644	0.0780070736	0.04863413426	0.0535225592	0.0373583448
a31	0.0396560792	0.0848224184	0.0850289002	0.0794904324	0.0677446232	0.0952029418	0.1028911192	0.0666033686	0.060714071	0.054487305	0.08470647632	0.05765144912	0.0689981868	0.0520026552
a37	0.0436421374	0.0706436926	0.0799349168	0.0598842602	0.0767035074	0.1089769038	0.0935751572	0.0735328796	0.0653902396	0.0536209248	0.0963419942	0.05378898768	0.0659350358	0.0580293256
a18	0.0427266336	0.079115011	0.0728997998	0.0536442492	0.0652296822	0.0866916742	0.1157691922	0.073718846	0.0641636169	0.0595423746	0.1050432293	0.0540839645	0.0705067096	0.0568650032
a21	0.0400311196	0.0792108958	0.0618120434	0.0534783984	0.067619144	0.093811024	0.1246818374	0.0677182244	0.0586237152	0.0629915682	0.08160770426	0.0549629648	0.0870505886	0.066400765
a24	0.0407681932	0.0798569242	0.061184177	0.0549902946	0.065550003	0.0883050326	0.1136293974	0.064575007	0.0540393822	0.058629385	0.0811971322	0.0518868473	0.1104532304	0.0749349506
a31	0.0474972632	0.0773827788	0.0642465196	0.0634861588	0.0733415558	0.0825970492	0.1137415824	0.0636164018	0.0547045582	0.0563615444	0.06856088556	0.05107213416	0.099224821	0.0841667358
a14	0.0246212613	0.071023444	0.0760439868	0.047318685	0.0566157568	0.0639271908	0.0801800428	0.069680388	0.06167416	0.061252029	0.1242268148	0.0587225818	0.0755434022	0.129170231
a7	0.0358100308	0.0807981472	0.0688775064	0.0544325446	0.0610734774	0.0725324048	0.1086749382	0.074794544	0.0655955336	0.0644977664	0.0675602062	0.0577811141	0.0800151986	0.1075566116
a31	0.0351799288	0.077226927	0.052167268	0.0570876768	0.06160963	0.0814716018	0.113049932	0.0640824344	0.0572957998	0.0582409774	0.06465956554	0.058013494	0.11486645	0.1050483224
a46	0.0228934686	0.0672224478	0.0664258036	0.0524180518	0.063352955	0.0731334574	0.0927002584	0.0744870792	0.0574714238	0.0589275028	0.06277849592	0.0516103958	0.0675429518	0.1890357086
a20	0.0216421122	0.0724755744	0.0528579751	0.0495128205	0.059873823	0.0730062064	0.0799129466	0.0705719246	0.0636852914	0.0543542534	0.06424753236	0.0628397702	0.0833081234	0.1917116756
a31	0.030421481	0.0821290196	0.059487206	0.0516673588	0.0636281272	0.081235756	0.1026672948	0.0724546992	0.0639131338	0.0589014026	0.06729946748	0.0581081825	0.093411154	0.1146757442
a39	0.016785132	0.06185204	0.061335816	0.0520186416	0.0635938468	0.0714635178	0.088382467	0.0796078696	0.0638312408	0.0604757198	0.0662760536	0.0608170204	0.097930331	0.155630318
a8	0.02448477764	0.07446493264	0.0593146302	0.0495777228	0.0581710852	0.0645954954	0.075574765	0.0761986596	0.062321247	0.0559845702	0.06463074632	0.0640990006	0.0945621316	0.1760202472
a31	0.01389293572	0.05579563156	0.04184487272	0.0516990796	0.0582387434	0.0726782278	0.0742111668	0.0681776052	0.0795824482	0.053568917	0.0630115332	0.0764255472	0.109268652	0.18160464824
a33	0.0220566893	0.0675983708	0.0637319698	0.0480142964	0.057394519	0.0681760082	0.083026335	0.081134974	0.0681816704	0.0591534236	0.0690474446	0.065275552	0.100845442	0.146363336
a23	0.013606494792	0.0457406862	0.04214478958	0.04629930476	0.0571943052	0.0630741588	0.0748388184	0.0740568918	0.0751253898	0.054478331	0.064417573	0.0884188854	0.1408484736	0.15975590872
a31	0.01326403632	0.0627014062	0.04123630146	0.054636379	0.0543974776	0.0733089538	0.070667455	0.066853577	0.071718146	0.0513705708	0.0699403844	0.0807546274	0.1345039338	0.1546467348
a11	0.02197669606	0.0583264886	0.0690260392	0.0538186348	0.0565909848	0.0654994786	0.0789263046	0.0859867654	0.069322782	0.0565750018	0.070698439	0.080741794	0.087714048	0.1447965431
a31	0.01747426262	0.0482109684	0.0505857966	0.0537270494	0.060762849	0.0720279122	0.0762102284	0.0736212324	0.070298046	0.053088213	0.0713993752	0.0976154692	0.1084656538	0.14651292272
a28	0.02409782468	0.0477904	0.0574744768	0.0530555318	0.061708809	0.0723561703	0.0820410842	0.0871845042	0.0768503506	0.053217267	0.0810615054	0.0916715022	0.08116731	0.130323268
a31	0.0211888518	0.0550705672	0.04945998	0.0503694646	0.0607836034	0.0716449272	0.0784083302	0.078889088	0.0694034666	0.0501337962	0.077031614	0.1007089944	0.1237544316	0.11315289552
a35	0.02629803716	0.045660445	0.0555273814	0.0559702872	0.0637653098	0.0711098589	0.0819660358	0.0958813278	0.0778811664	0.0522600428	0.0937996376	0.0939759602	0.0745092816	0.11139521842
a31	0.01992996568	0.059308764	0.047845462	0.0507025008	0.0620374618	0.0807909284	0.0836561804	0.0849843836	0.0701102128	0.0456610967	0.07864126	0.1115698502	0.109991849	0.09477008126
a14	0.02451448824	0.0460252398	0.050842108	0.0523199456	0.0664610934	0.07931501912	0.0886630022	0.104464356	0.079090658	0.0482287774	0.096683434	0.0939704332	0.07113092	0.0982905046
a21	0.0207161387	0.0556411956	0.046093417	0.0452358596	0.0601096734	0.077418526	0.085612578	0.1027612436	0.0722377134	0.0461192414	0.080752082	0.1049864874	0.1060823886	0.09623347512
a37	0.01666108916	0.058798709	0.0431356458	0.0477392093	0.05915347	0.08238297174	0.087030773	0.10634856	0.0712930932	0.045604394	0.081842336	0.113797545	0.1080093628	0.07820284714
a14	0.01363017038	0.0530755206	0.042826177	0.047342928	0.057275789	0.0820541408	0.0863674056	0.1083310128	0.076428116	0.0548959588	0.0848916914	0.105543033	0.0985853422	0.08875273
a31	0.01395721626	0.0545712892	0.0428809783	0.04855305314	0.0559701148	0.08021576046	0.080883594	0.1039615994	0.0742007268	0.0503189638	0.0809027034	0.0981179595	0.106129344	0.10933667886
a17	0.02379682096	0.0435983796	0.0488966604	0.0394063374	0.0533763168	0.07152977932	0.0838317576	0.122074978	0.0912394584	0.0425781124	0.0872462408	0.0942175619	0.100006585	0.09820094874
a18	0.01336984851	0.0372619358	0.03489178986	0.0359718486	0.0593076696	0.1041512096	0.0947591086	0.0981689736	0.081407482	0.045387632	0.091426422	0.1134275614	0.1008252828	0.0896431888
a31	0.01295557338	0.0383143932	0.0361682318	0.0396290998	0.0546737638	0.0865844534	0.0870504988	0.111997441	0.0877368474	0.050566013	0.1015268666	0.1009997308	0.0966129702	0.09518411086
a21	0.02544582496	0.0359094394	0.0418354904	0.0398738628	0.052785236	0.0767436202	0.085408764	0.1349109372	0.0971286964	0.0376753036	0.0953223628	0.0905302706	0.0774411598	0.1089890255
a31	0.0156633168	0.0492449122	0.0375324548	0.0388319798	0.0552768114	0.0870256462	0.0867027122	0.1155447762	0.0901855194	0.0426437728	0.1036987058	0.1073826618	0.082903783	0.087362965
a21	0.032111346706	0.0344044188	0.039153521	0.041387404	0.0605237864	0.0880505792	0.0904789112	0.1295667474	0.0966712323	0.0370585116	0.1013552242	0.0854019638	0.0642430266	0.0995933194
a31	0.01866923564	0.0470121518	0.0374931764	0.039179274	0.0544583424	0.0903369164	0.0860157322	0.1119797278	0.089510913	0.038083652	0.102369034	0.0979959305	0.0886098308	0.0982860892
a11	0.03552962155	0.036131498	0.0398165787	0.0430257218	0.0643318174	0.0975477538	0.0918405378	0.1181438526	0.0893663922	0.036583393	0.0955274738	0.08214595236	0.06602447946	0.1039849598
a18	0.02177841438	0.0425423882	0.0379624022	0.0388772578	0.053795671	0.1025294926	0.0854770568	0.1040589996	0.0880557834	0.0369390014	0.0951003918	0.090724393	0.0940417952	0.108116939
a31	0.01877022552	0.0360672156	0.0427083092	0.0360691728	0.055172982	0.106506219	0.094950617	0.1131422154	0.0946593788	0.0451864592	0.099414872	0.0916543034	0.0812693918	0.0844286182
a33	0.0365559758	0.036275738	0.0405241232	0.0415767088	0.0601233846	0.1001668988	0.0900093656	0.1032110318	0.0843566126	0.0380228554	0.0822845592	0.0856949308	0.0834715814	0.1177262142
</S>	0.02946528604	0.0337705358	0.0451689528	0.0435485833	0.0501609026	0.0546140434	0.0641120282	0.085194615	0.0772334288	0.044123708	0.0761968224	0.108962048	0.1092727	0.178176349
