 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	0.105091842	0.110555091	0.115176282	0.133906032	0.1085253472	0.104199014	0.1059932748	0.1066620692	0.1098910348
a46	0.07922011056	0.0840511556	0.121822223	0.1674201448	0.0996324998	0.110297826	0.1269580828	0.144120522	0.0664774222
a31	0.1002508	0.118613961	0.1169015748	0.1575218316	0.0862656658	0.0916142502	0.1122896786	0.143292496	0.0732497194
a27	0.0976938348	0.086012596	0.107480562	0.1721420296	0.1098928376	0.0993759288	0.0808939714	0.1946846972	0.05182355676
a41	0.0608702949	0.0625777262	0.1026611646	0.227732232	0.0897613292	0.08211197	0.0919105404	0.2078481588	0.0745265729
a1	0.0681761772	0.0630653808	0.098728087	0.23344874688	0.0895272682	0.0722009174	0.0695698566	0.2375233542	0.06776021868
a21	0.0779853106	0.0633482804	0.0938194784	0.2271529094	0.0844024964	0.0814774138	0.078776711	0.1918664098	0.1011710082
a31	0.0721013258	0.0591914714	0.0751755824	0.223434876	0.075897389	0.0881637274	0.123441828	0.1800255902	0.102568205
a13	0.0729020582	0.0606343088	0.0721957888	0.221557583	0.0794460802	0.0657506748	0.0970968894	0.1989398764	0.13147670266
a31	0.06968545462	0.0519484621	0.0537933344	0.23339653974	0.07587124196	0.0605171958	0.106695866	0.1913046388	0.1567872532
a41	0.0741325484	0.07364230626	0.0613089266	0.2522237116	0.0838823794	0.05224929	0.0949530908	0.17352822266	0.13407951212
a35	0.0701048112	0.05797096108	0.0483004462	0.24776574548	0.08257531054	0.052104065	0.1151727722	0.1806757816	0.1453301304
a31	0.07278188014	0.0543241098	0.0555686806	0.21743507754	0.0722289205	0.0515380086	0.0963183484	0.2122565846	0.1675483568
a14	0.0813899318	0.0672911722	0.0601001312	0.2306141244	0.0923958376	0.0538214756	0.0711164374	0.209381903	0.1338890172
a28	0.0782031206	0.0606150172	0.0563769592	0.2354944335	0.09298525848	0.0544721524	0.067592853	0.1958600856	0.1584000922
a31	0.0816892872	0.0653794416	0.06921655452	0.19155807726	0.08724612594	0.0658364036	0.0707570054	0.159604406	0.2087126812
a0	0.1021644194	0.07825675	0.0795572954	0.1877822304	0.109140458	0.079018796	0.071404603	0.1255033282	0.1671721286
a31	0.0774701885	0.072443365	0.07161403	0.13693704568	0.0850727964	0.0775754034	0.092691352	0.181596022	0.20459977
a46	0.1118300532	0.0908345646	0.0809484404	0.1320047	0.112979035	0.09633361	0.0965111312	0.124074276	0.1544842
a17	0.0780840503	0.080250091	0.0823301268	0.0908658262	0.0924196882	0.1013774754	0.1317222132	0.173428024	0.169522506
</S>	0.0814269516	0.0781366536	0.07913782	0.090273112	0.110166388	0.122355795	0.119967724	0.127444272	0.19109126
