 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.078844033	0.0617440262	0.061105146	0.0718406652	0.0699016778	0.0604029282	0.0653703326	0.0769309456	0.0557449338	0.07621556	0.0906232776	0.12802167	0.1032547788
a31	0.216767492	0.0809591412	0.120948286	0.0707079064	0.0489056334	0.0458711366	0.042519721	0.040575785	0.0370889688	0.0436341588	0.0639154692	0.1246476153	0.063458694
a7	0.225125584	0.1017019988	0.1393017566	0.0747030194	0.0515548	0.0445726451	0.0509344972	0.0454872294	0.0235492854	0.0476648798	0.0633542846	0.1019401694	0.030109878
a20	0.1804634992	0.09915034	0.129818821	0.0817304318	0.0613462948	0.048862859	0.05296387756	0.05513644126	0.03605643044	0.0469004468	0.05822682858	0.09363228052	0.05571146652
a17	0.1352106788	0.0820732926	0.0676112166	0.0638837216	0.0676850396	0.0779627048	0.0951604492	0.124884437	0.0466119458	0.0558464348	0.0529823422	0.0861155366	0.0439721964
a39	0.1265760588	0.0790472484	0.0686533662	0.0760964532	0.0798855456	0.0697542014	0.090301193	0.1139804362	0.0484303544	0.0570524334	0.0578994156	0.0852716632	0.0470515974
a31	0.135133344	0.0643372036	0.058178538	0.0710834812	0.0709534896	0.0675433532	0.0914232892	0.1135389914	0.0571928594	0.0611906426	0.061218834	0.090351156	0.0578548092
a13	0.14151703	0.0559282338	0.0736968028	0.070469881	0.0633974834	0.0474859698	0.0683988494	0.0614381578	0.0410942724	0.0629901188	0.0924751572	0.1686604898	0.0524475562
a17	0.159357262	0.05341012248	0.0641451036	0.0552971328	0.049604735	0.0578764954	0.0792931404	0.08126633	0.042364264	0.0868262038	0.088823764	0.120970059	0.0607653992
a3	0.176334556	0.0515245971	0.0558076048	0.0530105466	0.0454441454	0.0532013834	0.0801795486	0.0880551558	0.0420453664	0.0759613834	0.075122324	0.1345146596	0.0687987036
a18	0.1418147056	0.04986636634	0.0560710746	0.0560832446	0.045387279	0.0508207735	0.0684913596	0.0878467954	0.0471318532	0.0655642352	0.0772752504	0.1515201854	0.1021268422
a31	0.1339334548	0.0508213268	0.056507088	0.0579834736	0.0509464314	0.0504454996	0.078585934	0.0926334434	0.045090869	0.06587769	0.0782631304	0.150282956	0.088628662
a37	0.163740164	0.05587123488	0.07731567204	0.05750927554	0.0431166745	0.0403169934	0.0523664556	0.0636529764	0.0349956694	0.0761714888	0.0972413548	0.170510316	0.067191745
a41	0.1714236608	0.04175769212	0.06227287154	0.0513297636	0.0408040232	0.0431013866	0.0581363062	0.0627088822	0.02957805774	0.056837148	0.0925048102	0.1925984232	0.0969469772
a35	0.1622439725	0.0338120367	0.0548175908	0.0492388374	0.037630591	0.0396042046	0.0586793542	0.0690514362	0.03387922124	0.0434372476	0.08189384	0.2010184114	0.1346932778
a31	0.1546776912	0.03195892788	0.05180485708	0.048746534	0.0373743878	0.0431911762	0.0660114038	0.0757018552	0.0352613544	0.0481648608	0.079225027	0.20703466	0.1208472766
a24	0.185851234	0.039221201	0.0826298918	0.0548789754	0.0453689336	0.0426495118	0.0514112582	0.067729732	0.0376761828	0.0486411548	0.0726698112	0.1718007188	0.0994713724
a37	0.1734686442	0.03305777046	0.06461560148	0.04690764228	0.03774570318	0.0430690932	0.0505710782	0.0596507696	0.0263760181	0.036706456	0.0802872316	0.199482816	0.1480611608
a29	0.1416356852	0.02752131316	0.0508512402	0.04855190058	0.03994111438	0.0402950784	0.04871580846	0.0589754696	0.0231764284	0.0486217924	0.090920323	0.2559168148	0.12487705
a24	0.1546550638	0.02810373068	0.0536471014	0.05398443944	0.0405772397	0.0384298991	0.0458858215	0.0621725487	0.0243312424	0.0438294541	0.0904965016	0.248307454	0.1155795124
a46	0.1712933306	0.028474210966	0.051667063	0.04732919948	0.03470532298	0.039451993	0.04270025016	0.054771048	0.022227635	0.0365424216	0.095186484	0.26022131	0.1154297332
a31	0.1327674468	0.0321526458	0.0600536072	0.0551895416	0.0423647325	0.04929377	0.0538951998	0.0657183764	0.0337641988	0.0495279946	0.1014001356	0.195379106	0.1284932542
a20	0.181865488	0.04780824676	0.0830399046	0.06540725092	0.05945351106	0.0494865064	0.0447928332	0.0455937288	0.0371937212	0.0442012202	0.0678067646	0.1383744332	0.1349763868
a31	0.159558909	0.035716207508	0.0643333248	0.06375682342	0.0490127166	0.0410152782	0.03404500522	0.0320705268	0.0297652738	0.0366761806	0.0943077696	0.2130765528	0.1466654666
a0	0.2094647092	0.045981355	0.0667313072	0.0592518268	0.0478115921	0.0491434516	0.045534873	0.0465865636	0.0398837102	0.0414098562	0.0653180812	0.1375054254	0.1453772672
a31	0.1155354042	0.0421127807	0.0608170026	0.0559724788	0.05197430826	0.0552743126	0.0482892597	0.0520869967	0.0498165372	0.0590384804	0.088425318	0.159330956	0.1613261478
a46	0.114179754	0.0503806057	0.0645524246	0.0669020246	0.0639085486	0.0736329226	0.064825532	0.0582237936	0.0520842032	0.0472124784	0.0645567468	0.144561203	0.1349797772
a33	0.0884106968	0.046665661	0.0533839638	0.05356466212	0.0542414918	0.0548971118	0.050922167	0.0519397624	0.0497951966	0.0589626096	0.086657947	0.1497947988	0.2007639482
</S>	0.075961439	0.0469356824	0.0507113526	0.0505632938	0.0516644028	0.0558910714	0.05540375	0.0561225676	0.0520498686	0.058455492	0.121010762	0.18507875	0.1401515868
