 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.1342169972	0.0927808422	0.104193792	0.121749204	0.0616256076	0.111530792	0.1097518078	0.128207816	0.1359431352
a1	0.074661511	0.071983013	0.2405469846	0.0876938428	0.0655760316	0.1078040434	0.1089113836	0.147569888	0.0952532766
a20	0.093206214	0.0773661794	0.304070701	0.1207016976	0.0536533008	0.0751619392	0.0781872596	0.1302693348	0.0673833446
a31	0.154531752	0.1004121538	0.2778222348	0.111574291	0.04401201414	0.0711443958	0.0701866978	0.105095841	0.065220666
a13	0.117880463	0.0817668468	0.324203169	0.11783408	0.06041836052	0.0767099626	0.0663500952	0.0702211908	0.0846158286
a17	0.11568034	0.0905125364	0.26983095	0.1166624458	0.0671466818	0.0745703788	0.0709782386	0.0781521448	0.1164662668
a29	0.128851874	0.098001288	0.23027341	0.104403524	0.06433833074	0.06599351	0.0663079468	0.1051002028	0.1367299072
a18	0.1087886806	0.101588786	0.18570164	0.099031471	0.09638473048	0.0563402968	0.0703819902	0.124997954	0.1567844138
a31	0.1100673964	0.108120623	0.1977850106	0.1023379778	0.0805871162	0.053787087	0.0712274374	0.127976652	0.1481106774
a13	0.1185127772	0.0896525696	0.249291462	0.1364162954	0.111707837	0.056792619	0.0590762334	0.0860521696	0.092498028
a18	0.0957929194	0.0816254038	0.224794396	0.1501975954	0.0603140136	0.0710402004	0.0756221014	0.0983713686	0.1422420008
a31	0.097156302	0.0848984436	0.209416232	0.1248592736	0.0549474296	0.0671951702	0.075211896	0.115800844	0.1705144302
a3	0.0911768144	0.084348717	0.241156412	0.1343796702	0.056204824	0.0598915412	0.0618772824	0.1084309832	0.1625337576
a31	0.0792245318	0.0746885682	0.1995616432	0.1263966848	0.063454144	0.0835772118	0.0836528548	0.1268058352	0.1626385016
a46	0.0878805372	0.096897478	0.197586262	0.092446113	0.061748465	0.0710808832	0.0702387298	0.1129246524	0.2091968642
a31	0.0728356339	0.0729397188	0.1810161724	0.088166243	0.0589571464	0.0911801902	0.094478718	0.154381522	0.1860446492
a20	0.0801270112	0.0909084188	0.2276734448	0.0972755938	0.0724740002	0.0710518222	0.0739889636	0.118965017	0.167535747
a17	0.078185278	0.080300901	0.218113453	0.0994124382	0.05155167	0.0831812848	0.0826516036	0.130584373	0.1760190266
a20	0.0803754174	0.086006782	0.1906689758	0.0900739568	0.0632526332	0.0983893318	0.0987775464	0.155816404	0.136638944
a31	0.0796739344	0.0923493106	0.218467082	0.1066521512	0.0646313722	0.0813064008	0.0924816132	0.1034696286	0.1609685112
a8	0.0773877296	0.0851817716	0.2029956474	0.092369349	0.0724674414	0.0826797686	0.0847007112	0.1400392224	0.1621783424
a31	0.08702327788	0.088558195	0.1513182934	0.108375777	0.067855416	0.0803467158	0.1658713036	0.1465235132	0.1041275068
a1	0.072253821	0.0694710322	0.164835078	0.095760443	0.0922438526	0.0995381574	0.0931554928	0.1610207208	0.1517213708
a46	0.0861036862	0.1004540848	0.1894253686	0.0819672314	0.0629177	0.0827721786	0.099924314	0.1632145346	0.1332208946
a31	0.08154206352	0.08646284914	0.1192819132	0.11394636866	0.078877313	0.091865752	0.1290074562	0.1583084074	0.140707864
a17	0.0816923978	0.0734565032	0.1045180112	0.1046142258	0.1059831402	0.1155585172	0.099475178	0.169971648	0.144730363
a23	0.085972614	0.0888513089	0.1110764092	0.1110432336	0.0951077904	0.1042970584	0.1044508618	0.1497746954	0.14942601
a8	0.0786719512	0.0777459941	0.090661266	0.1151140328	0.0975522766	0.1151992388	0.138207623	0.1475215404	0.1393260932
a31	0.0789481747	0.079210621	0.0899318568	0.117983685	0.0996964446	0.1229531724	0.15438738	0.1385088636	0.118379816
a8	0.0783764754	0.074707009	0.0821850394	0.1052153412	0.1047859586	0.115973983	0.1076323864	0.185261794	0.145862058
a23	0.0837442802	0.082585512	0.0861591294	0.1167971021	0.1047758614	0.1202040764	0.1184688558	0.1527016248	0.1345635308
a8	0.077639869	0.0775128308	0.0857061652	0.1161310356	0.0995130726	0.115038823	0.153156778	0.142880268	0.132421154
a23	0.0794704279	0.0793938604	0.0878664816	0.1190652274	0.0999075438	0.1236141972	0.1793974376	0.120189254	0.1110955892
a8	0.07652814052	0.07594749848	0.0843810844	0.11570349028	0.0956283882	0.117169789	0.1910088508	0.1183128552	0.125319902
a31	0.08137905586	0.08070654992	0.0891263196	0.1210721844	0.0951614228	0.1285456872	0.1455845924	0.1260001824	0.132424016
a28	0.081060412	0.0779983124	0.0856076288	0.1045815844	0.098230126	0.1133245478	0.1023394068	0.172558268	0.1642997504
a24	0.0766743119	0.07300309108	0.1171122194	0.101159973	0.0899235984	0.1070653034	0.1192317736	0.153462344	0.1623673728
a8	0.07900775734	0.07951287886	0.0904182538	0.1128626456	0.095992529	0.1200159866	0.1190276898	0.1461426062	0.157019652
a31	0.08331695184	0.08450279432	0.093819841	0.1187995628	0.098097714	0.1290386684	0.1518492972	0.1300329532	0.1105421904
a20	0.0858602642	0.0807100842	0.0871191664	0.102599717	0.103726771	0.1085443032	0.1035609028	0.180720698	0.1471580732
a31	0.0782769545	0.07542821632	0.0858441622	0.1069910908	0.1076336286	0.1119412794	0.1277617356	0.1474572386	0.1586656848
a17	0.0984345682	0.088177617	0.0881892024	0.1023492766	0.109332388	0.1065270722	0.0954611182	0.171278384	0.1402503772
</S>	0.0826701966	0.0804384514	0.0838966062	0.1094960066	0.114625012	0.1126258888	0.1113806668	0.14879552	0.156071657
