 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.0455500864	0.056137161	0.052093376	0.043823931	0.0440642362	0.042429554	0.0449781648	0.0573811662	0.0761638688	0.060186976	0.0528211846	0.0516121686	0.045944034	0.053496594	0.0704427914	0.1034781496	0.0993965448
a8	0.03081729018	0.024243234714	0.048284384	0.0371838774	0.0577091854	0.0608870318	0.0881993068	0.0827209572	0.0546099842	0.076915749	0.03653878314	0.039958021	0.0999088234	0.068171718	0.0419276326	0.104941831	0.0469822052
a31	0.0374984778	0.02283862508	0.0541747316	0.03778124372	0.0622324192	0.0618358376	0.0811870692	0.0961898808	0.0783463568	0.07442257	0.035335575	0.0384623462	0.045008818	0.0539781552	0.0479173638	0.114739974	0.0580505586
a41	0.0428500446	0.0234257488	0.0488092556	0.05589510554	0.0579081188	0.0636197542	0.0770197122	0.0724923514	0.062319769	0.0743376216	0.0463214758	0.04502756	0.040174511	0.060119304	0.0689975562	0.112908488	0.0477736278
a10	0.035751809	0.02308825782	0.045241023	0.0452615236	0.0601013416	0.066609755	0.1140515566	0.0878819642	0.065501735	0.0792443116	0.0444069495	0.047113699	0.0535075542	0.0607813914	0.0355785716	0.0933592374	0.0425193228
a20	0.0430595611	0.02561739964	0.0453663359	0.0355444602	0.0516205626	0.0669773634	0.1042579112	0.0940764674	0.054585296	0.0744655262	0.0508543504	0.0529014338	0.0600843122	0.0388831692	0.0402244218	0.0972409098	0.0642404762
a31	0.0480893946	0.0254621156	0.0430171816	0.03401360148	0.0474733624	0.06525066106	0.0986577716	0.0958158874	0.056646132	0.0693606428	0.0461036322	0.0567545656	0.059860034	0.0373921204	0.043123419	0.1100912938	0.0628881684
a37	0.03921259474	0.018402756454	0.04289419614	0.03290589688	0.0464428752	0.0517622888	0.08350467	0.076625905	0.0709380666	0.0861927586	0.0494470738	0.0468025538	0.05983825	0.0687128332	0.0701185316	0.1082436168	0.0479551554
a31	0.0364193452	0.02172177206	0.0391465635	0.0269222366	0.044933891	0.048275473	0.0833648668	0.0806238888	0.0660001888	0.0850048686	0.05678658	0.0593584914	0.0635891856	0.0499186516	0.06371905466	0.1145722142	0.0596427296
a18	0.0351424977	0.01784512676	0.03824901438	0.0243798193	0.0425687378	0.0472950688	0.089464691	0.0896979312	0.0762464398	0.100179274	0.0432896366	0.04211666004	0.06496070094	0.0716166892	0.0486969052	0.1272485264	0.0410022506
a31	0.03593853586	0.01866743454	0.03577656086	0.0246950906	0.04412243494	0.0498110286	0.0946680364	0.0977101014	0.069082186	0.1006834454	0.0519813788	0.05498373328	0.0700389664	0.053228285	0.0432023072	0.1081288236	0.047281635
a46	0.0317556865	0.01803490354	0.03806294958	0.0250656492	0.04357664816	0.050524632	0.09772654	0.1038931252	0.0825853182	0.1203385488	0.0429777872	0.03343368672	0.06224862586	0.060600442	0.0431589362	0.1174829672	0.0285335374
a20	0.03186269072	0.01727244294	0.03591366474	0.022731308	0.04171637626	0.052073321	0.0941365164	0.094825639	0.080800172	0.1110677978	0.0455152524	0.04320641052	0.0807891702	0.057902526	0.0384901648	0.1001698828	0.0515267022
a31	0.03535005388	0.018923165494	0.034531296612	0.02177785882	0.04081763898	0.0503223918	0.1005006232	0.1105200066	0.0713016044	0.117762898	0.04530280714	0.04518853078	0.06029689372	0.041990774	0.0353597172	0.1111126592	0.058941091
a20	0.0317676774	0.01894651578	0.03945562966	0.02342949534	0.04264090238	0.0488690284	0.1056578442	0.1174974506	0.0829014766	0.13709925	0.041069162	0.03056219728	0.05367963986	0.0577652976	0.0326331416	0.1108361838	0.0251890986
a29	0.03402048598	0.02022001752	0.037778648446	0.02267946828	0.04068842335	0.04710996392	0.096538236	0.1200532924	0.074691843	0.1268739404	0.0389496008	0.03496627916	0.0490110948	0.0508172014	0.0319898234	0.1143619616	0.0592497108
a8	0.0345580195	0.01808731306	0.03256293352	0.02031292616	0.03994083634	0.0490344148	0.1026995044	0.1160941882	0.074571836	0.1243477978	0.0399581296	0.0394928962	0.05945118914	0.0410126306	0.0289507684	0.1041661284	0.0747584528
a20	0.0267662612	0.0169515234	0.03652483576	0.0187755644	0.0343388778	0.03764235274	0.095597489	0.1083067844	0.0955131472	0.130523894	0.0368517398	0.03090932574	0.0632182654	0.0434600428	0.0287824194	0.1359758064	0.0598616744
a31	0.0335168712	0.01700146612	0.03608884458	0.02570966836	0.04300640548	0.05019346972	0.102726411	0.1192736322	0.0646856703	0.1445218796	0.0472308922	0.0415678166	0.06004529088	0.0394769582	0.0253797316	0.1121998124	0.037375145
a10	0.0337886011	0.01810581328	0.04642204292	0.02522450902	0.0400624836	0.0426501078	0.103666542	0.1032781574	0.078543061	0.1255322176	0.03670281	0.0281467961	0.0478192782	0.0576294336	0.033163657	0.1350781166	0.0441863642
a31	0.0393709805	0.01720168862	0.03745856228	0.0251829299	0.0390105425	0.04601137348	0.1169904214	0.1172955142	0.0689699294	0.1271671744	0.0357837072	0.02623129834	0.0348742253	0.0457939752	0.034802236	0.112169534	0.0756859533
a20	0.0337892492	0.0170553855	0.04505582416	0.02462116876	0.0356736776	0.04202362568	0.1019055192	0.1285460112	0.0751119688	0.138326021	0.0325952312	0.02261551512	0.034564838	0.0519228658	0.0332756018	0.14115767272	0.04175984948
a31	0.03827317492	0.01670646462	0.037456239	0.02396424144	0.0369411042	0.0462554211	0.085454772	0.123317934	0.075640366	0.1506967106	0.0328866312	0.02226500344	0.02682084846	0.049065448	0.0403245328	0.1334972969	0.0604338254
a24	0.03323491998	0.0183845011	0.0513440548	0.02701831254	0.03746436	0.0436007438	0.0879149454	0.111760489	0.0736710846	0.1416436712	0.0341334082	0.02601481932	0.0303552033	0.053265849	0.0399960838	0.1407906292	0.0494069139
a46	0.0385226562	0.01903501602	0.0386705244	0.0213872576	0.0361351248	0.0460999432	0.0742590596	0.1200939304	0.074767159	0.1390388324	0.0368227818	0.02395256714	0.0235694466	0.0502324506	0.0404304106	0.1663831078	0.0505997384
a27	0.02794225258	0.018717768	0.039280315	0.0258455987	0.0374494464	0.0481287752	0.0814191608	0.1010709286	0.076902728	0.139421516	0.0401408884	0.02447759152	0.0238449942	0.0448649706	0.0415571798	0.13197476	0.0969611398
a23	0.02009465888	0.01859627016	0.040245731	0.0209828291	0.0387702708	0.0474329958	0.0930764378	0.0997012058	0.075653783	0.1643054576	0.0401234996	0.02723906826	0.0288166866	0.0488657504	0.0353109822	0.117276524	0.083507805
a31	0.01961191088	0.0166904049	0.03837514506	0.0211089278	0.0369241008	0.0482892134	0.09009077	0.117958232	0.095707256	0.1594250516	0.03939097	0.03524418048	0.0370373712	0.0352849278	0.0302270629	0.1221125604	0.0565218787
