 	dovevo	comprare	il	pane	ogni	giorno	</S>
a30	0.1489441246	0.1047206206	0.131101039	0.136126556	0.139044444	0.168260812	0.171802422
a41	0.1463338512	0.1170390528	0.1311075114	0.08704049	0.1661337474	0.2457873788	0.10655793794
a31	0.145209701	0.118580133	0.142615406	0.0861744184	0.1760417288	0.221312701	0.1100658872
a24	0.1896799534	0.13030284972	0.1179043526	0.0690875512	0.172903354	0.2387993866	0.0813225546
a37	0.121121653	0.0964432914	0.1227500874	0.0853908152	0.1785783564	0.2591682376	0.1365475976
a31	0.126433004	0.09033589104	0.1018295152	0.0726913794	0.1887682968	0.2850149006	0.13492701
a17	0.146605333	0.09393646364	0.10008871	0.0745608206	0.1673846748	0.2804783848	0.1369456234
a5	0.0996306896	0.0905155582	0.082773084	0.0644218072	0.142050608	0.313256621	0.2073516434
a17	0.1502554392	0.0910470981	0.1005061136	0.0655227224	0.1192763704	0.2928831068	0.1805091826
a20	0.0879081628	0.0869115954	0.0821677067	0.066679689	0.1415366232	0.335421798	0.199374418
a5	0.0964079214	0.0921063468	0.0842956868	0.0574371144	0.1584250898	0.314411106	0.1969167302
a20	0.1669411454	0.0777856548	0.0725261508	0.052635419	0.1327562008	0.300880074	0.1964753586
a37	0.1192510836	0.0754629505	0.0644321126	0.055120082	0.1269007224	0.354704062	0.2041290108
a39	0.140076815	0.0965949884	0.0865946666	0.0785729698	0.150819384	0.3049202	0.1424209738
a35	0.1383045452	0.0944511562	0.091910927	0.0897341116	0.158189136	0.26692302	0.1604870966
a7	0.135495384	0.0883622386	0.0916338372	0.082824881	0.143185774	0.2679632288	0.190534643
a24	0.1386858952	0.098303748	0.1071485534	0.098536464	0.146606508	0.221949176	0.188769656
a37	0.16122952	0.1068694354	0.1202761956	0.115989318	0.145909934	0.193338316	0.156387294
a17	0.153567865	0.108504986	0.110522592	0.126735118	0.16105077	0.2099710468	0.1296476192
a31	0.1691247282	0.1210326744	0.1185576212	0.108008456	0.144823774	0.1690158632	0.169436878
a20	0.1680915976	0.11950281248	0.10765872624	0.09720666712	0.107237045	0.208000425	0.1923027552
</S>	0.1434535078	0.1260769508	0.1211502716	0.1056751742	0.1064591088	0.1840145588	0.213170472
