 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.1164043142	0.10237714	0.1243069528	0.119061912	0.14989587	0.229571236	0.158382576
a0	0.0960651864	0.081750131	0.130581045	0.118826898	0.165229653	0.27453799	0.1330091266
a31	0.1016994664	0.1352591884	0.1473146232	0.107658655	0.1596953704	0.2262474092	0.1221252774
a13	0.1274406324	0.1326728438	0.1508912272	0.075469236	0.1418560972	0.266536191	0.1051337766
a31	0.1025788276	0.0918211714	0.0869500694	0.0545686264	0.1395453344	0.293132732	0.2314032628
a8	0.1152549129	0.0929256568	0.1180121466	0.0563193842	0.1455557192	0.272901164	0.199031044
a31	0.0972343638	0.06309748526	0.059915843	0.04396653706	0.1303685228	0.305220946	0.3001963294
a13	0.113438686	0.07652533304	0.0891392858	0.0544827574	0.1233958696	0.330326904	0.2126911762
a31	0.1030187106	0.0537440227	0.0542803052	0.0420888669	0.1209027844	0.339037924	0.2869273734
a17	0.1055770352	0.07654189	0.0752661518	0.0430471852	0.1139548404	0.315087218	0.2705256648
a31	0.1019128452	0.059273706	0.0600170162	0.0459293164	0.1179672382	0.3299048468	0.284995045
a13	0.110810731	0.0804314714	0.0757197534	0.0472956896	0.117662799	0.310350738	0.257728833
a31	0.1016313334	0.0615407928	0.0605839724	0.048317396	0.1300798	0.345232574	0.2526141264
a28	0.1115315346	0.0833795738	0.0740335432	0.048968814	0.1464145514	0.312493054	0.2231789536
a10	0.1031249092	0.0646531612	0.0649321206	0.0566736322	0.1355590678	0.3418227512	0.2332343436
a31	0.1098834789	0.0702239672	0.0776682652	0.0473828272	0.1295739856	0.34428683	0.2209806774
a30	0.1106105932	0.0843839212	0.0899501912	0.0697730962	0.1657804316	0.322029137	0.1574726228
a31	0.1298983106	0.075067014	0.08081906826	0.0592078666	0.1213762928	0.336004786	0.1976266514
a20	0.12793902612	0.0946494698	0.0943847802	0.0746928306	0.143403982	0.30983765	0.1550922792
a28	0.16267665718	0.08220805592	0.06968855372	0.0633787808	0.111090712	0.339695585	0.1712616492
a31	0.17627381532	0.101219149	0.081207402	0.0690693776	0.114963488	0.29629429	0.160972456
a35	0.16713329374	0.1146279184	0.0995500362	0.086538594	0.13411545	0.245740106	0.152294589
a31	0.19034917384	0.1029225846	0.0847606504	0.0750086544	0.1298666826	0.27811195	0.1389802872
a46	0.1583469432	0.1115525114	0.0997956598	0.0863227296	0.135109362	0.23517412	0.1736986882
a31	0.191076104	0.1161230372	0.102279104	0.0858922076	0.1040137802	0.2356615812	0.1649541854
a10	0.1451261302	0.1132148962	0.0968171415	0.0910999056	0.1350606748	0.222651132	0.196030114
a8	0.13624934758	0.125668319	0.11382622926	0.0992952766	0.1218358528	0.230704503	0.172420456
a31	0.16882557006	0.1211493436	0.1249949212	0.112958848	0.137627974	0.18875584	0.145687484
</S>	0.13866155134	0.112517837	0.099768159	0.091141876	0.1327168128	0.221007478	0.204186254
