 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
a20	0.0850445916	0.0806540808	0.0778829328	0.0748165162	0.0843127898	0.096802012	0.0777482664	0.0793646078	0.1083663524	0.118382251	0.1166256068
a31	0.0908625094	0.0910818508	0.099244332	0.086484798	0.066725209	0.0820895814	0.06525366	0.0814271632	0.0985838628	0.1487876428	0.0894593854
a20	0.1048321642	0.0878761812	0.1009098148	0.0778479222	0.0621582608	0.0709096174	0.063726798	0.0981313208	0.105934304	0.15572218	0.0719514408
a17	0.1160770404	0.0993509458	0.089707208	0.0758796528	0.0710055542	0.0696574286	0.0705704216	0.1053607658	0.0855583846	0.1212451006	0.0955875048
a31	0.0782090672	0.0970872454	0.105833241	0.09589224	0.0841722604	0.082996731	0.0941212226	0.0853629674	0.0745479416	0.1220678408	0.0797092364
a20	0.081109446	0.0685802222	0.0804003156	0.0653545778	0.0568240034	0.0730042014	0.0764987878	0.1247156328	0.106147498	0.1624722986	0.104893017
a31	0.0714363034	0.0648544376	0.0835191558	0.0852541976	0.0786212046	0.082525174	0.0939435294	0.0995790158	0.080438999	0.1567998958	0.103028086
a13	0.0746514552	0.0634335474	0.0885845254	0.0648661186	0.056671055	0.0787828904	0.0803528388	0.103423758	0.0880893216	0.1812848138	0.119859674
a10	0.0550150328	0.05314839	0.0676926242	0.0689755956	0.077133746	0.0965004954	0.0947421356	0.1044225558	0.083894552	0.174535744	0.1239391164
a1	0.06408714	0.0708020618	0.092598838	0.0908103817	0.0877137926	0.088500108	0.0831446376	0.1057065376	0.076928659	0.145206188	0.0945016584
a35	0.0651686834	0.0638274667	0.0977019034	0.0733438042	0.0743794334	0.1042730792	0.0900310406	0.1063184096	0.0819038512	0.159583792	0.0834685254
a3	0.0583344074	0.0571204046	0.09704911	0.0671614422	0.0630495028	0.0807634074	0.0777378742	0.0938931284	0.0798065586	0.2082820608	0.1168020898
a8	0.0613720068	0.0582426572	0.0872229346	0.0649081218	0.0620501826	0.0802182868	0.0840515354	0.1112656808	0.0849668992	0.1773214134	0.1283803078
a14	0.05907227	0.0477993398	0.0567675304	0.05171311348	0.0560977248	0.0765061984	0.0946788872	0.116191613	0.086320346	0.1652800976	0.189572888
a31	0.0577486734	0.052673634	0.0652121116	0.05342977996	0.0567437976	0.06557321	0.086526351	0.1148533852	0.1032849148	0.1877142852	0.1562398452
a10	0.0508687752	0.05800490846	0.0690896696	0.03899152544	0.0389120314	0.0514863038	0.0663812332	0.132355742	0.1206049732	0.233724786	0.1395800536
a14	0.04623247992	0.04362669396	0.07104547824	0.05586364354	0.0485935815	0.057215762	0.0767837118	0.1143384302	0.110222602	0.235651326	0.1404263124
a31	0.0471817888	0.0399942536	0.06169357986	0.0515213067	0.04765773208	0.062056185	0.0832047752	0.118349424	0.105510928	0.239399075	0.1434309508
a17	0.0405538142	0.0445449466	0.0650674098	0.04105943242	0.0373629422	0.0573583112	0.072429175	0.141624928	0.107601743	0.2767629748	0.1156343314
a20	0.0336898241	0.02669909908	0.04096803026	0.03858238268	0.04255274388	0.0597196042	0.0757440628	0.121900168	0.105056714	0.280477354	0.1746100426
a13	0.03658023006	0.02698259082	0.03985234366	0.03922302318	0.03905708868	0.0532553501	0.0749479886	0.1155761522	0.125759446	0.3041188108	0.1446469682
a31	0.0306069699	0.02304674912	0.03409059244	0.03922823978	0.04014069354	0.05893288892	0.0771173204	0.1257255374	0.125631599	0.291031848	0.1544475814
a24	0.0434081908	0.038648928	0.0472418416	0.0331186255	0.0408041794	0.0658131872	0.0808113568	0.1107902568	0.1112338786	0.2683990016	0.159730583
a28	0.03205938836	0.0206274715	0.0300825129	0.03223869822	0.0456262716	0.0630568959	0.0766770302	0.1079961848	0.1141572048	0.308167626	0.1693107164
a37	0.02677126512	0.02159724244	0.031827546808	0.03482259768	0.04559321304	0.0632434226	0.074179579	0.1043801376	0.147035814	0.296458342	0.1540908344
a31	0.03083269216	0.0266515963	0.038427902432	0.0395248307	0.05356933048	0.06130693626	0.07278652008	0.1077314734	0.123530979	0.2755668932	0.1700708704
</S>	0.0434783414	0.0376484434	0.04287028	0.0347112595	0.0550912646	0.0748170558	0.0758075624	0.0887711758	0.0945503078	0.271403806	0.180850491
