 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
a31	0.0486813114	0.0463842124	0.0487942548	0.04841102	0.0463382486	0.0512650364	0.044288573	0.0521673074	0.0487904526	0.0450477246	0.0582091552	0.06563817	0.0549595878	0.047498817	0.0490980058	0.0683400666	0.0839070428	0.092181043
a39	0.0248232632	0.0328542862	0.0443594464	0.039571204	0.0362080526	0.0442229288	0.0421986204	0.0429037202	0.0616557068	0.0968378876	0.0524458246	0.0520712406	0.0650024306	0.058082152	0.0836927442	0.072355228	0.0971432606	0.0535720236
a31	0.0407184582	0.0523653914	0.0552387274	0.0449435196	0.0429032258	0.0433230808	0.0438114954	0.0427950732	0.0564760754	0.0665584384	0.0756720506	0.0593034252	0.0587429668	0.0608798216	0.0747751532	0.0604205954	0.0665961464	0.0544763732
a8	0.0387386784	0.0365236886	0.0499661232	0.0409918426	0.0384530386	0.03481267374	0.0371018588	0.035064235	0.0680964874	0.1010492802	0.053876369	0.0511799394	0.0599583536	0.0625167016	0.0818855906	0.0581412394	0.0757545762	0.0758893284
a31	0.0231539696	0.0451330132	0.027379319	0.0302183612	0.0294329814	0.04053727104	0.0436010407	0.0456095262	0.0544532376	0.07634992	0.0875566228	0.05864468	0.0581424198	0.054181548	0.073585313	0.0592993158	0.0729048488	0.1198166482
a35	0.0312757344	0.057009607	0.04257978852	0.043034023	0.0334496779	0.0404015158	0.0372241226	0.041798213	0.0728933232	0.0874534858	0.0642330652	0.0579521982	0.058369652	0.052147768	0.0822997712	0.065847499	0.0845289728	0.0475015566
a31	0.0302316086	0.0346299676	0.037070123	0.0429884944	0.04871872026	0.04010465674	0.04142525664	0.04008806016	0.0531715414	0.0467883798	0.052922903	0.0471955138	0.058884173	0.0663260004	0.0800079436	0.0644598046	0.1013541778	0.1136326882
a33	0.0332451984	0.0322624958	0.033119972	0.037657513	0.0355017134	0.04129632144	0.0382303318	0.0402985676	0.0635929328	0.0638576364	0.060065639	0.0575304952	0.0572811176	0.0700058032	0.0831702062	0.063219309	0.0905649896	0.0990997394
a23	0.02463227536	0.0268611642	0.0323646014	0.0335464828	0.035336998	0.0403977547	0.0440098046	0.0434011398	0.0568517192	0.03860400296	0.0500129292	0.0502466808	0.059644254	0.0609356182	0.078282624	0.0687857436	0.134193773	0.1218924296
a31	0.0234864104	0.0278628232	0.0352331272	0.0442103794	0.0395941036	0.03615620344	0.0349086462	0.0373872808	0.0509314024	0.04090744736	0.0488603958	0.0540302262	0.0605571374	0.070229934	0.0906236552	0.0730192246	0.0829887698	0.1490128066
a37	0.02837422026	0.03281635828	0.0356740468	0.0437358496	0.0397265062	0.0429767828	0.038341127	0.0380626506	0.057475025	0.03242015364	0.0512289992	0.0544676406	0.0566486916	0.0726259132	0.0845702188	0.0785456046	0.0976729634	0.1146372498
a31	0.0270509904	0.0299087548	0.0309708314	0.0402405676	0.0426715949	0.0439159012	0.0430541575	0.0420695016	0.057596867	0.03409054744	0.04266504286	0.0626148308	0.0645763728	0.0702172792	0.0836210876	0.0709779776	0.103580127	0.1101775776
a41	0.02407746126	0.0319917902	0.0304716224	0.0368644364	0.0398252662	0.04019357232	0.040323364	0.044438978	0.0607480616	0.02983620972	0.0454424932	0.0585197004	0.0636788188	0.0735422848	0.0881570296	0.071768122	0.0964955418	0.123625292
a28	0.0254826944	0.029002719	0.0277626106	0.0346343242	0.0391356654	0.0417656812	0.04460646252	0.044892144	0.0565913081	0.03882899354	0.04630946474	0.0621025324	0.0617585508	0.0735768114	0.089883164	0.0760420978	0.122256656	0.0853681176
a24	0.02325803582	0.02491819808	0.02915752286	0.03610314292	0.04096246698	0.0401999835	0.04072611446	0.0432708034	0.05267303	0.03971583466	0.044567967	0.0530695746	0.0572264028	0.0896359522	0.0918410014	0.0857780624	0.1146956634	0.0922002742
a31	0.02138812118	0.02210215618	0.03271717952	0.0397113329	0.03894617976	0.03491359226	0.0372621418	0.0405264357	0.0492493154	0.03795032228	0.04306448574	0.0516942392	0.05626697	0.09312337	0.084786814	0.0877724182	0.1242175714	0.1043073202
a23	0.02448683652	0.0253922676	0.02777067288	0.0331573032	0.03846084692	0.040094298	0.0409911361	0.0425256726	0.059845436	0.0284993422	0.0517687186	0.0580568446	0.0627450762	0.0736310686	0.0880551816	0.0720880712	0.1004831052	0.131948138
a31	0.01823486718	0.02211261468	0.02164426522	0.02448008814	0.0332242756	0.03432783824	0.039725666	0.0427287952	0.0594794164	0.04103355672	0.04452651912	0.0628535476	0.0599086332	0.0948922084	0.1144645826	0.1046135068	0.104577823	0.0771718212
a18	0.02146575004	0.0206034497	0.02000449168	0.02475760512	0.03857593612	0.0381938321	0.039110565	0.0416370652	0.0657265686	0.02980310288	0.05538889524	0.0670058132	0.0666271864	0.070484892	0.093087583	0.0850382434	0.1256182042	0.0968708342
a31	0.0218305959	0.02124544934	0.02190605932	0.027653971	0.0438756386	0.03697818614	0.0423551472	0.0461071682	0.0608485334	0.03649950572	0.0459132337	0.0721727386	0.055893875	0.066715661	0.098285615	0.0874717644	0.1010379008	0.1132089328
a17	0.02410193756	0.02408373846	0.01956544942	0.0247927484	0.04803258962	0.0370495514	0.0406420994	0.0456840976	0.0702449784	0.0294352051	0.0536889704	0.0716401544	0.0588731658	0.0604765012	0.0905941744	0.0888900766	0.126087328	0.0861172328
a20	0.02137815068	0.02242597994	0.0208288174	0.03047181424	0.04772497874	0.0411799728	0.049451154	0.0538797276	0.0730304372	0.03525894344	0.04768297634	0.0664747034	0.0530730716	0.0655788954	0.0926015892	0.0894942854	0.104164501	0.0853000108
a23	0.0187492123	0.0182793691	0.020453396	0.02572846246	0.04468736592	0.0394425816	0.0416319932	0.0468494962	0.0644235202	0.03552541092	0.05148263264	0.0722031644	0.052785603	0.0908317608	0.1040484386	0.1064716496	0.1050423536	0.0613635766
a31	0.014196938666	0.01459175518	0.01614067408	0.02803488596	0.0493992804	0.0396238088	0.0450777224	0.0485340334	0.0643988552	0.03321747676	0.0396027659	0.068411771	0.059731005	0.071942156	0.1087195532	0.1098017066	0.1186406772	0.0699349005
a13	0.02158810822	0.0203822914	0.01884375444	0.0274727528	0.04374639432	0.0371274218	0.0377254374	0.0436949792	0.0760232604	0.0279568163	0.05378582766	0.0842069728	0.048061027	0.0691750914	0.088339127	0.0957002802	0.1254261466	0.080744311
a28	0.01648530956	0.01693453144	0.015114705612	0.02203680742	0.04811929486	0.0383044971	0.0405324962	0.0449498406	0.0698661681	0.03012746584	0.0418979106	0.0699741498	0.050914869	0.0725855356	0.1040357788	0.1397201126	0.1208022082	0.0575983042
a31	0.014461431968	0.01643470514	0.014720271	0.0206571849	0.04655784688	0.04104454728	0.0451683098	0.0544442474	0.0744691318	0.0326429206	0.04466205066	0.0811522368	0.0609565382	0.07626612	0.1015730632	0.1005644194	0.1109330222	0.0632919546
a19	0.0251672097	0.02356892592	0.0203359341	0.0256094583	0.0416137743	0.0303715031	0.0335442434	0.0443010188	0.0825195274	0.02672567252	0.04738811672	0.0931692018	0.044970201	0.065227828	0.0940281714	0.0995240123	0.1310124848	0.0709227428
a21	0.0150292684	0.01615115948	0.01838267992	0.02035318112	0.0320461538	0.0356675706	0.041414425	0.0471652378	0.0723916002	0.0316350156	0.0521998634	0.0776921458	0.0605869496	0.0676345404	0.0968438418	0.1297432706	0.1356899792	0.0493731054
a31	0.0136282955	0.01346382228	0.0168132396	0.0212104225	0.03203021772	0.035739782	0.0392557148	0.0554563462	0.0860970848	0.03440059386	0.04301047946	0.134977095	0.055186162	0.0626094938	0.099138016	0.09913004454	0.098200395	0.0596528286
a37	0.0260301386	0.02719988792	0.0226552539	0.0280705585	0.0347295308	0.0274363302	0.0311785186	0.0492943034	0.0958014918	0.02807384434	0.04470067686	0.1006192912	0.0453203868	0.0527022776	0.0914332066	0.1026725004	0.128566426	0.0635153422
a31	0.01475862524	0.018728581	0.0155058095	0.0189363366	0.0260465098	0.0291626482	0.034980128	0.0541614014	0.0946419854	0.03181138254	0.0494023367	0.0985928252	0.0584307426	0.061221681	0.095395102	0.1219580436	0.1124024628	0.063863378
a7	0.0318823214	0.0330226126	0.0268857	0.030201987	0.0311818404	0.0283267032	0.028137833	0.03778938	0.1141758528	0.0348934628	0.0406947244	0.1048126576	0.0453943454	0.0459228716	0.0894169558	0.0869969614	0.1242874724	0.0659763496
a31	0.0192603802	0.02562558602	0.0203136654	0.0231799412	0.0252453564	0.028572353	0.0327279158	0.0516412598	0.1098793036	0.0329695008	0.0509515134	0.0900333224	0.0639229612	0.0634346962	0.0911620982	0.114306428	0.1080576916	0.048716034
a17	0.035132374	0.0392294526	0.0308417376	0.0364320746	0.0317934002	0.0320098262	0.0310000112	0.0389540086	0.1250800284	0.043203954	0.0400384228	0.0763594874	0.0439722458	0.0425561306	0.080640545	0.084764645	0.11870134	0.0692902818
a41	0.0179299965	0.01889937	0.0203856956	0.02234460288	0.0241642362	0.028216325	0.0313244822	0.042069802	0.128957271	0.0347542548	0.0530305032	0.0862052646	0.0572107572	0.058152788	0.0903178222	0.1264331164	0.1099200508	0.0496836514
</S>	0.01702354812	0.02568562344	0.02536582444	0.03049686792	0.02472912426	0.0321901394	0.0361726222	0.0444454996	0.1220698432	0.0487526536	0.0498767214	0.0551224508	0.0588268906	0.0528967642	0.0869557746	0.103884916	0.1233553066	0.0621493926
