 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.0492413988	0.0547245906	0.0480090174	0.08354482	0.070280862	0.089930082	0.1011177614	0.0921895582	0.1043389492	0.17451498	0.1321079762
a31	0.0672698516	0.076369572	0.02751518804	0.067908816	0.0955064816	0.124674985	0.1171234624	0.1131076754	0.0850757652	0.1216302488	0.1038179582
a20	0.11646999146	0.11327924556	0.04629411964	0.0772491286	0.0920046428	0.1085021208	0.1025020556	0.1059147196	0.07715028	0.1120543256	0.0485793626
a46	0.08388430414	0.09457142668	0.03504937158	0.0899689818	0.1048804264	0.1631757896	0.0977586536	0.08213804	0.0651200312	0.108208604	0.0752443782
a10	0.0564452292	0.0661040036	0.0228711258	0.10980364	0.089531763	0.119692015	0.0878941044	0.07955158486	0.0700275986	0.113091874	0.184987062
a17	0.072055104	0.0855999816	0.0325121966	0.106277376	0.062835144	0.0872982598	0.0785071056	0.0716597584	0.0686113722	0.162620406	0.1720232754
a31	0.058786362	0.0806205448	0.0300906138	0.108318995	0.0605948962	0.0875802536	0.0916985858	0.08235269252	0.077728657	0.138113178	0.1841151976
a20	0.0829855952	0.104421648	0.03710058916	0.0928335514	0.0481244588	0.0905053233	0.1025553273	0.1027106388	0.0808375988	0.146002939	0.1119223284
a8	0.0435659846	0.072091454	0.03164321094	0.075085578	0.0492419214	0.0710557844	0.1358398218	0.1152229386	0.103287402	0.189351654	0.1136142527
a20	0.038501446	0.060750302	0.0206244044	0.064727974	0.0438279458	0.0636469702	0.147493525	0.1350187608	0.0698551794	0.174212031	0.1813414674
a31	0.0502623638	0.0769481632	0.03760608632	0.0699440598	0.0496741775	0.070573403	0.134451188	0.113098168	0.076118615	0.1301049048	0.1912188716
a39	0.063503352	0.089317629	0.041576801	0.0679471108	0.0434951183	0.0641145406	0.1179104626	0.1078952644	0.0723225838	0.1782309068	0.153686213
a31	0.0461388126	0.0829153456	0.046039444	0.0633586278	0.0446332208	0.05630513264	0.1277122492	0.1308970728	0.0849699	0.2047345006	0.1122957102
a33	0.0621363482	0.0757939208	0.0473234614	0.0626917404	0.0461022422	0.0487500753	0.1272991646	0.118346083	0.0681288342	0.1583146506	0.1851134748
a31	0.0540091651	0.0736685792	0.0519133258	0.0593369624	0.050821651	0.0563890282	0.098319269	0.123720092	0.1279439218	0.202163418	0.101714578
a18	0.075340075	0.0960887682	0.0917409418	0.078496968	0.0550345822	0.0500434506	0.0853836812	0.0833776904	0.0700431372	0.181281605	0.1331690908
a31	0.06454772448	0.0870962102	0.0841821066	0.06799133	0.052072557	0.0508737276	0.1024294072	0.113195047	0.091664837	0.1596886506	0.126258396
a23	0.0793829274	0.0926354328	0.1182691914	0.0758111622	0.0573694676	0.0541843838	0.080571023	0.079583414	0.0780842302	0.166842	0.1172667594
a31	0.05793214608	0.0708816918	0.0825301384	0.0652719586	0.0585817292	0.0597722134	0.119625913	0.111124301	0.1232286832	0.144394344	0.106656899
a39	0.082582193	0.0853594604	0.1162322296	0.0735863388	0.063511769	0.0580635274	0.0826855166	0.0844920264	0.0855900072	0.153823368	0.114073555
a31	0.06338901396	0.0726830855	0.1039770556	0.0675138616	0.0614412812	0.0543220104	0.1283023832	0.1101166636	0.1097302224	0.1326820088	0.0958423776
a24	0.0932542572	0.090154037	0.1042275448	0.070913542	0.0659782302	0.0580503348	0.0901283704	0.0878043452	0.0940105092	0.132994971	0.1124838648
a20	0.05844497048	0.0620937044	0.074718035	0.067028568	0.0662863076	0.0606162566	0.1502149692	0.1239493648	0.124116135	0.1226234094	0.0899082962
</S>	0.07256272792	0.0756803496	0.0790264742	0.0645258036	0.0651023576	0.079168592	0.1170064474	0.104344955	0.112705125	0.1289348098	0.100942338
