 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.1062695082	0.143486478	0.120441142	0.132777938	0.110077295	0.20763101	0.179316624
a46	0.0762352378	0.168221192	0.3053567284	0.11668792472	0.128265112	0.1392125638	0.0660212474
a35	0.0779204142	0.212389104	0.2596041674	0.1354791791	0.1127544576	0.1385093538	0.0633433142
a3	0.1104856526	0.19563566	0.239166842	0.1377382256	0.1116114188	0.130880287	0.0744819178
a31	0.1305944766	0.1887749712	0.2421714808	0.1546818454	0.0983206528	0.1267860874	0.0586704828
a18	0.1853741712	0.222535434	0.2237332262	0.1472553494	0.0927177734	0.0847737848	0.0436102506
a31	0.1522657382	0.185100742	0.1589087976	0.1359260344	0.1533061184	0.1294199192	0.0850726366
a46	0.157512269	0.256340138	0.1610335272	0.15309588892	0.1113585388	0.08837856	0.0722810916
a31	0.0978813874	0.1712968706	0.0884753054	0.1277423196	0.1300990032	0.1557613884	0.2287437116
a46	0.1210566464	0.2245334558	0.147814096	0.1656694068	0.0977682392	0.0942045224	0.1489535762
a31	0.1095934934	0.184056432	0.095725967	0.120654351	0.1389029762	0.1566494952	0.1944173
a17	0.1422585476	0.1709285954	0.140887092	0.164716937	0.094282228	0.1144559348	0.1724706646
a20	0.1179192692	0.17421701	0.1252484182	0.1061184494	0.1251234295	0.154625306	0.1967481472
a31	0.134610204	0.20277922	0.1162264972	0.10752478	0.1140042068	0.1530667916	0.171788244
a7	0.150932524	0.155869724	0.10957156	0.1081613864	0.1114023716	0.1436012406	0.22046118
a39	0.1447531444	0.206342812	0.16554662	0.09962034706	0.087330076	0.157300878	0.139106118
a31	0.164642584	0.264172314	0.110151529	0.1118178036	0.094684294	0.139656118	0.1148753568
</S>	0.14137908016	0.1171393872	0.09242577542	0.13514826988	0.1117849246	0.1322647712	0.269857816
