 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.06760445	0.063717832	0.056288404	0.0568263634	0.059376798	0.0603276842	0.062458509	0.0606684352	0.0610287274	0.0634391212	0.0672117244	0.0732857886	0.0885174916	0.079181175	0.080067493
a10	0.0999718852	0.0564221552	0.0460903514	0.0458108564	0.0598627806	0.0494571512	0.0716163188	0.062828578	0.061700154	0.052659334	0.0601751074	0.1062226892	0.1080567332	0.0740479356	0.0450779679
a39	0.0790108886	0.0881362816	0.066643927	0.0532342436	0.0717543688	0.0637786842	0.07277148	0.0528315034	0.0599884134	0.055857072	0.0588051856	0.1292891968	0.0804251288	0.0435641494	0.0239095136
a31	0.0734566476	0.0854807214	0.0703570172	0.07057449	0.0720244828	0.0525659222	0.067615801	0.0502597994	0.057845207	0.0595193466	0.0594046562	0.1137587758	0.0748215554	0.0568626382	0.0354529738
a21	0.0655675984	0.066396043	0.0545777144	0.0427625674	0.0592470636	0.0425110248	0.0719574778	0.0461212562	0.075639072	0.0742047172	0.0668642332	0.1171053944	0.1164678026	0.046884529	0.05369352108
a31	0.0681431096	0.062765218	0.0593898292	0.0581573698	0.0682323792	0.048461461	0.068125421	0.0476074074	0.0676567058	0.0724353028	0.0662696784	0.121180441	0.0858199232	0.0586394102	0.0471163334
a21	0.0630596506	0.0593485546	0.0455182702	0.0388336266	0.0554720728	0.0472238076	0.0816096272	0.0545920458	0.0681870144	0.063692086	0.067048792	0.1324195296	0.1088136878	0.0517624962	0.06241872154
a31	0.0677156278	0.0574093624	0.0553706376	0.0478359914	0.0810765968	0.0540299278	0.0883356302	0.0543328922	0.0763250456	0.0685476898	0.0639377522	0.1076647014	0.0817772502	0.0498323154	0.04580861596
a28	0.062697946	0.0570381746	0.0540002274	0.0453184288	0.0581180772	0.046003795	0.0813792354	0.0527746512	0.070350229	0.0644450396	0.0673217494	0.13428373	0.0826641552	0.046846511	0.076758026
a31	0.05883934654	0.0446179338	0.0439861232	0.0406788478	0.0917329656	0.050366289	0.125252896	0.0609643842	0.0844087724	0.0694739536	0.0664008404	0.0924205274	0.0780063021	0.045123073	0.0477277553
a37	0.0662287272	0.0418751454	0.0433591029	0.0396764224	0.0691606702	0.047893625	0.1046324802	0.0523574118	0.0808353408	0.0644297184	0.0677070173	0.1091259006	0.079707932	0.0356164768	0.09739400456
a31	0.05437466974	0.038714149	0.0399813076	0.0402087744	0.0825381152	0.0485015398	0.1468579828	0.0599947078	0.081690796	0.0695198858	0.0646164044	0.0917008162	0.086109604	0.0405050106	0.05468624266
a6	0.0630687922	0.0338791625	0.0329392454	0.0337614986	0.0623278718	0.0452700568	0.1290970966	0.050373099	0.076415774	0.06125767	0.0671291718	0.1057988972	0.0951369042	0.0311820196	0.11236274476
a31	0.04993810056	0.0315613662	0.0301942406	0.0375923838	0.0531878734	0.0523167062	0.0860178272	0.0567189524	0.077600916	0.0668641408	0.0698955882	0.1021087988	0.125114198	0.0526752476	0.10821367144
a20	0.0563688724	0.0310964094	0.0304895494	0.0306963372	0.0498935298	0.041885179	0.0677803324	0.046895379	0.0720318888	0.061330059	0.0730906966	0.1416029852	0.1670174778	0.029901344	0.09991992098
a41	0.05081048154	0.029206321	0.0297850307	0.03328532	0.0463433146	0.0464466548	0.0697632576	0.0511095964	0.063443085	0.05739824	0.0596999124	0.1168874568	0.180687104	0.0382289308	0.12690527686
a33	0.05475964434	0.03319770194	0.029796345	0.0341874868	0.0445547462	0.0509527784	0.0751503496	0.057589724	0.0686220562	0.0577686952	0.0646338606	0.1193473834	0.16280428	0.0406605778	0.10597438046
a31	0.0417796961	0.03007917534	0.0287107964	0.0287521472	0.045936551	0.047852405	0.0611190354	0.0633204164	0.0626601344	0.0586793184	0.0718152992	0.1587360424	0.160020196	0.0653977338	0.07514107434
a37	0.0440049094	0.03397813814	0.0315413418	0.0354835818	0.0400043432	0.0442284022	0.089504734	0.051917997	0.080969286	0.063868451	0.086616352	0.137502166	0.1094949142	0.033537614	0.11734776968
a27	0.04072438654	0.02804956186	0.025351243	0.0259644932	0.0377687508	0.0367177748	0.0559980978	0.0447268196	0.0575728486	0.0463561792	0.0604661606	0.1699166812	0.183870526	0.0461101708	0.1404063063
a31	0.03636916616	0.0331238288	0.0273894482	0.028525088	0.038145002	0.0377258948	0.0686080412	0.047305542	0.06312644	0.0487363218	0.0747870658	0.1837082714	0.159023714	0.0585528819	0.0948732889
a3	0.0453195216	0.03967217732	0.033078394	0.0358018618	0.0428708628	0.0412914228	0.0603066322	0.046382883	0.0527594834	0.0413949486	0.0646971466	0.1670012656	0.1424615436	0.0590281562	0.12793372468
a8	0.04304287886	0.03745730406	0.031550059	0.0320349404	0.0400109162	0.0374187272	0.0562488446	0.0415058254	0.0471163462	0.042481758	0.068790273	0.170006851	0.1875366892	0.056798751	0.1079998206
a38	0.03384032594	0.0336924725	0.0321737068	0.0317708762	0.0472620558	0.0437266546	0.0729999198	0.0510158636	0.0536731004	0.0472172984	0.0669451066	0.1294830464	0.1627391256	0.0893760308	0.1040844174
a31	0.03353701976	0.03404644274	0.03502192808	0.0388491978	0.0496855108	0.0493775792	0.055438408	0.0519012806	0.0609034672	0.0668045306	0.0672763298	0.123956692	0.113984971	0.086440597	0.132776053
a33	0.0506229814	0.0484421632	0.0424103496	0.0415359612	0.0483662836	0.0487341496	0.05557082	0.0530516364	0.0471284836	0.0455697364	0.0490699656	0.0868696528	0.107563537	0.119897046	0.15516726
</S>	0.03936007812	0.04060835546	0.0401418504	0.0387747444	0.043856223	0.04750060766	0.05452974046	0.051686665	0.05069189874	0.0578844708	0.062017393	0.0989050516	0.127738424	0.0871429904	0.1591614606
