 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.098650739	0.101332144	0.0900224694	0.1030329002	0.0803726822	0.0874311536	0.100191386	0.1034055976	0.124452873	0.1111080672
a20	0.0581252046	0.1190275512	0.0766244034	0.0881081618	0.0424634866	0.1191105742	0.132718504	0.132292786	0.142766848	0.088762458
a31	0.1101847048	0.1383368306	0.0962557444	0.086777044	0.0339527774	0.105083042	0.1290978432	0.1159307782	0.10678601	0.0775952432
a28	0.0925194832	0.1324605136	0.083324705	0.0724165964	0.0373276962	0.1153204102	0.125484108	0.150771282	0.1252478732	0.06512737
a37	0.0615382952	0.1345133948	0.06826773012	0.0705302988	0.0374200432	0.113877361	0.0933794822	0.1241055	0.197362008	0.099005876
a24	0.0656801466	0.1214938786	0.0701830006	0.0778843358	0.0449938695	0.110784948	0.0836322132	0.1305810488	0.1729877092	0.1217788498
a31	0.07933283056	0.1036471756	0.0701067286	0.0753627832	0.0386164012	0.1104823476	0.0876611202	0.1101286748	0.1543124192	0.1703495166
a20	0.0556700028	0.1132202204	0.0660409016	0.0636344968	0.03928054468	0.1047382874	0.113910827	0.123416993	0.1882485748	0.1318391302
a1	0.0479919858	0.118244118	0.0695278574	0.0682339136	0.0407860206	0.1037655756	0.0770479208	0.128790865	0.2026726836	0.1429390656
a31	0.0551786114	0.1076984684	0.0595648524	0.07447422228	0.03814945224	0.0966602206	0.0844758716	0.126983643	0.2220825152	0.1347321536
a28	0.04725573714	0.1201696308	0.0567288298	0.05151985388	0.0353052101	0.1045805988	0.08914958948	0.112427122	0.12583511	0.2570283212
a24	0.04513228	0.1162466172	0.0634829988	0.05852164104	0.04347644434	0.1024841552	0.0772242618	0.1233099794	0.19438067	0.1757409376
a28	0.05108728874	0.11032319066	0.0545290594	0.05843904714	0.03734871854	0.098415398	0.0824344432	0.121468677	0.2293389506	0.1566152515
a24	0.0515097455	0.1124954432	0.0533889768	0.05728477118	0.03146134588	0.1145195024	0.0960645606	0.120576448	0.205698062	0.1570011438
a46	0.0523023332	0.1039396756	0.05262790074	0.0538576522	0.0321694391	0.105958929	0.0871838622	0.1327110368	0.197842298	0.1814068808
a14	0.0337401077	0.0972060428	0.04953526542	0.0578138348	0.02723997174	0.1378470484	0.11840663	0.163123388	0.1365685314	0.1785191766
a31	0.0300192583	0.1129107523	0.05395446936	0.0589724286	0.02271818846	0.1431895062	0.1546874052	0.1135527206	0.1605304446	0.1494647928
a11	0.04667045284	0.1203082745	0.06170456898	0.04363120294	0.03160364394	0.1607638328	0.1253821103	0.1137433882	0.1297061736	0.1664863538
a31	0.03416800968	0.1025952082	0.04283201806	0.05087354892	0.0281929446	0.149467496	0.1055093324	0.13841891	0.175769946	0.1721725884
a47	0.0491356372	0.1123111648	0.0502831068	0.03988449914	0.0313729222	0.2208715894	0.1380969366	0.1063160076	0.1284523072	0.1232758354
a31	0.03665802626	0.09218498816	0.044090337	0.0503397872	0.03073932546	0.191115374	0.111566943	0.128634516	0.241099045	0.0735716112
a24	0.04712549	0.116460366	0.05433820266	0.0694240942	0.0434043945	0.1891146288	0.097853281	0.1148616096	0.1433194052	0.1240985358
a1	0.0426198959	0.09906697946	0.0408403801	0.0433536068	0.02942944832	0.2265603088	0.1134164072	0.103217697	0.160974192	0.1405211274
a20	0.03125760368	0.10266731454	0.03666484738	0.0553558638	0.03706810916	0.198077054	0.0927327748	0.136362433	0.189244806	0.120569181
a31	0.02394323542	0.1150966524	0.0515490554	0.0497194848	0.0356786462	0.192923987	0.1000372562	0.1116599572	0.197004598	0.1223871242
a20	0.0564740078	0.0994990288	0.0509159188	0.0724796915	0.056097999	0.184393005	0.0782166844	0.1058885878	0.1512209842	0.1448141054
a37	0.0360122182	0.09137093306	0.0409703372	0.04775095252	0.04505087314	0.200363765	0.1083958132	0.105576255	0.169663498	0.1548453356
a24	0.0379980766	0.0923144344	0.04265965348	0.05575563312	0.05381565526	0.196014806	0.0950793824	0.111253268	0.170591298	0.144517806
a29	0.0350314872	0.09138028334	0.04131472512	0.0546581256	0.0508519714	0.18989083	0.1036877302	0.119560249	0.1630958192	0.1505287544
a20	0.0351374902	0.08020319422	0.04473832152	0.0621960716	0.049544438	0.1814544928	0.0957753716	0.1262968218	0.179204156	0.145449613
a10	0.0387898662	0.08943774544	0.0508287102	0.0547303262	0.04252052688	0.166454247	0.0916283638	0.1306518888	0.188222558	0.1467357706
a31	0.0372581844	0.09020609014	0.0517128132	0.053976632	0.0398545637	0.1733080522	0.0874117856	0.141814773	0.1806947948	0.1437623024
a17	0.067051952	0.10324843708	0.07115360348	0.05430619088	0.053654596	0.1480554122	0.1081986962	0.111327485	0.138676308	0.1443273356
a20	0.049960881	0.0930267831	0.04968433132	0.0501235243	0.0523201308	0.139404609	0.1169364252	0.128080588	0.156105872	0.1643568452
a28	0.050303288	0.07749839728	0.04943794388	0.0587238256	0.05151233286	0.150694662	0.10568609	0.1302790148	0.167653302	0.158211147
a0	0.0504157582	0.08587005824	0.05189222298	0.056352767	0.049894908	0.1433882952	0.0968756904	0.121609266	0.1809665008	0.1627345412
a18	0.0498986932	0.07992610214	0.04570549906	0.0566062058	0.05771393192	0.1529329748	0.09937024	0.1240437328	0.176385836	0.157416786
a33	0.054356851	0.0735796128	0.04439358514	0.072661076	0.0580331276	0.1562328142	0.085724849	0.127015054	0.168005137	0.1599978824
