 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
a8	0.053769569	0.0355779934	0.041064273	0.0338708768	0.0344608878	0.0427609446	0.04588620488	0.0471448386	0.0475189908	0.0437673192	0.0485685988	0.0512671228	0.0542683614	0.0550529368	0.0615315376	0.0564842684	0.0533212594	0.047603462	0.0519369044	0.0941436714
a37	0.0869185388	0.04265720992	0.12180659904	0.0345447328	0.029819232	0.0422113078	0.0457590696	0.044390374	0.0490474192	0.0457721358	0.0453896014	0.0422099724	0.04237324368	0.02817462314	0.040334988	0.0761491548	0.0349747136	0.0439516726	0.071844871	0.0316705742
a31	0.0924260598	0.0554214113	0.1072898449	0.04194405674	0.0357039826	0.041625998	0.0417459194	0.0395483398	0.0424264968	0.0436954624	0.0385224204	0.042363942	0.0388334906	0.0350221166	0.0443999886	0.0698288484	0.0388238286	0.0439911786	0.0623106022	0.0440760008
a29	0.0995876948	0.0716802216	0.07625197904	0.0419463392	0.042826124	0.0387582432	0.0375694638	0.0408607246	0.0493726862	0.0493432798	0.0462857068	0.0468381548	0.04393135436	0.03848933812	0.0442513582	0.0752604876	0.030455487	0.0423561876	0.0595200578	0.0244151018
a1	0.0584983388	0.03146333308	0.0444896132	0.0412651972	0.05223698506	0.0443478932	0.0403651894	0.04442015732	0.05057827	0.0460653077	0.0460816608	0.0428301402	0.04057451068	0.06381697754	0.1063264208	0.0664769404	0.035539987	0.0468117861	0.0524443379	0.0453669631
a39	0.0532854896	0.03597137324	0.0385393168	0.0424780714	0.0366318366	0.05270168078	0.042236744	0.04874451094	0.060336334	0.0532673226	0.0505695318	0.051052775	0.0465443294	0.06057420232	0.0913554494	0.059684366	0.0335731894	0.0385043392	0.0532897617	0.050659363
a3	0.0492777774	0.04126939592	0.0388393434	0.036991457	0.041967682	0.04634478334	0.03821640894	0.04175520174	0.047654507	0.048750393	0.0450661824	0.0474412638	0.0405165224	0.06132880614	0.0982721522	0.0608114514	0.0408680693	0.0460780156	0.0738944146	0.0546561852
a20	0.036805815	0.0302555794	0.0361747198	0.0348982714	0.03456530592	0.04072736502	0.0404529244	0.0454254424	0.047538988	0.0479619832	0.047930368	0.047585291	0.0406786334	0.056634818	0.0822996208	0.0590133788	0.0447117311	0.0484613458	0.115779708	0.062098733
a8	0.0375419678	0.02865308784	0.0381408132	0.0378180306	0.0306193582	0.03481554966	0.03622239286	0.0416560437	0.0457142091	0.0492478528	0.0487843438	0.0521291802	0.0420612415	0.059370132	0.0958967912	0.0587924734	0.04833426452	0.057171676	0.097319308	0.0597112768
a17	0.0423262302	0.03214102744	0.0384490576	0.0408085274	0.0355438636	0.04230061712	0.04030551326	0.0480817844	0.0561310334	0.0524799118	0.0525345438	0.0523031261	0.0481644558	0.0488027734	0.073886022	0.04840255	0.03765345146	0.0456769906	0.0878087362	0.076199767
a31	0.0382148588	0.0275587322	0.0373136414	0.049425352	0.0289715174	0.0345621957	0.0385452758	0.043683829	0.0488484994	0.0498099456	0.0513797846	0.0504394214	0.0450604706	0.0583431344	0.0699402592	0.0588183956	0.0387965136	0.0520780558	0.0949388637	0.0832712366
a10	0.0308550594	0.02715562274	0.0318227606	0.0378869418	0.0285534196	0.0358487246	0.03792809668	0.0480956666	0.0580206066	0.0518532828	0.060510279	0.0535989584	0.057431445	0.05972292	0.0573977958	0.0754417892	0.0467322796	0.057113929	0.0843479985	0.0596824496
a31	0.03916820148	0.02587791904	0.031135855	0.0402445858	0.02588209048	0.0369610932	0.039933855	0.0470332858	0.0582407296	0.0547137042	0.0619565388	0.0594504236	0.0554510728	0.0532648866	0.0664433802	0.077632091	0.0381762104	0.0508360848	0.0713589774	0.0662389942
a39	0.0505531868	0.03420116028	0.0384848422	0.0389205474	0.0251995419	0.0358895084	0.0391887896	0.0543035596	0.059338575	0.0529466678	0.0567793314	0.0636053264	0.0567590266	0.0526173668	0.0578038972	0.0707858444	0.0405479388	0.0447844122	0.0715864018	0.0557040914
a31	0.0538751974	0.0351907937	0.0321890596	0.038212331	0.026344444	0.03121195064	0.0364968914	0.0447916202	0.0499096648	0.053742443	0.0544330352	0.0608524352	0.0586045928	0.0538185776	0.0518247118	0.0763435454	0.03989859554	0.0508567636	0.0927636566	0.0586397014
a24	0.05629744724	0.03993927112	0.04118548866	0.0298986372	0.02811797846	0.032082806	0.03722787516	0.0500507742	0.0532040434	0.0538184052	0.0579026056	0.0669004796	0.0600123084	0.0542944824	0.0508016208	0.0836133642	0.0407804828	0.0384966417	0.0764467956	0.0489285066
a37	0.05377769714	0.03271949692	0.03313919256	0.0333820642	0.02202979488	0.0311909808	0.03731934214	0.04537084112	0.0494172323	0.0483064582	0.0547676614	0.0596295248	0.0581655524	0.052700815	0.0486552022	0.0801336406	0.0375113652	0.0404979338	0.1138207102	0.0674644894
a31	0.0586175644	0.03598021328	0.03075521606	0.0366837475	0.0253858498	0.0329546886	0.0393711052	0.048093573	0.0501596144	0.0555999292	0.0587553224	0.0628056952	0.0571420024	0.0561096828	0.0585108058	0.085466212	0.03916290794	0.0473658726	0.0710478946	0.0500320896
a11	0.0576995022	0.03800700202	0.0425867224	0.0292306152	0.02652820958	0.0315041345	0.0381309956	0.05039817694	0.0531441563	0.054745794	0.0577304524	0.0645830904	0.0616001976	0.0586365382	0.0537167558	0.0916525428	0.0324130066	0.0318057778	0.077364109	0.048522196
a16	0.05646863914	0.03461207736	0.03456648142	0.0361167292	0.02412498894	0.03052063906	0.0375824189	0.0466210316	0.049087006	0.0572315824	0.0574057782	0.0639989188	0.0596836382	0.0561156548	0.052747182	0.0898855164	0.0358624035	0.0452565784	0.0923078356	0.0398049108
a31	0.05451448812	0.02906630316	0.0277942192	0.03520065494	0.02090684144	0.03167285236	0.039104008	0.0510763496	0.0531261382	0.0594284506	0.0608896362	0.064895975	0.062821796	0.0574871288	0.0600359892	0.083136814	0.0434684486	0.0495641128	0.07566276	0.0401470596
a39	0.0536523452	0.03412341564	0.04181730494	0.0276214767	0.02597795858	0.030857305	0.03771581874	0.0505641752	0.053313431	0.0564633662	0.0574186708	0.0605575476	0.0620998024	0.0633204238	0.057122409	0.0878932416	0.0311124716	0.0321774092	0.074208086	0.061983344
a37	0.05277450464	0.0306528513	0.03426296938	0.0353239147	0.0255653074	0.02979831348	0.0360252356	0.0464221906	0.0490910538	0.0596027202	0.0574295584	0.0667415708	0.0577046	0.0530855498	0.0525834868	0.0861403714	0.03517215074	0.045674331	0.104972246	0.040977109
a10	0.0521378718	0.02727363616	0.03179036996	0.0349487448	0.02326539952	0.03202927634	0.0404718692	0.0513271286	0.0533752704	0.0593302356	0.063073851	0.0635136572	0.069292484	0.057362971	0.0605919648	0.085938086	0.03734177868	0.03960672092	0.0790902006	0.03823849706
a20	0.0510722194	0.029800795	0.02992897654	0.03378272106	0.02631433792	0.03797446034	0.046230754	0.056530703	0.0567789636	0.0596259162	0.0667635	0.0647484732	0.0592381424	0.0573647636	0.0704304074	0.075555237	0.0318023818	0.0328037862	0.0764695152	0.0367839616
a36	0.04356387696	0.02512712354	0.0301634739	0.032553679	0.02885418828	0.0391220928	0.0464301678	0.054969565	0.0562658298	0.0568991738	0.0626290894	0.0603190462	0.0580613408	0.0578497712	0.0742753562	0.07920091	0.0353482422	0.038411638	0.0785010146	0.0414544204
a24	0.02923772134	0.01557927472	0.02814825971	0.02977705476	0.0226137235	0.0406221949	0.048641753	0.0608809248	0.0625048364	0.067884927	0.0647191974	0.0652697914	0.0562319996	0.0556568168	0.0675238744	0.0710247912	0.0411791304	0.0490853968	0.0751982018	0.0482201622
a31	0.0337040308	0.01665685996	0.03345596484	0.02759020218	0.02093344306	0.0370434362	0.0440755484	0.0616414026	0.0668863464	0.069371652	0.069861038	0.0595150934	0.0605229692	0.0532910074	0.0624109144	0.0693275198	0.040555005	0.0468567308	0.077341894	0.0489589626
a8	0.030490628	0.01832506064	0.02811041408	0.02770145708	0.0217534395	0.0297521784	0.03596433914	0.051505325	0.0607852294	0.079524959	0.0752671952	0.0707621296	0.062948794	0.0644340294	0.0588994514	0.0752418864	0.0306336728	0.044623277	0.0815318295	0.0517447272
a31	0.02270036164	0.01548874528	0.02151159552	0.02519420386	0.01448434392	0.027323693	0.0372927492	0.0611839426	0.0734988134	0.0901991764	0.0749538594	0.0861239082	0.062232375	0.06039368	0.041704708	0.072220283	0.0393858189	0.05766706386	0.0658599327	0.05058072634
a17	0.030686277	0.02013513952	0.03002004886	0.02378398822	0.01803181358	0.0309274846	0.0341499286	0.0571211154	0.0776613932	0.0886473184	0.0787124476	0.0736455446	0.0688533168	0.0564182938	0.0445900634	0.0750878034	0.02689617816	0.0399169388	0.076413161	0.0483017469
a31	0.0277097755	0.01388976092	0.02314001924	0.02265260414	0.01156478674	0.0284104114	0.0379254588	0.0698852788	0.0800378928	0.088142408	0.074950098	0.0830166758	0.067325612	0.056417462	0.0404623924	0.0643309156	0.03309859696	0.0413341304	0.1050507779	0.03065492878
a3	0.03576599096	0.0226801238	0.0306983803	0.0232882956	0.01907305784	0.0343399574	0.0371073689	0.0547457642	0.0698792514	0.0902927654	0.0760244536	0.0764970474	0.0677637422	0.0524482116	0.0482343092	0.0678841136	0.03130476808	0.046931901	0.07057718472	0.04446330736
a20	0.0330187232	0.01657353748	0.02811282612	0.02307718904	0.01279213762	0.0286953632	0.03610218	0.0637712344	0.0798192496	0.0994665026	0.0827668978	0.0885288732	0.0705037014	0.0550853612	0.0356753604	0.056395394	0.0321892123	0.0401230394	0.0850473168	0.03225591054
a8	0.03308646778	0.01646086328	0.02332703014	0.0262527945	0.01429221096	0.033152989	0.0400031314	0.06608614	0.085657781	0.0890348246	0.0799994576	0.0794492882	0.0737806024	0.0503459638	0.0318934006	0.0503694702	0.03734520196	0.0538618738	0.07736739294	0.03823310346
