 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.1005926012	0.0573862088	0.0702099446	0.093313768	0.0859724836	0.0519832272	0.0715249826	0.0655352524	0.0719693928	0.097847938	0.1165543112	0.117109913
a24	0.060659718	0.02191637014	0.0341676453	0.1239355032	0.093551131	0.04170509348	0.0805937516	0.097170523	0.0833985304	0.0942213074	0.175654817	0.093025609
a31	0.1011216106	0.0229098508	0.06336068176	0.1072012812	0.09000642	0.04342957708	0.102416093	0.097008233	0.06278177092	0.0733521504	0.1052343122	0.1311779808
a8	0.0629337938	0.01875682122	0.02974420466	0.121199528	0.0735261174	0.0387873654	0.107483376	0.1243455692	0.0623864688	0.0870841074	0.1245609438	0.14919171
a20	0.0595255146	0.0184685754	0.0336510764	0.1203409258	0.0808718082	0.0488227208	0.0898686674	0.0913725738	0.07757504772	0.0928292564	0.126479992	0.1601938222
a31	0.0810985748	0.02076157352	0.0356981608	0.1225497232	0.0667435822	0.0312827194	0.0638417166	0.0760357872	0.08471990318	0.09640033	0.138340766	0.1825271628
a8	0.0628088774	0.015172673	0.02527728512	0.1283144082	0.083130305	0.03839279944	0.094172595	0.0964720266	0.0600108776	0.0931562702	0.1172590234	0.1858328706
a31	0.0647590194	0.0167078318	0.026163772826	0.1199547416	0.0690493222	0.03246644066	0.0817374284	0.0928025636	0.06314199594	0.1098046452	0.1694781872	0.1539340396
a20	0.0497716638	0.01938825216	0.0244068959	0.1254718412	0.0775663208	0.02933385508	0.0833444094	0.1059005808	0.091023876	0.1105982432	0.1358836514	0.1473104052
a31	0.0443947622	0.01613488644	0.0248286017	0.1369782244	0.0901771418	0.03200037532	0.0984049518	0.0850245758	0.0636534528	0.1073109386	0.16580512	0.1352869628
a20	0.0450240176	0.01990764108	0.01783708636	0.139035	0.0892856522	0.02826286242	0.092370169	0.0984440562	0.0697730934	0.0972455708	0.1445409032	0.1582739472
a41	0.0419313582	0.0163391333	0.02045195538	0.146572034	0.0980831766	0.03071877076	0.1261569404	0.0964830524	0.0588669398	0.0905537926	0.1700324712	0.1038103546
a11	0.044525067	0.0166287558	0.01825749886	0.1434062664	0.0896420394	0.03031102706	0.128826623	0.10836362	0.0574193106	0.083006911	0.1588259566	0.1207869328
a6	0.0499704314	0.01727386044	0.01855085374	0.14272423	0.0901962304	0.02634164428	0.127287508	0.1015479976	0.05287834954	0.0707905606	0.151543768	0.1508945492
a31	0.05122848706	0.02182706272	0.0248031589	0.1413958732	0.09497041	0.0306684658	0.129261976	0.1002078052	0.05618709804	0.07131576	0.1342430996	0.1438908126
a24	0.0632914824	0.0222405494	0.02137364408	0.148932578	0.0838975264	0.02863654826	0.0754838854	0.0962365886	0.0611723648	0.0833101364	0.140078157	0.1753465384
a31	0.0476293068	0.01977747742	0.01797547512	0.1497924908	0.0841361882	0.02833760288	0.137750589	0.1019897288	0.058150344	0.077158268	0.1420853078	0.135217241
a8	0.0508029406	0.0245499469	0.02125585006	0.156451302	0.0756854372	0.03046567734	0.0849956498	0.1074492628	0.0569496074	0.0832420434	0.1569831054	0.1511691911
a31	0.0470349138	0.0326864108	0.0233079864	0.17456172	0.0867730158	0.03411713438	0.082235659	0.0818477506	0.0542482562	0.0883045648	0.1503236168	0.1445589566
a20	0.0423692214	0.0305808501	0.0301092172	0.172509473	0.0795985108	0.0500146211	0.1008730666	0.0874659722	0.052230602	0.0876935044	0.1729977908	0.0935571649
a13	0.0439238204	0.0239991837	0.02171737	0.1846483234	0.0756549208	0.03949629846	0.0790779684	0.1042947212	0.0704807448	0.0845786198	0.1425146018	0.129613428
