 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.0983684384	0.081142822	0.0756967996	0.0573272446	0.0879003338	0.0691857592	0.0908263146	0.110895688	0.111638045	0.1177022628	0.0993162772
a28	0.0795682166	0.0433776666	0.0648267764	0.04009462334	0.0612344724	0.0765068148	0.176811926	0.1486572468	0.123298218	0.123479329	0.0621446994
a37	0.097129272	0.0814206058	0.089183476	0.052838406	0.0717109458	0.0874788236	0.114690717	0.101358863	0.1013314522	0.119312854	0.0835445828
a31	0.128127716	0.10479060826	0.1274843726	0.06062015808	0.0727660784	0.070334766	0.085537996	0.082466821	0.089078055	0.1091868128	0.069606606
a17	0.08296231	0.05136447866	0.1221872834	0.063827046	0.0672913284	0.0548881122	0.1101970676	0.0991960552	0.1034819316	0.159739018	0.0848653438
a31	0.093481849	0.0686847858	0.0986026384	0.0622647356	0.0670012064	0.0571346188	0.1379530274	0.105528492	0.1126839596	0.1289237804	0.067740915
a28	0.084759595	0.04974069976	0.0892528276	0.05081069294	0.0605279152	0.0524892114	0.1496463656	0.1177525598	0.1286138894	0.141268506	0.075137729
a17	0.078468279	0.04290023224	0.09386161932	0.05306062912	0.0599675784	0.0518970284	0.144294667	0.1118072964	0.0937241874	0.1680411684	0.1019773038
a20	0.07789428	0.0428904188	0.07983852154	0.0587415864	0.0615534708	0.0594866918	0.1440967848	0.1166531212	0.0971937604	0.162362526	0.09928886
a31	0.080148357	0.04698063502	0.10028153128	0.0485083424	0.0680708718	0.066585747	0.134936572	0.1227499676	0.0902520314	0.1539290928	0.0875568522
a37	0.0779479756	0.05195129214	0.08630540372	0.0494470758	0.065142545	0.0609714035	0.13679892	0.1027700148	0.0857218128	0.166316008	0.1166275716
a31	0.0634503224	0.03661378274	0.08732416586	0.05393218046	0.0632964196	0.0528516971	0.13991825	0.133260171	0.0920359932	0.1752267864	0.1020902317
a18	0.0716668254	0.04344219174	0.05870062548	0.0363956719	0.0594788838	0.0605068801	0.138859324	0.1039673772	0.0817473574	0.164998492	0.180236373
a8	0.0615216476	0.0336137688	0.0633696692	0.0355921678	0.061476308	0.0570938333	0.1398519188	0.1195074842	0.0847475186	0.215687066	0.1275386412
a31	0.05444345356	0.0409863684	0.04527900494	0.02744579	0.061138397	0.0825567916	0.1663928566	0.144259146	0.107552815	0.186185664	0.0837596964
a24	0.068438025	0.0442864502	0.0735480074	0.0464475854	0.0678957216	0.0661532541	0.160060108	0.126859648	0.0955120266	0.1300085448	0.1207906098
a37	0.05942024632	0.03898539122	0.0466991692	0.0251865114	0.0662548796	0.078275167	0.1603366792	0.139432038	0.0999415846	0.1641848082	0.1212835048
a31	0.05901958176	0.04518551756	0.05770000952	0.03516733844	0.07267836094	0.0726509386	0.1827728832	0.124994318	0.0770738898	0.19447742	0.0782797572
a30	0.0706840034	0.0452272372	0.0624244182	0.0458149302	0.0778613042	0.074663058	0.1608156372	0.121559236	0.0700461536	0.1189933268	0.1519106782
a24	0.07013477298	0.04478637732	0.06441018356	0.039018728	0.07055547194	0.0622602984	0.1599009446	0.140632914	0.0929616214	0.1534641118	0.1018746026
a46	0.05817678824	0.04529114106	0.04675461386	0.0359291594	0.0671272954	0.062716675	0.158871775	0.159488824	0.1000779516	0.15571624	0.1098495494
a31	0.05802300848	0.04361578678	0.06014015694	0.0481530568	0.0808994446	0.085458703	0.1401448624	0.1258358936	0.096939397	0.156603938	0.1041857582
a8	0.069081152	0.064617087	0.084215347	0.07407285212	0.0719738576	0.078640879	0.128610234	0.1314985728	0.08546896	0.0967830148	0.1150380464
a31	0.0673050926	0.059150069	0.06811785996	0.066632816	0.0781665008	0.0729508258	0.0967492716	0.1127080366	0.1272295046	0.1361047598	0.114885264
a3	0.0732621936	0.0757470204	0.0908729266	0.0805197696	0.0778352138	0.0814762168	0.1052077212	0.107807421	0.074807984	0.0994796032	0.1329839094
a39	0.0701175886	0.0677097444	0.0659948086	0.0766393816	0.075619839	0.0690004276	0.0923056816	0.1132846432	0.1175006472	0.1269678292	0.1248594092
a31	0.06223103432	0.0632997588	0.0631763072	0.0761662556	0.0797864544	0.0820045188	0.0777241206	0.1133727488	0.12817219	0.126439204	0.1276273696
a28	0.0786136466	0.081887494	0.0826601122	0.08498504168	0.07800030248	0.0861519952	0.088729956	0.110146336	0.084749191	0.095093767	0.128982202
a31	0.0686306132	0.0704072982	0.06714038094	0.07552491592	0.0781768286	0.0671104032	0.0795945346	0.112111329	0.1220475142	0.1270750768	0.132181075
a17	0.0817426228	0.0845547698	0.0827942056	0.09095939792	0.0764097674	0.0830448366	0.0849210758	0.105327107	0.081901485	0.0968385494	0.1315061696
</S>	0.0657208446	0.0689207342	0.06537290904	0.0770386798	0.0780180688	0.070455743	0.0808664328	0.1154644638	0.122703115	0.127679282	0.127759714
