 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a31	0.069338314	0.0610619428	0.0698178636	0.0536995254	0.0633965662	0.0781743586	0.067739289	0.0745115854	0.0846855148	0.0533864472	0.0897229592	0.1210298932	0.1134357628
a41	0.0792567934	0.0648920166	0.0519076776	0.03809541556	0.06316379808	0.0831826618	0.0825731254	0.10379904	0.0983298668	0.0574550432	0.0745631752	0.1246170552	0.0781643266
a37	0.095831049	0.0513293272	0.06022067	0.0473013554	0.059313953	0.0662083268	0.0727210036	0.0862236704	0.100619704	0.0630777732	0.0744953808	0.13939681	0.0832610024
a24	0.0916357292	0.0622692052	0.064047486	0.0491415938	0.0650189314	0.0684687054	0.0678520958	0.08385602	0.0900449724	0.0387629568	0.0703936984	0.1694289156	0.079079712
a28	0.0629954634	0.04244563196	0.0432244658	0.045111912	0.0685848346	0.0749440152	0.0784939748	0.082882397	0.0841281522	0.0520413486	0.0827919076	0.1684987932	0.1138570922
a17	0.0584704785	0.0427880638	0.0415045436	0.0455387254	0.0691909214	0.0786030018	0.0863585552	0.0832769928	0.091850502	0.0429877778	0.0879942338	0.165449944	0.1059862578
a31	0.05351687046	0.03670567326	0.0358311998	0.0420572248	0.0715638186	0.0839339066	0.0908993758	0.0941087724	0.0982547888	0.0474735218	0.0940967938	0.1519942322	0.099563796
a39	0.0623048998	0.0391926468	0.038144115	0.03655102812	0.05958087086	0.072783075	0.0634664746	0.093661097	0.1303766136	0.0422822721	0.12370737892	0.12165024	0.1162992936
a31	0.0491176487	0.03236897332	0.03196152432	0.03210803786	0.06196346	0.0861857152	0.0721205312	0.0896634494	0.110503041	0.0346148811	0.14858265654	0.126471217	0.1243388822
a17	0.0618910301	0.04047343474	0.046510933	0.0314388064	0.0576333036	0.0825064908	0.0780986634	0.096568464	0.1232076268	0.04541191924	0.14201849872	0.1107934988	0.0834473594
a18	0.04477657428	0.03128534434	0.03331174172	0.0315447624	0.0590766402	0.1076924788	0.0815788698	0.0914556948	0.1134448764	0.0319656652	0.165808684	0.103698404	0.1043602758
a24	0.04123314274	0.030286356	0.03305578172	0.0312614828	0.05210827872	0.0889112114	0.068916035	0.0999028174	0.1154175992	0.0271888242	0.1925346612	0.1170069168	0.1021768874
a18	0.0409860068	0.02781923706	0.0329639314	0.0298583493	0.0537763022	0.0953952094	0.0862185872	0.0957594312	0.1096286986	0.0348722622	0.1657264894	0.109567664	0.1174278076
a31	0.0415500582	0.02617780936	0.0289998972	0.02778332108	0.054462728	0.0838970506	0.0724936736	0.096355164	0.117241178	0.041543739	0.1819413895	0.1115518212	0.1160021727
a17	0.0569801528	0.04333975712	0.0392931444	0.0306680788	0.0532880903	0.0791461596	0.0733808667	0.1043083528	0.1179195956	0.0356129528	0.1067514008	0.1082230668	0.1510883716
a20	0.0359987536	0.02670912504	0.0305180674	0.02265585864	0.04867945786	0.1089317952	0.101864137	0.0954416536	0.0963004806	0.0525933328	0.1377668212	0.1507129634	0.0918275776
a17	0.03844935966	0.02857901512	0.030766138	0.0276344486	0.05359649892	0.09338859116	0.0828206404	0.113806618	0.1223648026	0.053507704	0.1564517072	0.116117342	0.0825170982
a31	0.0344850905	0.0263021412	0.0280885082	0.0257467636	0.049648428	0.0930730642	0.1085615868	0.1167623866	0.109711842	0.050305051	0.1399806904	0.1141481088	0.1031863308
a17	0.059834495	0.04963464846	0.0431159062	0.03558208808	0.054841434	0.0923585644	0.0841265134	0.1080372296	0.1125025728	0.0377515254	0.0797009836	0.1093109768	0.1332030862
a31	0.0370657505	0.03129612516	0.0325728384	0.02523464974	0.04280727736	0.0712480292	0.0944234014	0.1111652834	0.1054576578	0.069293868	0.103970176	0.1283263768	0.1471385504
a0	0.064938675	0.0579244012	0.0562566336	0.0440291614	0.057377058	0.0917979322	0.0745060144	0.1192458468	0.0974433368	0.0541457232	0.0581079672	0.096215189	0.1280120636
a31	0.0494625138	0.04286188272	0.0426539782	0.0336681164	0.0428708936	0.05794021708	0.078686733	0.1067931678	0.1086844964	0.0813986334	0.0893729736	0.1287984204	0.1368079594
a8	0.0661213814	0.0596280486	0.0681023032	0.057138984	0.0623342562	0.0836597555	0.0712614876	0.0984670804	0.0733513828	0.0667501288	0.0614003012	0.0965598506	0.1352250286
a46	0.04638529	0.0457519762	0.049200722	0.0447292815	0.0503290504	0.058963348	0.0592192828	0.088951058	0.097169704	0.101449634	0.103407412	0.1320768312	0.1223663826
a39	0.0441969568	0.0441974614	0.0505819705	0.05438134248	0.05500891188	0.0588218596	0.0600050784	0.0900662528	0.0747315808	0.1054297482	0.111775274	0.1264689328	0.1243346172
a8	0.0392148641	0.0399882402	0.0431870527	0.049627476	0.0509218762	0.0547295154	0.0630336532	0.1025703874	0.0908374272	0.0991762524	0.11960113	0.127710236	0.1194018948
a20	0.0453440168	0.0451065112	0.0485571608	0.04551225058	0.0550024774	0.063210037	0.0606539146	0.0803261204	0.0871000366	0.096301328	0.1291569852	0.1255837224	0.1181454492
</S>	0.03633085228	0.0364844016	0.0408877694	0.04794740428	0.0493866216	0.0527728554	0.059711874	0.1068447828	0.1037219832	0.1021969328	0.127211232	0.127358112	0.1091452
