 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.0728246668	0.0698711734	0.0866679592	0.0647873998	0.0681543522	0.0699595108	0.095097272	0.0839791108	0.1244384366	0.14556546	0.1186546852
a20	0.0960019376	0.0916721438	0.1060042664	0.0855270094	0.073208856	0.060092097	0.11359151	0.0501317624	0.1019171928	0.1328873194	0.0889659194
a31	0.0926233894	0.0810674356	0.1123149778	0.1018167962	0.080121245	0.0804796424	0.105725295	0.0470976396	0.100431493	0.115373313	0.0829487684
a39	0.0917657522	0.08982866376	0.1008850956	0.0930233622	0.0728311068	0.0660023558	0.1272436892	0.03116071668	0.1104380698	0.1614232648	0.055397934
a31	0.1066215026	0.08332427692	0.0985102874	0.091827809	0.0886394046	0.082525031	0.107723311	0.036300973	0.0803057604	0.1311394686	0.0930821784
a46	0.0814794354	0.06900537292	0.1014803346	0.0785788872	0.075220747	0.0919247448	0.128325191	0.03645724548	0.0955788402	0.1172803334	0.1246688516
a37	0.0544324438	0.0344852545	0.046727716	0.0812337344	0.078942669	0.0759218596	0.106271513	0.04767045284	0.103105109	0.142319422	0.2288898226
a31	0.0726976388	0.05749820052	0.1030916162	0.0866219906	0.0772708126	0.0742936584	0.11801993	0.03660966986	0.091672909	0.138953958	0.143269604
a13	0.0700448174	0.05202340868	0.082428543	0.084953132	0.06419263	0.0674498428	0.116170154	0.0494914477	0.1154661068	0.140812686	0.1569671968
a11	0.0456355638	0.0314828958	0.0339107152	0.0694238148	0.0685336904	0.0713265	0.149169132	0.042328859	0.142460263	0.184671616	0.161056946
a31	0.0470911964	0.03627012294	0.0469268418	0.0709628796	0.0705102432	0.0765637932	0.146042999	0.038205723	0.1370328114	0.208380147	0.122013256
a20	0.0564070336	0.0438710146	0.0593504214	0.0766730778	0.0564931824	0.0691356764	0.147724062	0.0430436188	0.1333414856	0.172535236	0.1414251938
a31	0.0406576746	0.03271773176	0.0405881238	0.0654277494	0.0622687156	0.075437139	0.171992164	0.0406286065	0.1372226322	0.1958983868	0.1371610496
a41	0.0465202496	0.03517025226	0.0421045972	0.0642767544	0.0502327046	0.0700970644	0.160575892	0.0374143162	0.1424497154	0.190452054	0.1607064006
a31	0.0329297386	0.02625090106	0.0288552278	0.0539147011	0.0514614488	0.0766846058	0.177639958	0.0364218186	0.143542072	0.206122642	0.1661768832
a24	0.0492111106	0.0363437634	0.0354089832	0.0530195629	0.0455702432	0.0685738826	0.151440998	0.0423101138	0.145491559	0.208195888	0.164433953
a31	0.0391885654	0.02950576444	0.0263418916	0.05026298532	0.0493164102	0.0859657156	0.1433225628	0.0405417232	0.1470258762	0.211444952	0.177083559
a10	0.0493981424	0.037258589	0.0337102642	0.0478721374	0.0428057318	0.0699054676	0.148847615	0.0521603954	0.1492015072	0.21450493	0.1543352278
a31	0.0565207182	0.0430216172	0.0408180157	0.0481897284	0.0518899212	0.0823595852	0.175449294	0.0416721786	0.140702796	0.192378104	0.1269980162
a46	0.053613225	0.042668975	0.0426210126	0.0437483898	0.0406792402	0.074438679	0.164825302	0.072068719	0.14400449	0.231890288	0.089441675
a20	0.0419205228	0.0349649934	0.0270833404	0.03717902654	0.039907444	0.0746875972	0.1339138226	0.0548305476	0.1637877368	0.239964451	0.1517604956
a46	0.0319559666	0.0228618863	0.0233842758	0.0389547022	0.0430299562	0.0689708184	0.154701126	0.0550431148	0.175582166	0.247202712	0.1383132492
a31	0.02532475556	0.02187380848	0.0196915672	0.0400442978	0.0413431756	0.0701172922	0.1617115208	0.0677357366	0.1403140912	0.255168826	0.156674964
a7	0.0539314744	0.043386021	0.0441490124	0.05122453734	0.0436036922	0.100407384	0.1976246046	0.0467812474	0.1092149548	0.1977520912	0.1119249786
a31	0.04130319172	0.03105967906	0.0312791597	0.0407643066	0.0393466536	0.0603214582	0.1471571586	0.0733686696	0.158872742	0.250386842	0.126140151
a39	0.0694843784	0.0612766504	0.0534134786	0.0519933458	0.0503574336	0.0756704826	0.142931348	0.0607994186	0.118127238	0.18571475	0.1302314768
a31	0.0458456446	0.0384568152	0.0387360508	0.04210474754	0.0419070774	0.0583114072	0.1233080572	0.080380398	0.17833867	0.231697374	0.12091379
a15	0.0784194484	0.0743675602	0.0648158866	0.0490938407	0.053936688	0.0896340712	0.148671488	0.067635238	0.094636466	0.144428686	0.1343606484
a20	0.0533915308	0.0496617566	0.0474877236	0.0448643023	0.046709185	0.0608418132	0.1001076508	0.0873782746	0.17977996	0.201829648	0.127948144
a35	0.0489966857	0.0501617396	0.0540730816	0.0492675334	0.0452569382	0.0774513412	0.136712668	0.099822188	0.149547611	0.1696876032	0.11902262
a28	0.04128745388	0.04016732748	0.0435180414	0.0472555674	0.0507570428	0.0733989158	0.1292101388	0.0904549948	0.190022063	0.176263478	0.117665
a31	0.04066743472	0.04220317554	0.0468887834	0.0507468316	0.0547972038	0.1093525458	0.175624238	0.0876650508	0.124290328	0.152962592	0.1148018134
a0	0.069602829	0.0705847358	0.0658237066	0.057878623	0.058998533	0.0771208766	0.1401247144	0.0847029152	0.1050776308	0.14102751	0.1290579206
a31	0.0503541026	0.053750455	0.05259255	0.04821393168	0.051585486	0.0932034162	0.1265847708	0.089866713	0.141245596	0.1617474152	0.130855581
a20	0.074825318	0.076994401	0.072750479	0.06231844188	0.0718815244	0.0650070309	0.0956774154	0.0911645086	0.110100076	0.1492989712	0.129981821
a41	0.0552324008	0.0611148516	0.0632203078	0.0515762842	0.050913454	0.0762617928	0.1187935652	0.103900978	0.129305264	0.149211124	0.1404699716
a39	0.0543385173	0.057040856	0.0592352912	0.0532344974	0.0575610342	0.0936284068	0.1377397628	0.091521758	0.134439406	0.1442841328	0.1169763214
a31	0.0538632521	0.0564755406	0.0618531496	0.0548488788	0.0594501048	0.0818458892	0.13227502	0.099827696	0.1344466248	0.14728423	0.1178295992
</S>	0.079477648	0.0776259876	0.0742814086	0.060628201	0.0679711138	0.0624209654	0.0766593006	0.103325265	0.1076398378	0.141109932	0.1488603198
