 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.1018370326	0.0987979032	0.079614586	0.0771618438	0.0785180354	0.0804274684	0.0736212734	0.0772127102	0.096938798	0.124060498	0.111809878
a37	0.0935813152	0.104524556	0.099538906	0.1026915572	0.086519918	0.069508386	0.0687813826	0.0630804034	0.0904487414	0.1270603268	0.0942645002
a31	0.1304891	0.132899668	0.1416691208	0.15913906	0.089041392	0.0616732682	0.0595923848	0.0354168336	0.0625008546	0.08070788	0.0468704332
a20	0.1129409928	0.112193199	0.126065042	0.1380392872	0.117429212	0.0918319774	0.066220998	0.0447243182	0.0704559374	0.0705429896	0.0495561036
a31	0.083871778	0.1013843978	0.130892517	0.1473720848	0.161024658	0.075844013	0.0534511642	0.0383540328	0.0686491412	0.0633198286	0.0758364062
a20	0.1051117674	0.130863868	0.135482491	0.151605082	0.118592022	0.0847587798	0.0548077348	0.037699623	0.0648512234	0.0657745886	0.0504528306
a31	0.100262592	0.0993157962	0.134950868	0.1663773008	0.14500422	0.0650217548	0.0504203708	0.038147898	0.0711306676	0.0710108804	0.05835767
a11	0.1118935842	0.126358184	0.1386947492	0.1685264632	0.1128215152	0.0789638364	0.043948871	0.04062947386	0.060872158	0.0614954114	0.0557957456
a31	0.111355422	0.100682927	0.1256723472	0.1490597768	0.1351846	0.0815801416	0.0473302934	0.04351989192	0.0658551726	0.0796288794	0.0601305448
a20	0.1017739694	0.1043648432	0.130666152	0.178623158	0.116825686	0.0786394646	0.0459609724	0.04736206156	0.0685637038	0.0667080334	0.0605119338
a31	0.1030079588	0.0887986312	0.119528324	0.178740391	0.120006954	0.0804418258	0.0466083708	0.0482658455	0.0586843012	0.0843050678	0.0716123012
a29	0.085273222	0.0891837318	0.1174832072	0.18500423	0.108097675	0.085794532	0.051406726	0.0549938164	0.0737824712	0.0783762984	0.0706040704
a46	0.0733055318	0.0795702986	0.0965403148	0.1604717668	0.143470325	0.0863144448	0.0434211336	0.060726967	0.0717930876	0.093139225	0.0912469202
a18	0.06599229212	0.0705571346	0.0867313742	0.137775498	0.14424631	0.113784027	0.0526229092	0.0669164834	0.069859755	0.0932167726	0.098297451
a31	0.066664676	0.07439497	0.0849875014	0.1238206606	0.1280071732	0.1049515616	0.0614737026	0.0739827354	0.0709305448	0.1221185538	0.0886679386
a28	0.0563993702	0.0604006798	0.0837097632	0.127929856	0.131781472	0.0889607594	0.090522072	0.0975279074	0.0810112964	0.096565214	0.0851916066
a20	0.0613707898	0.0618996798	0.0832066076	0.1120559034	0.122963688	0.0868916772	0.086292902	0.107524436	0.089741757	0.102881604	0.085170946
a41	0.0612321716	0.057780418	0.0761408812	0.117936266	0.1135943822	0.0665597434	0.0703904886	0.1052761802	0.093336773	0.114168724	0.1235839414
a28	0.06173638808	0.0546637802	0.0696944872	0.08210668	0.0850036438	0.0789803962	0.07572264	0.1227538202	0.0804757324	0.137013708	0.1518487242
a8	0.058654995	0.056272797	0.0656241966	0.07270216728	0.0785900756	0.07869197	0.0722829462	0.1411180396	0.0821399594	0.1398990734	0.154023821
a23	0.0569986716	0.056369909	0.063994001	0.0742040396	0.082805396	0.085656252	0.0633092926	0.1450850048	0.0793822916	0.1586082852	0.1335868304
a31	0.0608781794	0.0648317142	0.066424209	0.0794289958	0.078295432	0.0884598964	0.0798224314	0.110759633	0.0854342498	0.121836634	0.1638286258
a39	0.0658694136	0.06432162	0.067087539	0.0693444	0.0842624258	0.0846307642	0.06870807	0.1302828682	0.10147075	0.1367572508	0.1272648972
a20	0.05265592874	0.05391737748	0.05506108606	0.05710078654	0.0675751346	0.0774300796	0.0736530752	0.136652854	0.114935452	0.165062484	0.145955743
a39	0.05178740588	0.05278917854	0.053678215	0.05518908024	0.0645483443	0.0686244944	0.0903185696	0.1455300608	0.126289082	0.1472279082	0.144017672
a8	0.0516856261	0.05230643872	0.05283101436	0.0545682867	0.0639230378	0.07132732	0.0868167382	0.1332409068	0.1094078462	0.146976919	0.176915839
a31	0.0617734892	0.062722496	0.065760122	0.06464196452	0.0853280294	0.087668035	0.0703220996	0.1154486014	0.0814541094	0.118001396	0.1868796804
a28	0.066933821	0.0662005935	0.0698239765	0.071876988	0.0764800876	0.07122343948	0.0683873124	0.1024149596	0.0900774374	0.1637747104	0.152806708
a20	0.05325192502	0.05522294526	0.0568585896	0.05827368376	0.075224988	0.07394403788	0.082434633	0.1418903336	0.1129469532	0.1660457482	0.123906125
a8	0.0524335769	0.05360473108	0.05409219236	0.0541735956	0.0625308488	0.0689278206	0.0835168514	0.1353364526	0.150807226	0.1553735976	0.1292031
a23	0.06247547968	0.06278243	0.0663349436	0.0654027806	0.0860686132	0.0855641864	0.0707682146	0.1142622602	0.0820181754	0.1469876862	0.1573352176
a8	0.0571446558	0.0591994	0.0619169802	0.0659079695	0.0779247886	0.0738067448	0.0839321438	0.1091065604	0.0870043774	0.1357450238	0.1883113652
</S>	0.062034053	0.062901245	0.0659470822	0.0660991722	0.0947976144	0.0908403848	0.071976678	0.1067807796	0.0800435196	0.1234305858	0.1751488996
