 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a23	0.045938186	0.0480835596	0.0501052256	0.0573974964	0.0540297214	0.0562881832	0.054718323	0.0606092736	0.0633091022	0.0565181394	0.0494357664	0.0580566392	0.0580099658	0.057719349	0.0605445158	0.0718575148	0.097379037
a31	0.0594429242	0.0377257504	0.1061314692	0.0617089116	0.0516982336	0.0491181972	0.0573175254	0.0478302564	0.05188529064	0.0372038044	0.0822616818	0.058773642	0.0648217636	0.0641509876	0.0663930592	0.064565104	0.0389713828
a20	0.0449541806	0.0358078689	0.08592689612	0.0690070356	0.04054273994	0.03238109786	0.0529269848	0.0503272042	0.05511667254	0.040430222	0.0878446398	0.0718973706	0.087168815	0.0751433864	0.069448264	0.0643217814	0.0367548274
a31	0.0663164382	0.0475417474	0.0693875952	0.073397769	0.0598831726	0.0412070122	0.0592890472	0.0525581858	0.04837864654	0.0412301458	0.0723884654	0.0791252604	0.0695473692	0.0622220928	0.061508712	0.0620093946	0.0340089312
a28	0.0336354812	0.0276845544	0.0342717596	0.029559948	0.02528658432	0.0307712474	0.0563947476	0.0680211914	0.0617836449	0.0458489344	0.0998074278	0.130896282	0.100360265	0.071755518	0.052108469	0.0685763104	0.0632376208
a37	0.0266934662	0.0325195516	0.0358336138	0.043071587	0.0442819482	0.041152846	0.0517208396	0.0597588008	0.0569604332	0.043883761	0.066755665	0.1272028868	0.098520356	0.075652225	0.0603925076	0.0811401024	0.0544593674
a16	0.0251842498	0.0323917358	0.0360808254	0.0370095004	0.0386811204	0.0353470828	0.0652205084	0.0543594304	0.0527760346	0.0444770702	0.0607268626	0.142147054	0.1051656904	0.0855704938	0.0590691652	0.07617325	0.0496199244
a21	0.02074500928	0.02643629354	0.0327206434	0.0351398204	0.0355416806	0.031493223	0.0563278406	0.051340753	0.05304423848	0.0444418404	0.0509403568	0.1221553238	0.1100164544	0.0963455408	0.0730836654	0.093904986	0.0663223325
a31	0.02328037432	0.0289035942	0.0342548668	0.0317597902	0.0294033278	0.0287567558	0.042185281	0.0513843948	0.05256111388	0.0446406531	0.0518235512	0.1255609732	0.1196615794	0.0974807886	0.0737268564	0.0991262032	0.065489891
a37	0.0194045602	0.0215784366	0.027229963	0.0228905558	0.0166596688	0.0206799205	0.04746712174	0.05766623872	0.0667218615	0.03600175166	0.0654330878	0.0931812072	0.1376509594	0.1207629642	0.0749856516	0.098399276	0.0732867664
a21	0.022642732	0.02523684968	0.0288800802	0.02566217552	0.01990776396	0.026256027	0.040932589	0.0483663962	0.0576536776	0.0450768356	0.0557886046	0.0969543054	0.1426866028	0.0958575104	0.0909147392	0.0947506326	0.0824324882
a27	0.02151656114	0.0249422825	0.0278577816	0.02712396092	0.0256708721	0.0283698307	0.0362876806	0.0497325282	0.05740308568	0.0444173926	0.0532436273	0.0960048306	0.131871936	0.0923610832	0.0899462842	0.0975231468	0.0957270938
