 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.093068728	0.0808211368	0.085291559	0.10014836	0.0764077124	0.1217611524	0.120932947	0.15621278	0.1653556368
a8	0.0785258264	0.0515574389	0.07845873226	0.114922976	0.1307275704	0.0786027766	0.1148907232	0.210574524	0.1417394592
a31	0.1624943688	0.05403532188	0.094450501	0.109467524	0.0750283356	0.0925671441	0.115570179	0.192402669	0.1039839734
a29	0.131764244	0.0626203767	0.1074559164	0.1096962348	0.1188053394	0.05319563334	0.0905545658	0.2309569372	0.0949507712
a11	0.1117151846	0.051689463	0.0880406994	0.1018465862	0.1081531982	0.0741335068	0.0904136878	0.240678748	0.133328908
a31	0.09767422	0.0501354524	0.0812582758	0.1029382354	0.1167972562	0.07757073	0.0931180132	0.2450378318	0.1354699858
a17	0.107471058	0.05482756932	0.0823432476	0.127306476	0.126201488	0.0725827152	0.1050920352	0.165020322	0.15915503948
a21	0.0778003492	0.04288501222	0.06688141652	0.1196211934	0.1174559308	0.0740094294	0.0900715392	0.196248218	0.2150269106
a24	0.0753360199	0.04401985626	0.0684019264	0.1064929926	0.1202453168	0.0704544538	0.0946662226	0.265503396	0.1548798316
a31	0.0854825448	0.04871572688	0.07509034182	0.098529308	0.1220369282	0.07351308188	0.0921264672	0.227031592	0.1774740062
a18	0.107183016	0.04853096368	0.0730678474	0.1302137508	0.130222974	0.0768900982	0.1150508504	0.160790136	0.158050367
a31	0.0776185352	0.04527600388	0.06118652274	0.11036132	0.1474529962	0.0797978008	0.1260983908	0.217865996	0.1343424352
a8	0.0824769848	0.050225502	0.063062529	0.1017518618	0.1546094692	0.0798506558	0.1274941048	0.1585464388	0.1819824427
a31	0.0663025654	0.0579967646	0.0604488162	0.0782613966	0.1789054362	0.0961029314	0.1497880614	0.182853896	0.1293401224
a11	0.0778778832	0.0545347924	0.0637659058	0.08684477	0.1976555746	0.080104124	0.0955803572	0.180855842	0.162780772
a31	0.073801289	0.057482285	0.0657539786	0.0751767652	0.198377262	0.0740165708	0.1468934494	0.144741872	0.1637565182
a8	0.0792594334	0.0659121184	0.0692099322	0.0706476644	0.204249692	0.0735901066	0.0989344532	0.172190374	0.1660062328
a24	0.06780146128	0.0717446339	0.067368749	0.0638656038	0.1851094942	0.0805835274	0.1278218952	0.1698761566	0.1658284912
a31	0.0689572464	0.0557410162	0.0589514572	0.0650908643	0.1642820492	0.0863555368	0.1274962504	0.197790072	0.175335487
a37	0.0881829258	0.0677012578	0.0648589724	0.0670860866	0.1744150062	0.0778028378	0.1181054976	0.195622654	0.146224782
a31	0.083369757	0.0586403304	0.0754798644	0.0812798022	0.1488864568	0.073491002	0.1198412588	0.197173252	0.161838304
a28	0.090788032	0.094407806	0.0772704392	0.0761347476	0.1282998994	0.082961698	0.122811318	0.160205441	0.167120633
a31	0.0839999534	0.0748097362	0.071995729	0.0829160842	0.1127342692	0.085633218	0.118866358	0.1975928548	0.171451822
</S>	0.0889033528	0.1054776906	0.0823781836	0.0762549392	0.101855385	0.0927060212	0.1375617132	0.15841344	0.1564492608
