 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.12645428372	0.308265376477	0.0266730270129	0.000153845412469	0.0011484440416	0.0751826030254	0.460860093233	0.00100041825627	0.000261929419568
a18	0.116078334198	0.214600848953	0.0374980651616	0.0100499765698	0.118673885497	0.0648494840491	0.41782734294	0.0194412746799	0.000980804714967
a24	0.132203122985	0.0684391512263	0.12618742848	0.010530944225	0.155539109004	0.10597987996	0.172177426799	0.199912681783	0.0290302796657
a31	0.13953973254	0.0911379394519	0.229845563919	0.0137026128809	0.128456169309	0.115045293761	0.0832459718075	0.164321375786	0.0347053522977
a37	0.202299805581	0.287889142568	0.0345540680196	0.00194529054495	0.0700211644	0.0881990736547	0.290112012156	0.0235877926475	0.00139166700428
a0	0.282535195344	0.0103175867536	0.052385944542	0.0145696641618	0.0659533247533	0.139913428022	0.21449677465	0.171793940116	0.0480341567798
a28	0.249367436405	0.0201132783474	0.0333884302892	0.018606719894	0.0255546907081	0.0692881281686	0.362540494579	0.194019536108	0.0271213138258
a18	0.252138252281	0.0116587031681	0.0627290061214	0.00922098723306	0.010113662162	0.0622607368128	0.383490651904	0.185527212966	0.0228608135562
a31	0.217975754109	0.0213023412158	0.0719625998697	0.0130651386806	0.012380726508	0.080606415928	0.363435731761	0.192350370197	0.0269209262021
a37	0.289149949084	0.0867665026673	0.0229092953306	0.00343176206782	0.016591152214	0.0543282232311	0.449715146998	0.0649949885865	0.0121129765825
a20	0.180523807963	0.0319048975223	0.0189792427417	0.0208547484188	0.0135911549798	0.0264582224482	0.38129374395	0.297421881782	0.0289722611845
a31	0.177294484728	0.158447616953	0.019012048941	0.0289049481257	0.0207503792205	0.0314629149794	0.22625006005	0.299985998615	0.037891545413
a24	0.19580393259	0.105108444784	0.0420176235072	0.00779551929169	0.0300953919381	0.0694177973	0.44911972311	0.0838339668425	0.0168076075835
a31	0.136411823574	0.0662600545976	0.0323398608577	0.04502373968	0.0370995692464	0.0314942439522	0.39164420432	0.230780643588	0.028945850754
a20	0.0646328162944	0.243830018856	0.0852730292975	0.0245168652065	0.0331680709007	0.0709727332724	0.270307372628	0.152302462492	0.0549966604072
a31	0.136704903712	0.0833052240164	0.0442435601286	0.0528636223442	0.04215421445	0.0227983998652	0.3155765674	0.25383016934	0.04852333458
a18	0.0585667330496	0.266874684349	0.0698745907421	0.0327861182831	0.0362227725384	0.0494627394726	0.1924457714	0.18234066832	0.111425947088
a41	0.14834353382	0.103174909057	0.0558386882065	0.0696754715864	0.0329220898704	0.0191096028238	0.28047592792	0.229387488	0.06107230122
a35	0.106021797241	0.226419653435	0.0521580715283	0.084324935512	0.0426715850185	0.019386328296	0.1105819266	0.27339996954	0.0850357144
a24	0.101717507083	0.174929194183	0.0521423975748	0.115467748401	0.030506353851	0.026544080986	0.0655522659	0.3333740516	0.099766412
a28	0.15625063867	0.156095307582	0.0662433620324	0.0749725498972	0.0260484370319	0.0208102605398	0.03793868392	0.23117208426	0.2304686326
a31	0.13806041631	0.112081334012	0.0804519926943	0.132908493748	0.0312752974037	0.019377727204	0.05471993612	0.30893711586	0.122187658806
a11	0.036595584392	0.198833381314	0.122562495932	0.0546479094902	0.0690872187022	0.0275781087832	0.20189715174	0.14734762642	0.141450529762
a31	0.142713333534	0.0581014278091	0.0511322723764	0.212477394817	0.0263679284497	0.01628250114	0.072494007	0.3008524171	0.119578724228
a20	0.0354489367843	0.211607827965	0.0940978595326	0.067494564432	0.0650067067804	0.0149557639378	0.10264757808	0.146561125	0.2621796209
</S>	0.124826861444	0.056484276307	0.0385443893642	0.212398729806	0.0243498045887	0.015482259444	0.0599816368	0.2552256742	0.21270637138
