 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.0638439627602	0.125864969723	0.113776264717	0.00337178380738	0.00528374701372	0.037585738209	0.0026453369133	0.0751615118562	0.280910502297	0.0819058089244	0.194064878574	0.0155855249708
a20	0.0352874112116	0.19932007172	0.077121379248	0.0022669285045	0.0145049608428	0.0973415016329	0.0180540088006	0.00320411354121	0.460841546003	0.0310374134488	0.0296204317668	0.0314002144916
a37	0.107134231825	0.0425960302416	0.0657812325963	0.0090698820304	0.018892896686	0.031782081934	0.0356858813363	0.0279807070137	0.375131638262	0.0297176366581	0.0992269476719	0.157000817623
a24	0.146360664139	0.0187973029887	0.0375395077339	0.0010956467642	0.0012813787188	0.00737503539325	0.00381423870918	0.0874091011985	0.398628326504	0.0496316106329	0.0983035015574	0.149763670981
a31	0.186550823005	0.00603341391227	0.0328873812864	0.000738589068	0.00947141153	0.0880038766235	0.00393763312158	0.136707296157	0.297963576877	0.022611956137	0.071728000178	0.143366084242
a39	0.177339821644	0.022357918564	0.186314318126	0.030012987261	0.02644551542	0.16623959101	0.0103659481433	0.0214685924449	0.237283531196	0.0656277195116	0.0422144179451	0.0143296604965
a31	0.238517487879	0.0268879716338	0.03773897496	0.011890925958	0.03322579165	0.236703821253	0.0227655143723	0.0343428655758	0.11201159025	0.0301886077601	0.0584678477854	0.157258667511
a24	0.201677687545	0.002728541119	0.0332144550994	0.110408810629	0.03356746297	0.0931175933158	0.0292272555977	0.00822613849212	0.398935332105	0.034158707684	0.0395302468355	0.0152077794321
a31	0.214254237448	0.0282189486613	0.016493004802	0.006319139606	0.051499364366	0.24538035522	0.0211136303023	0.00680911516972	0.111369220056	0.06740999836	0.107041633266	0.124091359699
a28	0.185902934267	0.0140729939207	0.023883707009	0.128928666021	0.04571475098	0.108821896352	0.0304469421296	0.0040232815454	0.391272254172	0.0223195470526	0.0278991450512	0.0167138477525
a24	0.161864066509	0.0444109904247	0.042583318346	0.0044595635	0.04662267969	0.221953424606	0.01820593788	0.00696623390922	0.104407393037	0.0605556662317	0.125301598334	0.162669131718
a8	0.181858129701	0.055121980206	0.024560188234	0.00280607152	0.029852690752	0.206153328433	0.017344661912	0.00647705809672	0.158015691284	0.0756477764109	0.106451584663	0.135710783743
a31	0.15333299462	0.0579692369202	0.132899010391	0.01692440056	0.058871545542	0.13687613472	0.035453478306	0.0105185294537	0.039504233036	0.0698191560004	0.0917553140247	0.196075938584
a46	0.13057139682	0.121904454224	0.148666009897	0.0282935172906	0.08795466596	0.1514431548	0.0361451148642	0.00528893140148	0.198170188959	0.0230461068945	0.0145570359131	0.0539594571943
a8	0.169817768928	0.0640051076741	0.0731511697522	0.040281734488	0.05855692153	0.106554490257	0.030640798551	0.0116078482824	0.032718998949	0.072677723066	0.107808571781	0.232178857996
a28	0.138189509521	0.1290205676	0.135081145981	0.013029041264	0.038130635293	0.0677119596288	0.019416892616	0.00776659596076	0.022392812097	0.0357310362591	0.122833301605	0.270696502148
a31	0.147620442	0.1722168202	0.112635866258	0.012553297992	0.013450719412	0.016948522368	0.033179561928	0.0105425545986	0.0501356183848	0.0203844928955	0.077425393112	0.33290667492
a39	0.0942939351958	0.112147055146	0.182805976059	0.0111871305254	0.04385182572	0.10158835512	0.03209825254	0.0123217902383	0.224095752102	0.0152244225306	0.0144604862879	0.15592503818
