 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.170661026312	0.180748709727	0.023106592012	0.00787822416	0.0045398438706	0.015564009253	0.0217172976946	0.0178196612081	0.138189068836	0.00484257362183	0.0183837775882	0.0244163544365	0.00347530862436	0.0348053443737	0.317414584054	0.0164376385904
a31	0.146099644862	0.0145667091008	0.0779631374302	0.0210613847754	0.0176703806185	0.198650749644	0.107260453002	0.0135755958934	0.0462406248391	0.0338288438863	0.0942499871469	0.080009247368	0.0213773642068	0.0196693414101	0.0960519643079	0.0117245869186
a37	0.185311218927	0.0111772377693	0.0112129741251	0.00578101687966	0.0194773718674	0.0429020564343	0.0656245183509	0.0274225386205	0.0680495117962	0.0497619662855	0.0991846167689	0.100742805174	0.0584780388951	0.0242837179742	0.228774722459	0.00181566952317
a31	0.173010313882	0.191523390145	0.0386171866345	0.004429487344	0.0061171526552	0.0879154894131	0.0113379304946	0.00543530860584	0.0602418638935	0.00972848000282	0.0475570519517	0.110643463682	0.0412311785174	0.0220152881797	0.149036518778	0.0411599125679
a24	0.169341143734	0.0486260305228	0.0365111837093	0.0174540465686	0.00371597560029	0.0230842875196	0.0450313681004	0.0266846939725	0.0231232066983	0.000635130126072	0.0468930739518	0.111017207965	0.0164598714317	0.117855335508	0.312293421213	0.00127404904589
a46	0.237617080709	0.0527426376228	0.038684705503	0.0199848043	0.015341881328	0.0730941954396	0.0141861415665	0.0085434711249	0.0361902976179	0.0288296839745	0.0455572036971	0.03663528204	0.0240951415699	0.100389773879	0.245674861135	0.0224328217618
a31	0.201755822305	0.00421489999918	0.003081028912	0.0079678882296	0.0460982137485	0.172673373586	0.0246903122197	0.0141891582366	0.0369662210157	0.0197377708012	0.0382953941454	0.0392828551891	0.0263608303909	0.110558145963	0.175133795078	0.0789943142437
a39	0.341226183553	0.00719497589057	0.0028798658528	0.00454656089524	0.00968764038155	0.19250565383	0.0191213622333	0.00852516080605	0.0112727542775	0.00599772676988	0.00625723818481	0.00629316405697	0.00478460948917	0.0246289072904	0.3464839623	0.00859415472509
a8	0.196219660501	0.0016295970076	0.004463703275	0.00603253908	0.032697459998	0.17722458756	0.0349403922119	0.029763750932	0.0539534423222	0.0314276617962	0.0621068346072	0.0310278288212	0.00665863763489	0.0295631733603	0.190757567886	0.111533166077
a3	0.196530592944	0.00723794921066	0.007355295038	0.0077860683	0.007732403938	0.0347630756804	0.0248424439417	0.0289828287317	0.0465506606742	0.0379853757617	0.14849298391	0.0276183000521	0.0347645917357	0.0728686450972	0.234577058406	0.0819117763599
a31	0.183250977028	0.131708944285	0.0116470720052	0.00648282827	0.005414039658	0.04167078577	0.0467038379619	0.0458188761322	0.0806455245374	0.0476190697405	0.0521577304142	0.0343341919189	0.0125796325229	0.0354261555522	0.195859564559	0.0686807512847
a10	0.12758151186	0.0665103937689	0.058532850804	0.0223341110144	0.0128146137282	0.0276485085206	0.0531866079364	0.038742743958	0.0378270209258	0.0252444091966	0.0277910870729	0.117044917859	0.00152961358108	0.0151989422136	0.360043451187	0.00796919933332
a3	0.107105245468	0.054938790518	0.02595319905	0.02417636242	0.00994625092	0.118933489	0.039477938464	0.030738816506	0.0855122637742	0.041336568947	0.072077601581	0.0352977955344	0.00664528152444	0.0417624004531	0.190650541854	0.115447492808
a39	0.11873868873	0.0669997437919	0.02140627331	0.017573703946	0.01775660839	0.106783871204	0.04355542914	0.043464171774	0.106425089891	0.0797163115982	0.070916505659	0.029503336266	0.00459194689278	0.0179809951665	0.172269152274	0.0823181958008
a31	0.14407272828	0.0438971958003	0.0215055966384	0.01298086458	0.012072430108	0.107130741324	0.0492390451721	0.052109230145	0.10969918367	0.0593656382804	0.0617278897095	0.0213365487162	0.00800971333828	0.0113553114923	0.195014496811	0.0904833718211
a27	0.0884290722199	0.045141897923	0.09425169822	0.0219448786892	0.015412204607	0.097166430892	0.0720207791932	0.0366393514592	0.0633848326476	0.0296015069513	0.0288146868744	0.035559122677	0.00139341988144	0.00940985518173	0.302156953179	0.0586732756586
a7	0.1116143091	0.0444136963807	0.032207807468	0.02533829724	0.00692285422	0.109579768746	0.0309029144492	0.03571821878	0.0990127781118	0.0720162377176	0.0819960343616	0.0321173606126	0.00514255342668	0.0153638474984	0.133563536695	0.164089793096
a31	0.107072801296	0.0621636965674	0.03613134737	0.02378670848	0.01648234744	0.095556808144	0.043084588717	0.051134600678	0.11352164721	0.0652841901658	0.0497822170526	0.020277908035	0.0050613412324	0.0101344169379	0.176397663218	0.124127737883
a20	0.0429960536452	0.0338064252032	0.105729700998	0.0348953837644	0.0209618357416	0.121528189952	0.0646625526712	0.040831934965	0.0866723072691	0.0435234157821	0.0282694614096	0.0284897648127	0.00076221749286	0.00804708310824	0.22068302451	0.118140666521
a3	0.07204006416	0.0401535074632	0.05760340158	0.044134159666	0.01027583866	0.054521737544	0.030619586394	0.029442026468	0.081710743845	0.076709035072	0.13247607813	0.0286799330207	0.012044667614	0.00807047159	0.09455498935	0.226963762205
a20	0.08689841271	0.179202138766	0.05763694337	0.02883638617	0.00557794223	0.023359105946	0.022307850176	0.03820180162	0.064700344938	0.0664124090446	0.0653010146924	0.0209088973686	0.0035170498866	0.005533907656	0.156088325268	0.17551742399
a28	0.08896798526	0.0530481085721	0.0532988627636	0.02914263356	0.010498273766	0.029658056046	0.029070700558	0.026575631732	0.054457569766	0.045254203538	0.0661127141184	0.0144569168318	0.0322861914086	0.0249073607366	0.245728363811	0.196536452941
