 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.014551925257	0.210016127636	0.0500110515857	0.048717748873	0.0826522768766	0.228595420825	0.261805059859	0.00382301352888	0.0537489757649	0.0460783813958
a28	0.00274590230826	0.202358722406	0.0900727619831	0.0398360442588	0.245724132745	0.00438330706711	0.013356662702	0.389504595086	0.0114737978457	0.000544069133496
a31	0.00809539109687	0.193319360938	0.13907301644	0.0459067439596	0.200687963956	0.0950965750628	0.0280245088813	0.238919349906	0.0407800926432	0.0100970079533
a17	0.00142999361049	0.200467902339	0.0423593022814	0.150364518404	0.0321149527449	0.180455704937	0.0330357262518	0.212074657545	0.147100095333	0.000597220183609
a31	0.0253047697308	0.198520199192	0.085775583392	0.06479559157	0.196526706264	0.193242932801	0.0179906062369	0.0911431923984	0.102489910899	0.0242105039785
a20	0.0165480780984	0.209092626987	0.0699709377559	0.0688490581566	0.137190187866	0.0214640116264	0.019373408877	0.209702443595	0.245533815244	0.00227547513084
a31	0.0945502407414	0.174386671539	0.008862178556	0.015119054668	0.239634390716	0.176574227811	0.017436615173	0.0870246449589	0.138246149427	0.0481658038934
a20	0.0192757707468	0.182975656931	0.02032484652	0.0171919200025	0.222324888707	0.0746190934976	0.0163914649969	0.199159134754	0.24092840735	0.00680879410887
a35	0.0400006102133	0.211383984667	0.037366851581	0.019435736982	0.145936767391	0.0763082857009	0.0222616334172	0.0571211329997	0.330558248714	0.0596267228133
a36	0.0172289728313	0.283945009029	0.0687862149507	0.0329302623756	0.0464179002635	0.0697751182601	0.0394701396465	0.083481194315	0.31941222052	0.0385529420851
a31	0.0172708970268	0.270736356892	0.0244736178249	0.013370846208	0.0182661048431	0.0419988830458	0.0386287293423	0.0898180148916	0.3868459724	0.0985905975019
a20	0.00588671323894	0.266027573024	0.0612102183265	0.0521575571699	0.0953302657293	0.0166215932128	0.00916080535418	0.204199864587	0.213376435	0.076028973956
a17	0.0211634817595	0.281178766162	0.0579985469893	0.0244864387618	0.0796225545595	0.0631063606449	0.0314656874283	0.0241582762482	0.354978859	0.061841008236
a28	0.0144790838507	0.290630836193	0.0588719913729	0.0249473375653	0.0362675844053	0.0716101345353	0.0232113362852	0.05226448673	0.3761157522	0.05160144984
a31	0.0158213382193	0.268448085486	0.0720216069019	0.0203436397469	0.0562071934073	0.0583346878492	0.0250411790961	0.0467558902976	0.38206177788	0.054964565658
a24	0.00590969369629	0.227606476365	0.0683277707405	0.0323950389477	0.152590259242	0.0200481225176	0.049088449734	0.148824147404	0.1689833343	0.126226745527
a31	0.0416525107158	0.131796791719	0.0728663436908	0.0195610115843	0.0560050618764	0.0884754318739	0.0855668337757	0.033993800917	0.435207164684	0.034875038738
a15	0.0114896521389	0.271624551136	0.0729701685097	0.0225528858337	0.0401475806208	0.00967867429704	0.0448024421955	0.186906144216	0.1977932585	0.142034643037
a31	0.097435935166	0.189779455216	0.0644056735936	0.0190300637819	0.0231036969191	0.0619301912776	0.044228662351	0.0225964895961	0.41463317508	0.06285667236
a46	0.0133281263058	0.257938520505	0.0507119068893	0.0368530973497	0.0414277009532	0.00544804306677	0.0153851234355	0.189417752776	0.24353133968	0.14595839605
a41	0.100298266359	0.122634577639	0.0366684874531	0.02552805394	0.0267032929883	0.0168355756598	0.0314602757292	0.052918160302	0.3800666704	0.20688659746
</S>	0.0148697881108	0.157493850252	0.0350329626318	0.0205421257452	0.0206611637813	0.00827089752728	0.0346948366612	0.041894630213	0.4084734106	0.25806633392
