 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.138142885153	0.0335581162559	0.139036387742	0.0495392340726	0.0648551543049	0.071375371936	0.2783309674	0.187066250448	0.0380956189633
a20	0.183109539566	0.188523318269	0.154908171087	0.0129337298706	0.000725831524715	0.030458133094	0.19541278926	0.158269576233	0.0756589008695
a28	0.35859506885	0.00977787822466	0.113765625676	0.0184285393024	0.009098006696	0.155318337324	0.046577497136	0.238379211183	0.0500598281283
a31	0.421457483308	0.00827962393312	0.0338058293952	0.0423643160768	0.0134169529391	0.073707844274	0.02731278116	0.282292254861	0.0973629561201
a39	0.362875701351	0.0281757943509	0.159238732564	0.134910998103	0.00587436395321	0.0241067543798	0.066117620426	0.21495717639	0.00374286801612
a24	0.233117753916	0.156425611902	0.0151423795777	0.0233926663522	0.137292032536	0.0127384872398	0.0222153999032	0.395038522274	0.0046371495342
a31	0.220166713438	0.137168310343	0.0108327215291	0.0116941903993	0.0672553635298	0.0307714664001	0.116596727222	0.39877069324	0.0067438175034
a17	0.201242194251	0.0636923653635	0.103504740972	0.0388008045715	0.0123645846994	0.0460275323072	0.0586755777966	0.427324795	0.048367358696
a31	0.192705858343	0.0746186412637	0.0255851481341	0.00812018043792	0.0299444838238	0.0328264886708	0.194483059164	0.426138611	0.01557753788
a39	0.131271816865	0.014293007496	0.0580558131746	0.019718240392	0.0137132731806	0.044447301091	0.05325431066	0.471328868	0.19391731744
a41	0.20320800036	0.0483394444715	0.0265174013177	0.00939871153045	0.032260396491	0.0221845491166	0.18232213576	0.430311291	0.04545805752
a31	0.134347179641	0.0188651783331	0.0475582290301	0.0122578069273	0.0550294085817	0.0260940401821	0.05956855995	0.613972174	0.0323074412
a33	0.0153189975847	0.00424691778581	0.0618808461085	0.0114399654274	0.0125664130123	0.0220295992756	0.02188041224	0.453994962	0.39664182272
a31	0.0381243331251	0.0198492761143	0.0187884438273	0.0116777969993	0.0357755297601	0.0264149464599	0.060631912154	0.689057854	0.0996799056
</S>	0.174537699417	0.013334080589	0.0228762119448	0.00563445115467	0.0184444263577	0.00716466530653	0.012906198182	0.3135594984	0.43154276066
