 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.0981753733903	0.1010345864	0.193397832689	0.005733580117	0.00083578066223	0.0018098106874	0.0028846843976	0.0451708110684	0.0405566934398	0.00644939897306	0.209517951126	0.00547663335877	0.0471081205711	0.0162543168081	0.133155997268	0.0845028915543	0.00793554397392
a29	0.183513611204	0.0175363704044	0.036720872528	0.078765084788	0.0079260781904	0.0378729566002	0.0261037893886	0.00076082882	0.000416267709534	0.000683411940079	0.160977459106	0.0506182039403	0.149229744813	0.0340204291005	0.0933024354936	0.118588120667	0.00296440094858
a35	0.112829619826	0.123183737319	0.009248574836	0.021556724976	0.009164759108	0.013454366192	0.026132153214	0.00290071531211	0.0011669998245	0.131010328308	0.13247933847	0.0260267664468	0.13948852383	0.0197496303871	0.0062816718036	0.205779601321	0.0195464861202
a31	0.0492273665583	0.138702656095	0.012366511466	0.049691623038	0.012369645184	0.083892753746	0.0613291980947	0.0008979428098	0.00139075968459	0.00373598683666	0.05379677404	0.10327166137	0.098936951898	0.0608816231051	0.04124728728	0.209359355159	0.0189019422032
a39	0.0386237484388	0.169105743775	0.0791340364516	0.111670518925	0.00317379670677	0.0181244387937	0.0133979538955	0.0051228591803	0.000900437355346	0.00199472609665	0.113848870144	0.0381217327114	0.0192534390341	0.0659486267828	0.172127976046	0.144004487382	0.00544656155219
a29	0.128203819113	0.0726365042462	0.0076667969	0.057321481476	0.0212565640371	0.099727210479	0.0489014431292	0.00843151526198	0.00435206878293	0.171731713367	0.0057602403718	0.0110351478029	0.0100576672569	0.0519516861554	0.0774630789644	0.191055502146	0.0324475911337
a11	0.19351546013	0.0126069592751	0.09037592701	0.159037138832	0.0128288250055	0.0426094174766	0.0129800075607	0.0071834422951	0.00715811843135	0.0535799892022	0.00929932091503	0.0105876453393	0.0250702834293	0.0428038792417	0.0903346537612	0.206156198123	0.0238727771516
a24	0.205773226943	0.00581538228877	0.051124654144	0.0949117910734	0.0288224353986	0.058221277138	0.0291581791571	0.00957549268135	0.00670847519607	0.106278881115	0.0163324142182	0.0144339590669	0.0210589786885	0.0341052203204	0.0732540979786	0.218947942134	0.0254775722764
a31	0.206728580541	0.00962583199315	0.0835534589468	0.043309919688	0.0279630679132	0.0700794203748	0.0744304367567	0.0396575726416	0.0233472449922	0.0404753304316	0.0441509473077	0.00338805122724	0.0356824442101	0.0138517751141	0.0317635433593	0.214205915171	0.0377864774354
a28	0.201851720387	0.00411457425154	0.345089322138	0.0363094076305	0.00652279943766	0.0125193745959	0.0082768259787	0.0170612420999	0.0119222618	0.00588275962732	0.0434030452538	0.00383758270071	0.00355277796883	0.01127229158	0.105312901879	0.176095438974	0.00697569117303
