 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.0367871782554	0.361697218137	0.000546617764578	0.00200441044682	0.0153345043138	0.0118364773146	0.00719619484243	0.196313492441	0.00217069715413	0.010162560756	0.355387782431	0.000562896091543
a3	0.0248559128964	0.246751737669	0.003317872466	0.006928984274	0.115433129686	0.110439804497	0.101672467111	0.0396592563439	0.03623087254	0.00833201786672	0.287005775283	0.0193721725265
a31	0.0545526338296	0.342003267652	0.00177113960426	0.00486739365457	0.201514688552	0.0714032693046	0.0139323952828	0.0387776481686	0.011778274468	0.000493353902721	0.254556522708	0.00434940155086
a7	0.0533957025287	0.196208495718	0.015258430975	0.01346214384	0.0186838109733	0.0298839804454	0.153213669806	0.131900031341	0.0145889853027	0.00621496342294	0.366197553031	0.000992243765242
a20	0.256723941603	0.064649412075	0.00034314122484	0.0227475636189	0.105780245006	0.0897783688748	0.0607988939566	0.0418437277572	0.00744335158001	7.78886425305e-05	0.348662409615	0.00115108669033
a24	0.217400180193	0.0137051464963	0.00116403004807	0.150285764109	0.0557373497628	0.0819659317449	0.0275620632514	0.0628282532902	0.00425025300909	0.00286267883195	0.381718345949	0.000519978342137
a31	0.226094673359	0.0350214110156	0.00135280271351	0.100186977009	0.0688377581793	0.127747191152	0.0223137228254	0.0109920378489	0.00148399810124	0.000193667848507	0.405173877496	0.000601856644511
a20	0.220549105679	0.207286639142	0.000655663519672	0.00189748322657	0.0645256551282	0.0440206281166	0.00829099234691	0.028141977283	0.00627734886156	0.0188814198878	0.399203766535	0.000269301226545
a31	0.206181637297	0.0249092209667	0.00931485841157	0.0362979789092	0.0271066640866	0.056412621325	0.0309449476242	0.120251864363	0.0421727129785	0.0128792471213	0.43252894768	0.0009993248558
a28	0.194652983429	0.179672720358	0.000195400183172	0.00341275793296	0.0342833075335	0.0538908720203	0.0307296566814	0.0581026183994	0.0572819364511	0.0402911499791	0.345878899176	0.00160771680274
a31	0.14594651679	0.0222188452857	0.0099647335713	0.0769181313406	0.0240352652897	0.0478786901558	0.0209869902338	0.162677616383	0.0660179543655	0.00623701745164	0.4163537972	0.0007644567
a3	0.0269520829259	0.165954515112	0.000489691015656	0.00488931384349	0.0182364481958	0.0847585795603	0.152374935661	0.0442409510108	0.0394096917649	0.0379501925778	0.420573359	0.00417023973008
a31	0.0603521431494	0.0173632492918	0.0152328731676	0.0773274377103	0.0217703335691	0.0383222062916	0.0190346324746	0.107692888521	0.0620411973155	0.0237622075137	0.555599656	0.001501190326
a35	0.0278692608285	0.140716404602	0.000597071012981	0.0103090494233	0.0190372701788	0.0768297858605	0.075414024342	0.0418567238175	0.0294462321566	0.0465504310666	0.5112120904	0.0201616513676
a31	0.0584849555392	0.0405181335897	0.0193860843309	0.0193319214183	0.0247901482498	0.0325433770409	0.02074621672	0.0816436352494	0.0709730089791	0.0377112089252	0.588858028	0.00501327768
a20	0.0190383187519	0.0271259349143	0.000652622542372	0.00891184865673	0.0199749876414	0.0822091078751	0.0435966621097	0.0344247525297	0.0174191319155	0.0462538648597	0.6072821924	0.093110569249
a0	0.0606476094253	0.09554497923	0.0254595597297	0.0165889875731	0.0253812603135	0.0461799081979	0.017404547773	0.074479888055	0.041811888527	0.0347896266839	0.553852912	0.00785880604
a31	0.0226028668492	0.0666969199522	0.0275379321009	0.0137217397797	0.036383396742	0.0338014846803	0.0236960334729	0.0479245036099	0.0406793498038	0.0421012229698	0.627210396	0.01764411092
a38	0.0166017838455	0.0574998070175	0.00215682703479	0.00650259807323	0.0229484428357	0.0976361588931	0.0330662697339	0.0393856315078	0.0137197378001	0.0283032612278	0.494573706	0.18760579595
a8	0.0418364215086	0.0309182822333	0.0279658326634	0.016448465829	0.0343553946548	0.0303584859539	0.0263198928871	0.0479058986636	0.0375941012393	0.0691542260168	0.593830901	0.0433121148
a31	0.0163757658075	0.0850323836222	0.0415884215478	0.0168655588177	0.0275423443318	0.0240674030059	0.02765366157	0.0129561498419	0.0223044741405	0.063420040856	0.600668834	0.0615249906
a46	0.0106394608867	0.00956215366052	0.00546415304523	0.00861368556269	0.0273644741299	0.0643432421804	0.0285634808324	0.036512765245	0.0147232934818	0.01948587066	0.54030452	0.234422917392
a31	0.0434606850213	0.0368851100056	0.0383047515675	0.0148200727904	0.0393461523726	0.0251391763402	0.0207233885638	0.0286983252452	0.0178315859567	0.073091001786	0.5825509	0.07914881944
</S>	0.00997055608611	0.0158494885766	0.00706382501824	0.0113652702505	0.00719642003801	0.015107399835	0.0188625729574	0.0123164224018	0.00976762688368	0.0261377677942	0.561989174	0.30437351954
