 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a31	0.0776380198614	0.135550502862	0.0796930412112	0.0690167686596	0.054218431954	0.0490239087461	0.0194238315148	0.21933746	0.26296922006	0.0331288099104
a37	0.0277182112016	0.192464208222	0.090939429416	0.003994961208	0.110864870514	0.00277244079809	0.0662716123018	0.378218251993	0.118226801138	0.00852920176528
a31	0.131235767998	0.173570071266	0.0913663577118	0.013985084307	0.253892967908	0.0882135886845	0.0695410688607	0.0987286839072	0.0517720787846	0.0276943598964
a20	0.0505916896634	0.149944830105	0.141169592385	0.0472669288582	0.0471081842361	0.0763603387547	0.0427931892882	0.262993163866	0.177608725286	0.00416338904541
a31	0.216103316726	0.135082571586	0.0616680016956	0.00868383640926	0.226452492285	0.139268629531	0.0379097096064	0.0679056174848	0.0574110165976	0.0495147580277
a13	0.202409991432	0.0600977062972	0.0621055357686	0.0717757488962	0.165576588332	0.0331588625842	0.0248937471047	0.251815317429	0.124735042068	0.0034314456199
a31	0.243417969472	0.101925758451	0.0278874307869	0.0101727466702	0.253359126433	0.103283038365	0.0431873763857	0.07018541087	0.0884291688674	0.058151942751
a20	0.212236780402	0.0114631255792	0.103977774633	0.00756218715833	0.0951777293763	0.00276522810688	0.00749290651682	0.258078199746	0.2926772872	0.00856879119
a17	0.0335896389457	0.0719930516811	0.0437881568492	0.028587057596	0.134237058544	0.03082581161	0.0703921909	0.1549996737	0.34000931356	0.091578047238
a20	0.0651229300208	0.0484600291629	0.109727897423	0.0181659770329	0.0662418532993	0.011926964772	0.0134600334255	0.1188397048	0.4344329142	0.11362167253
a31	0.17468947602	0.112195962406	0.0866576941454	0.0172851227091	0.0248876516239	0.0126206571595	0.006424359994	0.0568066368	0.3556060904	0.152826331632
a20	0.0100045047113	0.00777937831634	0.203795743101	0.00759503250214	0.0142373815691	0.0280859368506	0.0217816499546	0.21504965164	0.25675625432	0.234914507538
a31	0.193837354804	0.115043192897	0.0689229886994	0.014114834108	0.037436027643	0.0185342218431	0.0107730318752	0.0299647384	0.37251966696	0.138853948776
a3	0.00744967570741	0.00884052118266	0.171213911312	0.00811931944954	0.0277905383066	0.0567254882347	0.0376487351893	0.203205560592	0.23053501274	0.24847125217
a8	0.0422391464791	0.146084827963	0.0493814029585	0.00861853678738	0.0160436280396	0.042575093201	0.011941200606	0.025499063	0.5018123045	0.15580481123
</S>	0.0220773723447	0.0714449912636	0.0582184671574	0.0400738267319	0.0313853021387	0.174278159987	0.033796816416	0.02963258714	0.3482567954	0.1908356928
