 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.0516274317067	0.0910521365489	0.00771011983506	0.0525498148606	0.00354326008	0.053284223598	0.020312420404	0.010532353708	0.12918728489	0.014688258626	0.05028946312	0.332863017567	0.0340853108749	0.0108810617368	0.0563590235232	0.00203018070257	0.0108893667988	0.0577642087396	0.0103510185911
a37	0.000503244938148	0.00228791623174	0.000945378646341	0.0027245700428	0.00819394168156	0.22276313289	0.00836612606619	0.00961793348	0.057316763348	0.0627883025	0.100848686985	0.288000245417	0.0340175298153	0.00167841845106	0.00543596830545	0.0144461490689	0.000291928395644	0.00589425949258	0.173879503067
a8	0.0116075149526	0.0157397425945	0.00215423736788	0.0521413308965	0.00690302681428	0.12204815466	0.00524328437112	0.02306096464	0.005358658996	0.042002034494	0.07766591335	0.161384273478	0.0102079723934	0.00193763450184	0.194717999757	0.0008522950641	0.0001138524962	0.111652763623	0.155208381191
a31	0.00235858952078	0.00229797608082	0.00203445941474	0.00930774016394	0.00788576674588	0.206902569075	0.00737899846592	0.0375811946	0.04734500498	0.071123904332	0.073788946606	0.0915716732938	0.136680499293	0.0269206163642	0.15364061074	0.00219319924953	0.000407031838012	0.00666709843272	0.113914159871
a39	0.00177584250216	0.0036017578514	0.0001165528944	0.009906628598	0.0027451362192	0.213327548563	0.0029452645114	0.0117824271832	0.050738928384	0.030931484622	0.0782205591212	0.0318394658152	0.112904269999	0.087413429209	0.124798990011	0.0213516412322	0.00253353156002	0.0110038821538	0.202062648007
a3	0.00321520268671	0.00149410840383	0.00032936479264	0.03881757523	0.015394902922	0.17613560185	0.00164465017719	0.11662188852	0.00785427904	0.0110548405	0.0163800166712	0.0738921991969	0.079509709914	0.0638101950185	0.1780914552	0.00125413747607	0.0124597472662	0.00599285366389	0.196047305535
a8	0.00169760381034	0.000819001427319	0.00042914661654	0.015194127398	0.04715240075	0.19980623174	0.00176511661614	0.0919924978	0.01688957356	0.05390571336	0.056824174426	0.0546802253808	0.140207687416	0.0771029842309	0.0331017966	0.00712568221805	0.0047019382585	0.00285119191011	0.193752903736
a31	0.0137021296446	0.00479215168295	0.00228210448696	0.101158069209	0.015072261948	0.20093519212	0.00919084356	0.037812413	0.01352560444	0.02488910784	0.02124445774	0.0712725495975	0.0568337343742	0.0443111654334	0.1450074418	0.0141936452811	0.00429638839211	0.133973146596	0.0855075579918
a7	0.00292565601905	0.000171264023973	4.80021820389e-05	0.0029921804204	0.00592322994	0.240891179356	0.00909049994689	0.0715771480752	0.032264151206	0.023119026036	0.060330465172	0.122067912076	0.0237614793301	0.00400707718973	0.183913496226	0.00381667650731	0.00529187374069	0.00528884053934	0.202519830653
a27	0.0123168806789	0.000604355679958	0.00031775118694	0.01060534267	0.02767642774	0.05532533472	0.00733209299592	0.07032498	0.05686922316	0.09565621938	0.12959258034	0.0254863376874	0.0886740494204	0.0318384703672	0.15649928746	0.00633273031932	0.00546109781118	0.0242291087955	0.194857726379
