 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.0464276331468	0.155305838177	0.00128085433558	0.0183155518558	0.003891631844	0.195129551828	0.0174434208566	0.0243707643279	0.142969817028	0.054298141798	0.0904226809024	0.203273484972	0.0208456299821	0.0260249757234
a20	0.185810572596	0.0047561823873	0.000892628797681	0.00254309765475	0.0166425187491	0.200325825546	0.00965026668521	0.0694562784886	0.0673545585315	0.163764141012	0.0502027925937	0.20246152866	0.0184089315602	0.00773064417606
a13	0.14191605316	0.23482428677	0.002864957772	0.005877686439	0.0229951139133	0.00594396134368	0.108662199931	0.030975127486	0.023968087191	0.202536433296	0.0175598973726	0.068512102216	0.0652830873824	0.0680810092544
a31	0.0383537132063	0.208929342959	0.0027728998462	0.114399274845	0.0424685506162	0.00732974471994	0.0782832653207	0.0413914871794	0.010542764122	0.203917413494	0.0455983462306	0.078414211528	0.0633901524054	0.0642088297869
a28	0.0790782888446	0.184597269098	0.0113576570514	0.0738892776505	0.0231367799458	0.00812040050491	0.0022719229736	0.0300314799442	0.0191785161918	0.0740731464402	0.0884069148751	0.17014479842	0.151132564708	0.0845810179569
a31	0.048144891085	0.192811665015	0.0005258584176	0.0919258384984	0.12244895211	0.0268674267629	0.0644032955096	0.0155082801624	0.0151043963815	0.038755957349	0.133947873694	0.034869314428	0.0904343068177	0.12425192498
a21	0.0193351398728	0.188574496197	0.00203807227075	0.162443223021	0.0760039905106	0.0195454226045	0.0100150326519	0.0158222448001	0.0122853521885	0.0231315165359	0.0188786114838	0.208650533868	0.172409054048	0.0708673259894
a31	0.0234828649992	0.109830793125	0.0021599097394	0.0245014984827	0.176594620161	0.0944688204545	0.0156843422944	0.0220267597008	0.0116255096388	0.0424816691196	0.108093177818	0.043080613454	0.1071092384	0.218860187055
a20	0.0229902917725	0.00768381942025	0.00215680618344	0.10270680674	0.198227848381	0.209711879205	0.0305817671759	0.0855590099272	0.0504592227814	0.0178063316375	0.00359354354138	0.164851794939	0.0632332330886	0.040437674246
a28	0.0196010441228	0.159907861232	0.0098900941948	0.0134218458942	0.144521443225	0.0493465029606	0.0458352874933	0.0222748135622	0.0062515602492	0.06029619376	0.11764562767	0.044437682636	0.0881899678	0.21838008116
a27	0.0945121716554	0.0891941981837	0.00556689527456	0.00788252693999	0.0454357101882	0.128800857603	0.0599653676801	0.0164973602523	0.0063022260866	0.063106025239	0.0432312497012	0.047484135384	0.09759051534	0.294430772836
a17	0.03631302006	0.083054893989	0.0181933261776	0.0049543371336	0.0587542387486	0.154417053063	0.0733359079443	0.0143414570246	0.0064106455064	0.049542964804	0.0507888706876	0.0563032409	0.1006483768	0.29294165345
a4	0.02169863644	0.059267632428	0.0285967079024	0.0038628744404	0.0598971196084	0.111282959227	0.113807453328	0.0177799370645	0.00779319186388	0.027843416912	0.028247396252	0.06607489334	0.11027153834	0.34357626336
a13	0.042008554834	0.104930783923	0.0105838890585	0.009030868838	0.0578182879986	0.179665798292	0.0667348313112	0.0230745748962	0.010444683468	0.048859266566	0.0294909633228	0.059046405168	0.14538445982	0.212926661854
a31	0.0188028982302	0.0435283094342	0.0301582203026	0.006935992528	0.0492780299254	0.202386865639	0.063592504108	0.0293408944004	0.0146098578	0.0592790172072	0.0625710302328	0.091820714068	0.075255496728	0.25244016044
a18	0.15036069292	0.0301858526746	0.00117258653462	0.00124240480704	0.025261157953	0.205535178991	0.0291958859536	0.0887743323544	0.0483297868018	0.00544258030656	0.00323049536407	0.140878314299	0.0476444225565	0.22274630964
a36	0.0214096943203	0.0958851785844	0.0481431414661	0.00345358212184	0.0292496942183	0.20098964849	0.0376134355157	0.0108710986343	0.0025836007818	0.046604662201	0.0566337160632	0.06517553238	0.081405618	0.299981400784
a46	0.0141125480506	0.0419021445563	0.0294816160078	0.00953771531452	0.0342657009081	0.307169295543	0.0128585936588	0.00445182588987	0.002454170203	0.0333305146638	0.040220306592	0.072160051728	0.0914364769	0.30661901185
a31	0.07861071995	0.0585426020913	0.0178401168246	0.0036172903732	0.0192961543606	0.174194724054	0.0276044476522	0.00964852644419	0.0039844162636	0.040171532182	0.038084560112	0.05282648232	0.128266056	0.34731239782
a20	0.082131337244	0.118905150442	0.0213578747144	0.00152184854412	0.0163940345658	0.0140049942243	0.0466341820907	0.113945044785	0.0458962821338	0.012685053918	0.010346820355	0.10609045092	0.0819939564	0.3280929796
a8	0.0915248920088	0.0775386383542	0.0306280278231	0.0104404543872	0.0244038648282	0.0206325936739	0.0419379305077	0.0243531919905	0.00966617549008	0.0415159619129	0.0416336168081	0.06290306348	0.1473851062	0.37543651724
a31	0.0144521828833	0.0377082531294	0.0456440920061	0.0307576958437	0.0205770295433	0.112857004767	0.0144178566246	0.0134743181468	0.00826722714874	0.0170418727333	0.0190604972625	0.03477339734	0.1733255244	0.457643036
a24	0.0668447815352	0.0591561118328	0.0172311662309	0.0061178267818	0.0201192465752	0.0163070149568	0.0400405872141	0.0977958269172	0.0336348554225	0.018239147872	0.0171781571	0.11053587334	0.0980256634	0.398773741
a46	0.0764047222325	0.0895661855495	0.0567444787304	0.0275868190837	0.0279675257486	0.00796615680704	0.0385140640552	0.0250996435572	0.0144887487131	0.0194307503011	0.0160093657466	0.0263997360452	0.1197501741	0.4540716392
</S>	0.0239330644978	0.0603151695007	0.0775876188974	0.042536450253	0.0241418063914	0.0774237544101	0.01211994482	0.0124088860503	0.00961461091431	0.0102455102223	0.0101888333784	0.023185340848	0.1358641242	0.4804348744
