 	sul	muro	vuole	uno	specchio	</S>
a33	0.371698618477	0.010689709398	0.208578365232	0.180279359132	0.206043999358	0.0227099252468
a31	0.2745657132	0.1458029408	0.046580212102	0.150698876171	0.122685608825	0.259666661204
a23	0.287576528667	0.267450332371	0.170222786201	0.136147655801	0.0971789524897	0.0414237522313
a31	0.291725744003	0.23312423302	0.036343360937	0.0606143934866	0.189179661002	0.189012617958
a28	0.336720863896	0.116205639745	0.126984517934	0.0865528330836	0.124704914568	0.2088311998
a31	0.316749360374	0.261177212278	0.0042782384912	0.0171313356698	0.20382903108	0.196834873744
a39	0.582402327902	0.0138155244673	0.00201066207896	0.0655890488491	0.190318819118	0.145863593971
a31	0.23603506559	0.282148295284	0.00610527893394	0.007840877856	0.27439828492	0.19347217806
a41	0.550766135215	0.0386499562751	0.0016123454274	0.0482151068062	0.206503165106	0.15425325837
a37	0.0602485416293	0.189060746673	0.0261500006122	0.052091793974	0.4276203716	0.24482853128
a41	0.125562132562	0.183050846707	0.0229036214651	0.05105461598	0.3186261088	0.29880267624
a31	0.0488996520447	0.0553715852657	0.043492286384	0.070709377162	0.4562704406	0.3252566338
a37	0.0427099757217	0.161975862698	0.00233886303428	0.0140343275579	0.2368585726	0.5420823716
a18	0.00414691444481	0.143196663714	0.0419336802358	0.0647747746676	0.4435248054	0.3024231837
a31	0.00255489319446	0.0431121097731	0.0715523325154	0.0774895160488	0.465377568	0.3399135788
</S>	0.0292761721283	0.135445195376	0.0105538983516	0.020662912634	0.310485287388	0.4935765514
