 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
a31	0.00608210651906	0.382784558641	0.19874685118	0.0223804124373	0.00315559170886	0.197899905005	0.116386278144	0.0725642896055
a3	0.0176551074432	0.399429339237	0.0415828180319	0.061273824419	0.0823690071233	0.187518731629	0.192543048863	0.0176281133961
a17	0.0143708832092	0.425362184092	0.0176884283	0.0980194121444	0.0201842459623	0.00806045883269	0.352435888612	0.0638784833047
a28	0.103845598358	0.34605312038	0.085451186868	0.126074866444	0.0344529635296	0.0189158452947	0.226054762722	0.0591516379324
a20	0.0139198985818	0.469631137639	0.05907634611	0.0417387347921	0.0304356138362	0.00909846960845	0.284027586985	0.0920721987591
a24	0.0519064905183	0.342659398649	0.096043227392	0.0450446525595	0.0391912572181	0.0123503825774	0.313680550016	0.0991240516884
a46	0.152627027505	0.267944326261	0.0934460093112	0.0414518820804	0.0136749967213	0.0086710957572	0.288288930017	0.13389576489
a19	0.184016498281	0.275410283856	0.035109836484	0.0154328444948	0.00245800183454	0.0153005539919	0.388957968745	0.0833140020433
a46	0.14088158206	0.28887587888	0.112574611533	0.0229219964205	0.000519526456176	0.0186747199961	0.237759106679	0.17779258813
a31	0.1403939332	0.259907074721	0.0321137920272	0.0206129561242	0.00861573422174	0.0266731851045	0.298558723757	0.213124610245
a7	0.0372738724002	0.453363224723	0.072325976188	0.022595752866	0.0279161381492	0.111065323042	0.229669893623	0.0457897836053
a27	0.078922781881	0.2873781174	0.0846134981211	0.029721221488	0.0185750664228	0.0260440933168	0.41426198111	0.060483216402
a11	0.11286752946	0.22147669106	0.112114410274	0.037207298144	0.0117884168952	0.028122667912	0.39409911746	0.0823238841266
a18	0.093723142	0.24724718226	0.0895503295139	0.0275440015296	0.040399665009	0.020842005358	0.35094067524	0.129752991594
a31	0.0973147272	0.27991661276	0.087093031415	0.0314375081332	0.03170388202	0.019319712207	0.32338434832	0.12983018574
a27	0.02698567994	0.3058872044	0.108667099341	0.0379945825443	0.0633975826042	0.0934269201794	0.147264328924	0.216376620024
a31	0.185528867446	0.161433880116	0.0871044728993	0.0380688955668	0.008047074302	0.040791327798	0.36166358536	0.11736188628
a20	0.08612210986	0.217048717162	0.112330420426	0.0193982728326	0.041756675287	0.0652361157446	0.134835152736	0.323272517319
a11	0.224219625209	0.155585013436	0.0661135778463	0.0311925759925	0.007516862263	0.04030197661	0.3045952292	0.17047514429
a31	0.287715533085	0.0876345449122	0.0625261856592	0.0313670605671	0.0116055995874	0.0402438053466	0.245977542	0.23292974071
a20	0.0561096045688	0.235423992469	0.15537428634	0.0404778749349	0.0479823795814	0.0548401325093	0.14146348724	0.268328261016
a31	0.213841554105	0.0830405026757	0.0631626885343	0.0659973676638	0.0140376879605	0.0513827832054	0.270488754	0.23804869292
a39	0.152777932837	0.109621952099	0.0701824181243	0.0233594811899	0.0104659080504	0.029264956302	0.18470496558	0.41962236646
a31	0.267669436745	0.046618261494	0.0722221373855	0.064870706667	0.0093708866518	0.0502172809454	0.231028349	0.25800295322
a8	0.173618396181	0.0593852474974	0.0472024161592	0.0206039383982	0.00720436395582	0.0242780008095	0.22847912912	0.439228541368
</S>	0.165511000254	0.043567087	0.0429974954957	0.0718775680495	0.0512116871073	0.0721892541646	0.238269839	0.3143760766
