 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.338170759287	0.0454014493633	0.0052298774326	0.00299144184356	0.0125369809107	0.00724772168883	0.013099604309	0.0345618766377	0.289001306753	0.179139931523	0.0726190381094
a31	0.189789491638	0.178416919386	0.050457006484	0.0851914176849	0.10861924297	0.0658801416045	0.0513739528632	0.127302471372	0.0937018297381	0.0318210980472	0.017446410636
a20	0.120863581776	0.130617917575	0.0429117663011	0.106912589204	0.061469513466	0.0663492063289	0.00395877942972	0.00929867994477	0.304544309152	0.0680809510835	0.084992691323
a31	0.189724174011	0.0607014353115	0.0681817642228	0.0546067454635	0.0654673600062	0.251734946111	0.0324510566524	0.0426431570434	0.163551063749	0.0389419393918	0.0319963940115
a7	0.217450774922	0.0310266129549	0.00405100534978	0.0647842375458	0.0301177207227	0.0617043274901	0.0342352635997	0.0514173921407	0.347385550955	0.139538136128	0.0182889916047
a31	0.18852630456	0.112349394751	0.0434757950334	0.0245590803423	0.0102063807587	0.171538953723	0.085251074925	0.128971836382	0.170203504456	0.0400468388852	0.0248708317369
a24	0.475420728936	0.0505248430566	0.00434932433554	0.00932925596548	0.00928293520937	0.0400376015034	0.00955382742632	0.0341806115884	0.274492888177	0.0851625755271	0.00766542383779
a37	0.240813460374	0.151571360567	0.0300046384092	0.0103643549268	0.00424348550297	0.110715535217	0.042302871579	0.0467968239351	0.222428892245	0.0960269049139	0.0447316460112
a31	0.22348556216	0.102119848752	0.0404946606667	0.0292612610905	0.0134373337772	0.122742138861	0.0107973837327	0.0634799334252	0.205704090368	0.134681601958	0.0537961664112
a11	0.473329214128	0.0142253146306	0.0126183884933	0.0208939538158	0.0195500567746	0.0201547277151	0.00263544980564	0.00320532225756	0.208537571624	0.127918052456	0.0969319425319
a31	0.19734070326	0.0710361079054	0.035148008376	0.0425053358189	0.0100569752192	0.0952329636172	0.006110580235	0.0238877084981	0.156804306782	0.289160678217	0.0727165886549
a3	0.16479266157	0.010056749073	0.0113992961608	0.0573011221096	0.0176469497208	0.0512811928063	0.010388833374	0.00588472902892	0.203444567108	0.29004393156	0.177759946068
a27	0.17465621288	0.0613700645847	0.0476617821088	0.0461988960368	0.01242029787	0.0763867750383	0.0096102693848	0.00938526432926	0.068278769416	0.37475619652	0.119275520656
a20	0.181004689786	0.0488086114152	0.0361218395016	0.0579045468035	0.01575769178	0.108791894362	0.0073597429006	0.00994688918672	0.100236244454	0.306138479834	0.127929388751
a31	0.1791223155	0.0565222208554	0.0439640326554	0.0544556854012	0.021922332572	0.0573383149276	0.011423268418	0.005569666906	0.06700820544	0.3617847894	0.14088916048
a20	0.153476624281	0.0293430346366	0.00967909031746	0.0778309597802	0.00731351957246	0.0666601134282	0.0189506483978	0.02431224874	0.184386056518	0.1593802565	0.268667496206
a11	0.129353597334	0.0983453947446	0.0809128819777	0.0420195271764	0.0138773892652	0.0268065844722	0.0432670226658	0.012866879126	0.0413979962	0.30345391712	0.20769880498
a13	0.128161093186	0.127796891418	0.0885430842241	0.0332239058662	0.015755687283	0.0119561724486	0.0409190791492	0.0201136932919	0.04924723445	0.279929828	0.2043533302
a28	0.096764482954	0.0640617978689	0.0969107187251	0.0204673678342	0.007211543684	0.0108465275592	0.058029237043	0.00671264296	0.0503379611	0.3384590412	0.25019868952
a31	0.0799372848188	0.111372219166	0.0844581370441	0.0185946557672	0.0055916743798	0.0050336150368	0.0291313515972	0.00775184817	0.05597581004	0.34656558986	0.25558780876
a39	0.11248306446	0.0838548807822	0.0195199573339	0.047547400429	0.0068745918358	0.0130637220572	0.02657443075	0.0259052637375	0.11251424487	0.1588784212	0.39278402554
a31	0.0296279079071	0.0632523194295	0.149153945402	0.0141068797777	0.0119809739322	0.012170462517	0.0636677627744	0.012832121998	0.05774624566	0.353473804	0.23198758908
a8	0.0377985338146	0.115553187954	0.0156847402509	0.0332842423806	0.0060487990064	0.0023989051858	0.0406299425865	0.0308367186998	0.136783626886	0.1602775474	0.4207037698
</S>	0.00850715114996	0.0288579083443	0.157271441089	0.0198666200533	0.021682752973	0.0135145508	0.0515434622672	0.0118502716095	0.05299290872	0.3088687268	0.3250442066
